Company_name,Rating,Location,Job_title,Description,Salary,Job_age,Easy_apply,Employees,Type_of_ownership,Sector,Founded,Industry,Revenue_USD,Friend_recommend,CEO_approval,Career_opportunities,Comp_&_benefits,Culture_&_values,Senior_management,Work/Life_balance,Pros,Cons,Benefits_rating,Benefits_reviews
KANTAR,3.8,Portugal,Data Engineer,"Kantar is the world’s leading data, insights and consulting company, and our Worldpanel colleagues are experts in shopper behavior. Offering continuous monitoring, advanced analytics and tailored solutions for our clients, they help turn purchase behavior into a competitive advantage across a wide range of markets including tech, fashion, telecoms and fast-moving consumer goods.
Job Details
INSPIRE SUCCESSFUL DECISIONS
Kantar’s Worldpanel division is searching for a Data Engineer. Based in Lisbon, Portugal this is truly an incredible opportunity to be part of our exciting vision for the future!
About us
Kantar is the world’s leading data, insights and consulting company. We understand more about how people think, feel, shop, share, vote and view than anyone else. Combining our expertise in human understanding with advanced technologies. Kantar’s 25,000 people based in more than 100 countries help the world’s leading organisations succeed and grow. Nobody knows people better than Kantar. We provide insight and inspiration to help our clients, our people and society to create and flourish in an extraordinary world.
Portugal",,5d,False,1001 to 5000,Company - Private,Management & Consulting,1993,Research & Development,,0.72,0.88,3.6,3.2,3.9,3.4,3.4,"['""Work life balance is good"" (in 655 reviews)', '""Great people and inspiring vision for the future"" (in 598 reviews)', '""The salary is good while compared with the average for the same position in other companies in Porto"" (in 653 reviews)', '""Workplace and culture is good"" (in 531 reviews)', '""management is good"" (in 311 reviews)']","['""No work life balance and no overtime pay"" (in 655 reviews)', '""Promotions definitely don’t go to the most deserving and the company seem happy to let good people go with minimal fight meaning gaps everywhere and reliance on inexperienced staff."" (in 598 reviews)', '""They pay low salaries and rarely bonuses"" (in 653 reviews)', '""Culture used to be good but is now toxic"" (in 531 reviews)', '""There were countless resignations because of poor management"" (in 311 reviews)']",3.7,"['Health Insurance (41 comments)\n""Comprehensive and good network but OOP costs are high""', '401K Plan (29 comments)\n""With vanguard and they match at least 3%""', 'Vacation & Paid Time Off (25 comments)\n""There\'s no paid time off.""']"
NOKIA,4.2,Amadora,Senior Data Engineer,"The team you’ll be part of
CFO is a diverse team at the frontline, delivering finance and business services, investor relations, and more across the world. Are you passionate about digital transformation, value openness and want to influence the direction of Nokia? Then, you may be the right fit!
As a Senior Data Engineer in Digitalization & Automation, you will be part of the Data Semantics team and work together with other Data Scientists and Engineers. You will have the opportunity to learn on-the-job from day one about business processes and support different activities within data analytics and data engineering.
Throughout the time, you will learn and support the process of enhancing the capabilities in the Data Semantics, always in close collaboration with internal stakeholders and Senior Data Scientists or Engineers. You will perform reverse engineering on existing SAP data and data from other IT systems and perform data transformations to build and validate the semantic business data model of Nokia.",,24h,False,10000+,Company - Public,Telecommunications,1865,Telecommunications Services,$10+ billion,0.87,0.94,3.9,3.7,4.3,3.8,4.2,"['""Work life balance is good and even company is supporting employees by various ways with new ways of earning &amp; learning"" (in 1544 reviews)', '""Good salary and easier transfer"" (in 1508 reviews)', '""Good benefits and people to work with"" (in 545 reviews)', '""Work culture is good and easy to communicate with other employees"" (in 1240 reviews)', '""The company and workplace is very diverse and I met a lot of great employees and people."" (in 914 reviews)']","['""No work life balance inside"" (in 1544 reviews)', '""low salary and very hard to have promotion"" (in 1508 reviews)', '""Less benefits compare to other product companies"" (in 545 reviews)', '""No cons Good work culture"" (in 1240 reviews)', '""bad people working over here"" (in 914 reviews)']",4.0,"['Vacation & Paid Time Off (144 comments)\n""Aligned with Hungarian laws and regulations""', 'Health Insurance (131 comments)\n""private health insurance for all the employees""', '401K Plan (66 comments)\n""Easy to contribute and options""']"
Neo Cybernetica,5.0,Portugal,Data Pipeline Engineer,"About Us
We are a next-gen cybernetics start-up backed by top-tier investors (Our seed round led by NEA).
Our work focuses on the intersection of robotics, machine learning, and simulation. We aim to push the boundaries of what intelligent systems are capable of. We're interested both in cases of autonomous operation, and in cases of human-collaborative operation. Our organization operates at the frontier of human capabilities, working actively to advance them and meaningfully improve the state of robotics and human society at large.
About the Role",,6d,True,,Company - Public,,,,,,,,,,,,"['""It is a good company with vast growing opportunities"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
RedCloud Technologies,4.4,Portugal,Data Engineer,"About RedCloud
In a $31tn FMCG market, with over 1 million manufacturers, 20m distributors and wholesalers and over 500m independent retailers, less than 3% of the B2B trading is currently done online. Our mission is to grow global online commerce for the world's small businesses by removing the barriers to online trading.
Currently, due to antiquated and high-cost payment networks, over $19tn of trade payments are made offline, adding complexity and inconvenience to online trading. This has resulted in local retailers, who directly influence >80% of local consumer buying behaviours, often being the least technically equipped with data, pricing, or the latest inventory.
So we built an Open Commerce Platform that enables the sale and distribution of FMCG products to be made much simpler. Products should be in front of sellers fast, in real-time, through an immersive commerce experience, with trade buyers and sellers able to see live commerce opportunities and pricing. We have built a digital ecosystem that is specifically designed to unlock the full value of the distribution network, providing real-time visibility for order and inventory management. Our innovative platform provides brands and distributors with deep data insights into buyer trends and behaviours and helps identify opportunities for upselling and cross-selling products.",,30d+,True,51 to 200,Company - Private,Information Technology,2012,Enterprise Software & Network Solutions,,0.81,0.89,4.0,4.0,4.2,4.0,4.4,"['""Amazing People"" (in 12 reviews)', '""Great vision and leadership from the CSO."" (in 6 reviews)', '""Good pay (but not enough to make you stay)"" (in 5 reviews)', '""Here we have autonomy, open space to suggestions and a really respectable place."" (in 9 reviews)', '""Remote work Good environment Believe in the company vision"" (in 5 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
Capgemini,4.0,Portugal,Data Engineer - Junior,"Hi there
We are Capgemini Engineering. A brand part of the Capgemini Group.
We have the mission to empower every person and every organization on the planet to achieve more. Our culture is centered on embracing a growth mindset, diversity, inclusion, a purpose of inspiring excellence, and encouraging teams and leaders to bring their best each day. In doing so, we create life-changing innovations that impact billions of lives around the world.

You can help us to achieve our mission!
Now, we have more than 270,000 team members in nearly 50 countries, in sectors such as aeronautics, automotive, communications, energy, life sciences, software & internet, space & defense and consumer products.",,30d+,False,10000+,Company - Public,Information Technology,1967,Enterprise Software & Network Solutions,$10+ billion,0.72,0.84,3.7,3.4,3.8,3.4,3.7,"['""3. There is good work life balance(but this again varies from project to project)."" (in 7720 reviews)', '""MNC and good salary and i like to work in MNC"" (in 8397 reviews)', '""work culture is good and diverse"" (in 5812 reviews)', '""Management is good and excellent"" (in 4512 reviews)', '""Capgemini is one of the well known Multinational companies and here you can experience unity in diversity as well as good work environment."" (in 7288 reviews)']","['""NO work life balance with weekend work and many a times 24/7 work as most projects are exceptionally estimated to win projects"" (in 7720 reviews)', '""for existing employees salary is less when compared to lateral hires and difference is too high."" (in 8397 reviews)', '""Work culture is good but due to location contraints not tagging to projects easily"" (in 5812 reviews)', '""Poor Management as in you do not get to choose what you will work on as a fresher."" (in 4512 reviews)', '""No such things nice work environment"" (in 7288 reviews)']",3.8,"['Health Insurance (207 comments)\n""good health insurance, mostly covered by employer""', '401K Plan (122 comments)\n""They match a certain percentage""', 'Vacation & Paid Time Off (103 comments)\n""You can ask manager for 3 week holidays.""']"
Closer,4.1,,Data Engineer,"Location
Lisbon
Contract
Full-Time
Language
English; Portuguese


Mutual Respect, Accuracy, Creativity, and Critical Sense. Do you see yourself within these values? Let’s continue…",,30d+,False,51 to 200,Company - Private,Management & Consulting,2006,Research & Development,,0.94,0.99,3.8,3.7,4.4,3.9,4.0,"['""Amazing work environment, amazing people"" (in 11 reviews)', '""Good benefits"" (in 5 reviews)', '""Nice work environment, with some activities to increase the team\'s relationship Salary above the average for Portugal Work 9h"" (in 9 reviews)', '""Excelente human management and care"" (in 4 reviews)']","['""No cons for now, only good people to work with!"" (in 11 reviews)', '""It should be better communication between BU\'s."" (in 10 reviews)', '""little benefits that you have to pay for"" (in 5 reviews)', '""low salary and hard to progress withing the company"" (in 9 reviews)']",,
,,,,,,23d,False,,,,,,,,,,,,,,,,,
NTT DATA,3.9,,DATA ENGINEER,"everis, an NTT Data Company, is a consulting firm which reinvents and transforms the role of organizations through technology.

At everis, the future is designed with innovation, betting on the best talent and the development of skills that allow our employees to be at the forefront of what is most disruptive in organizations.

Our growth, always connected with our values, take us not only to look for those that can see themselves in our model, but also to learn from those who use their attitude as a success key in their careers.

At the moment, we are looking for a Data Engineer with the following profile:",,30d+,False,10000+,Company - Public,Information Technology,1967,Information Technology Support Services,$10+ billion,0.59,0.78,3.2,3.3,3.4,3.2,3.6,"['""Flexible and good work life balance"" (in 1308 reviews)', '""Good Salary and Good Incentives"" (in 1649 reviews)', '""Management is good and supportive"" (in 835 reviews)', '""benefits are good but not great"" (in 541 reviews)', '""Good Work Culture and learning"" (in 832 reviews)']","['""No work life balance due to prolonged shifts and have to extend if needed(almost needed everyday for the role ending up working 12hrs)"" (in 1308 reviews)', '""Salary is low and Focal is not great"" (in 1649 reviews)', '""Poor Management and place to work"" (in 835 reviews)', '""New techs get $13 hr with no benefits."" (in 541 reviews)', '""Pathetic work culture."" (in 832 reviews)']",3.1,"['Health Insurance (119 comments)\n""Best it is 2 dependents""', 'Vacation & Paid Time Off (63 comments)\n""Best thing you can work flexible""', '401K Plan (53 comments)\n""Benefit to meet normal lifestyle, nothing fancy""']"
Essity,4.0,,Release & Code Analyst,"Release & Code Analyst (m/f/d)
Are you looking for a career with purpose and dedicated to improving people’s well-being around the world?
It’s an exciting time to be part of our collaborative inclusive team. Technology is transforming our business and our services. Come and join us on our journey to improve the well-being of millions through innovative products and technology solutions. Together we can make a difference!

About the Role
Global Digital & Business Services is a global unit with over 1900 employees, located in 44 countries worldwide, that enables sustainable profitable growth for Essity by providing best-in class services, scalable solutions, operational efficiencies and effectiveness through Global Business Services (GBS) and Essity IT.





30 jun. 2023",,23d,False,10000+,Company - Public,Manufacturing,1929,Consumer Product Manufacturing,$10+ billion,0.81,0.85,3.4,3.7,3.9,3.4,3.7,"['""Good salaries compared to other companies"" (in 65 reviews)', '""Good work life balance"" (in 48 reviews)', '""Management easy to talk too."" (in 51 reviews)', '""Good benefits and convenient location"" (in 43 reviews)', '""paid Great Perks Nice People Great Culture"" (in 61 reviews)']","['""Poor Growth and low salaries"" (in 65 reviews)', '""Can do with better work life balance"" (in 48 reviews)', '""Poor management agreeing on certain jobs to do"" (in 51 reviews)', '""Basic benefits"" (in 43 reviews)', '""driven culture"" (in 61 reviews)']",,
Capgemini,4.0,Portugal,Data Engineer - Banking Sector,"Short Description
At Capgemini Portugal, we are searching for Data Engineers to reinforce our teams!
If you have at least 4 years of experience and you are looking for new challenges in Lisbon to help you evolve as a professional, Capgemini Portugal is the place for you!
What are we looking for?
Academic background in Computer Science or Engineering;
Fluent level of English;
Experience with GIT (bitbucket is a plus);
Professional experience with Python (mainly Pandas);",,30d+,False,10000+,Company - Public,Information Technology,1967,Enterprise Software & Network Solutions,$10+ billion,0.72,0.84,3.7,3.4,3.8,3.4,3.7,"['""3. There is good work life balance(but this again varies from project to project)."" (in 7720 reviews)', '""MNC and good salary and i like to work in MNC"" (in 8397 reviews)', '""work culture is good and diverse"" (in 5812 reviews)', '""Management is good and excellent"" (in 4512 reviews)', '""Capgemini is one of the well known Multinational companies and here you can experience unity in diversity as well as good work environment."" (in 7288 reviews)']","['""NO work life balance with weekend work and many a times 24/7 work as most projects are exceptionally estimated to win projects"" (in 7720 reviews)', '""for existing employees salary is less when compared to lateral hires and difference is too high."" (in 8397 reviews)', '""Work culture is good but due to location contraints not tagging to projects easily"" (in 5812 reviews)', '""Poor Management as in you do not get to choose what you will work on as a fresher."" (in 4512 reviews)', '""No such things nice work environment"" (in 7288 reviews)']",3.8,"['Health Insurance (207 comments)\n""good health insurance, mostly covered by employer""', '401K Plan (122 comments)\n""They match a certain percentage""', 'Vacation & Paid Time Off (103 comments)\n""You can ask manager for 3 week holidays.""']"
Inoweiser,4.2,Portugal,Data Engineer,"Are you passionate about Engineering?
We are looking for a Data Engineer to join our team!
A Data Engineer with solid knowledge of Salesforce Sales Cloud, Service Cloud, Marketing Cloud and Industries Cloud products.
Key Skills:
· Know how to extract data from Salesforce, and know how to identify which relevant data to extract to support analysis processes;
· Knowledge of development framework supported by Apex and Triggers;",,2d,True,51 to 200,Company - Private,,,,,1.0,,3.5,3.5,3.8,4.0,4.0,['No Pros have been reported by the Glassdoor community.'],"['""Career Development, average wage, communication"" (in 1 reviews)']",,
Adidas,3.9,Porto,Associate Data Engineer (M/F/D),"The Data & Analytics (D&A) Europe team is part of the Global D&A team, focusing on delivering business value for the European Market and various stakeholders, so they can access the right data to evaluate and optimize their performance. The purpose of this role is to explore various internal and external data sources, integrate those data sources, and prepare data for consumption in a lakehouse. This will happen in the context of the creation of an integrated analytical data model connecting the dots between data sources. You will have e2e ownership (with senior supervision) from the acquisition of the data through defined interfaces until integrated exposure in the analytical data model.

Are you looking for...?

Being part of our team that delivers unseen Insights generated from Data;",,23d,False,10000+,Company - Public,Retail & Wholesale,1949,"Department, Clothing & Shoe Stores",$10+ billion,0.76,0.93,3.5,3.6,4.0,3.4,3.8,"['""salary is good and other teams are good too."" (in 663 reviews)', '""great culture and flexibility."" (in 542 reviews)', '""good benefits and RSP plans"" (in 359 reviews)', '""People are great and nice to work with."" (in 662 reviews)', '""management is good"" (in 379 reviews)']","['""Very hard to be promoted and salaries are low compared with the competition."" (in 663 reviews)', '""Bad culture with bad boss in digital product"" (in 542 reviews)', '""No benefits except the discount"" (in 359 reviews)', '""6 people."" (in 662 reviews)', '""poor management and hard to get promoted"" (in 379 reviews)']",4.1,"['Employee Discount (107 comments)\n""Sample sales on top of discount are just the best.""', 'Maternity & Paternity Leave (20 comments)\n""Statutory but amazing when compared with other countries""', 'Vacation & Paid Time Off (19 comments)\n""Ability to take time off for all sorts of personal circumstances.""']"
Token Metrics,3.2,Portugal,Crypto Data Engineer (Remote),"Token Metrics is seeking a multi-talented Big Data Engineer to facilitate the operations of our Data Scientists and Engineering team. The Big Data Engineer will be responsible to employ various tools and techniques to construct frameworks that prepare information using SQL, Python, R, Java and C++. The Big Data Engineer will be responsible for employing machine learning techniques to create and sustain structures that allow for the analysis of data while remaining familiar with dominant programming and deployment strategies in the field. During various aspects of this process, you should collaborate with coworkers to ensure that your approach meets the needs of each project.
Responsibilities
Liaising with coworkers and clients to elucidate the requirements for each task.
Conceptualizing and generating infrastructure that allows big data to be accessed and analyzed.",,7d,True,1 to 50,Company - Private,Financial Services,2019,Investment & Asset Management,,0.44,0.51,2.9,3.0,3.1,3.0,3.3,"['""everyone is friendly and helpful"" (in 6 reviews)', '""life balanced 2. Great culture."" (in 4 reviews)']","['""Nowhere on the website or job listing, it was mentioned that the Internship was unpaid."" (in 4 reviews)', '""Business performance not very well"" (in 3 reviews)', '""They take cognitive assessments and behavioral assessment tests before even the initial interview."" (in 3 reviews)']",,
Cypher Consulting Europe,,Home office,Lead Data Engineer,"Tech Leads are responsible for improving and upkeeping a solid, scalable, and reliable data platform for all analyses and reporting. The client is a data-centric company where everyone is accountable for the success of their activities in a quantifiable way. As a senior member of the team, you will provide direction to other team members by overseeing the development, testing, and documentation of developed solutions, while fostering strong stakeholder relationships for ongoing business.

Tasks

Key Responsibilities

This role will be responsible for the ownership of the enterprise data warehouse, working closely with business experts to improve the data warehouse in order to have a single source of truth with coherent and reliable data for all company metrics.


Requirements

Critical Requirements

Skills & Qualifications",,8d,True,,,,,,,,,,,,,,,,,
