Company_name,Rating,Location,Job_title,Description,Salary,Job_age,Easy_apply,Employees,Type_of_ownership,Sector,Founded,Industry,Revenue_USD,Friend_recommend,CEO_approval,Career_opportunities,Comp_&_benefits,Culture_&_values,Senior_management,Work/Life_balance,Pros,Cons,Benefits_rating,Benefits_reviews
Infineon Technologies AG,4.2,Cegléd,Soldering Technology (f/m/div)*,"Part of your life. Part of tomorrow.

Infineon is a world leader in semiconductor solutions that make life easier, safer, and greener. Our solutions for efficient energy management, smart mobility, and secure, seamless communications link the real and the digital world.

Backend
The backend segments enable the development of comprehensive innovation across the entire value chain: starting with chip manufacturing, to wafer testing, preassembly, package development and development of new materials. The backend cluster combines the competencies for planning, productivity, innovation and quality, assembly and testing.

The term gender in the sense of the General Equal Treatment Act (GETA) or other national legislation refers to the biological assignment to a gender group. At Infineon we are proud to embrace (gender) diversity, including female, male and diverse.",,30d+,False,10000+,Company - Public,Manufacturing,1999,Electronics Manufacturing,$10+ billion,0.87,0.95,3.9,3.8,4.1,3.7,4.1,"['""Good work life balance and ambitious"" (in 380 reviews)', '""salary is good"" (in 371 reviews)', '""Good benefit for self and family"" (in 189 reviews)', '""Colleagues are friendly and helpful"" (in 311 reviews)', '""Regular 1:1 with management and good alignment"" (in 208 reviews)']","['""Descent pay, work life balance"" (in 380 reviews)', '""Low salary increment and flat out bonus payout to all"" (in 371 reviews)', '""Bad benefits and compensations for such a big company"" (in 189 reviews)', '""Sometimes colleagues gets too busy and no time to assign me new work"" (in 311 reviews)', '""Bad management without clear direction and full of empty talks about the future"" (in 208 reviews)']",3.9,"['Health Insurance (22 comments)\n""Great coverage, currently from Advance Care.""', 'Vacation & Paid Time Off (17 comments)\n""No questions asked, you are frew to take your vacations""', '401K Plan (12 comments)\n""4.5%+3% match available for all""']"
Infineon Technologies AG,4.2,Budapest,Electric Development Engineer (L&M ED) (f/m/div)*,"Part of your life. Part of tomorrow.

Infineon is a world leader in semiconductor solutions that make life easier, safer, and greener. Our solutions for efficient energy management, smart mobility, and secure, seamless communications link the real and the digital world.

- Industrial Power Control (IPC) empowers a world of unlimited energy -

Power semiconductors play a crucial role in increasing efficiency and reducing energy losses along the whole energy conversion chain.
As the global leader in power semiconductors, Infineon IPC delivers leading products and solutions for smart and efficient energy generation, transmission and consumption. We strive to make this planet a greener place where sufficient energy is accessible to everyone - wherever and whenever they need it.

Click here
for more information about working at IPC with interesting employee and management insights and an overview with more .",,30d+,False,10000+,Company - Public,Manufacturing,1999,Electronics Manufacturing,$10+ billion,0.87,0.95,3.9,3.8,4.1,3.7,4.1,"['""Good work life balance and ambitious"" (in 380 reviews)', '""salary is good"" (in 371 reviews)', '""Good benefit for self and family"" (in 189 reviews)', '""Colleagues are friendly and helpful"" (in 311 reviews)', '""Regular 1:1 with management and good alignment"" (in 208 reviews)']","['""Descent pay, work life balance"" (in 380 reviews)', '""Low salary increment and flat out bonus payout to all"" (in 371 reviews)', '""Bad benefits and compensations for such a big company"" (in 189 reviews)', '""Sometimes colleagues gets too busy and no time to assign me new work"" (in 311 reviews)', '""Bad management without clear direction and full of empty talks about the future"" (in 208 reviews)']",3.9,"['Health Insurance (22 comments)\n""Great coverage, currently from Advance Care.""', 'Vacation & Paid Time Off (17 comments)\n""No questions asked, you are frew to take your vacations""', '401K Plan (12 comments)\n""4.5%+3% match available for all""']"
Infineon Technologies AG,4.2,Cegléd,Factory Integration Engineer - Equipment Automation (f/m/div)*,"Part of your life. Part of tomorrow.

Infineon is a world leader in semiconductor solutions that make life easier, safer, and greener. Our solutions for efficient energy management, smart mobility, and secure, seamless communications link the real and the digital world.

Backend
The backend segments enable the development of comprehensive innovation across the entire value chain: starting with chip manufacturing, to wafer testing, preassembly, package development and development of new materials. The backend cluster combines the competencies for planning, productivity, innovation and quality, assembly and testing.

The term gender in the sense of the General Equal Treatment Act (GETA) or other national legislation refers to the biological assignment to a gender group. At Infineon we are proud to embrace (gender) diversity, including female, male and diverse.",,6d,False,10000+,Company - Public,Manufacturing,1999,Electronics Manufacturing,$10+ billion,0.87,0.95,3.9,3.8,4.1,3.7,4.1,"['""Good work life balance and ambitious"" (in 380 reviews)', '""salary is good"" (in 371 reviews)', '""Good benefit for self and family"" (in 189 reviews)', '""Colleagues are friendly and helpful"" (in 311 reviews)', '""Regular 1:1 with management and good alignment"" (in 208 reviews)']","['""Descent pay, work life balance"" (in 380 reviews)', '""Low salary increment and flat out bonus payout to all"" (in 371 reviews)', '""Bad benefits and compensations for such a big company"" (in 189 reviews)', '""Sometimes colleagues gets too busy and no time to assign me new work"" (in 311 reviews)', '""Bad management without clear direction and full of empty talks about the future"" (in 208 reviews)']",3.9,"['Health Insurance (22 comments)\n""Great coverage, currently from Advance Care.""', 'Vacation & Paid Time Off (17 comments)\n""No questions asked, you are frew to take your vacations""', '401K Plan (12 comments)\n""4.5%+3% match available for all""']"
LEGO,4.5,Hungary,Associate Engineer,"Job Description
Are you interested in playing a core part in one of the LEGO group’s software engineering team?
This is your opportunity to come onboard and join a growing Digital product team supporting our Manufacturing organisation.

Core Responsibilities:
Together with the team, you'll be involved in making consistent and meaningful improvements to the codebase, championing standard processes in your chosen area and taking ownership for the things that you deliver:",,24h,False,10000+,Company - Private,Manufacturing,1932,Consumer Product Manufacturing,,0.89,0.95,3.6,4.2,4.6,4.1,4.3,"['""Good benefits for a retail shop"" (in 146 reviews)', '""Great people and great environment"" (in 277 reviews)', '""Good pay Friendly Good hours"" (in 190 reviews)', '""Also good work life balance"" (in 154 reviews)', '""Management is amazing and benefits are great!"" (in 129 reviews)']","['""No Benefits (Unless you are ASM and M) Limited Hours Standard pay with little means to move up in company"" (in 146 reviews)', '""Danish language is preferred in some areas, even though people are able to speak English"" (in 277 reviews)', '""low pay and sales targets to meet"" (in 190 reviews)', '""No work life balance"" (in 154 reviews)', '""Management is awful, once took me into the office because I helped a customer for ""too long""."" (in 129 reviews)']",4.4,"['Employee Discount (39 comments)\n""Discount on all LEGO products and local Company store on-site.""', '401K Plan (17 comments)\n""They certainly make enough money to contribute more""', 'Vacation & Paid Time Off (7 comments)\n""Vacation time is based on your length of service""']"
Infineon Technologies AG,4.2,Budapest,Electrical Engineer / Physicist Electrical Development Power Semiconductors (f/m/div),"Part of your life. Part of tomorrow.

We make life easier, safer and greener - with technology that achieves more, consumes less and is accessible to everyone. Microelectronics from Infineon is the key to a better future. Efficient use of energy, environmentally-friendly mobility and security in a connected world - we solve some of the most critical challenges that our society faces while taking a conscientious approach to the use of natural resources.

- Industrial Power Control (IPC) empowers a world of unlimited energy -

Power semiconductors play a crucial role in increasing efficiency and reducing energy losses along the whole energy conversion chain.
As the global leader in power semiconductors, Infineon IPC delivers leading products and solutions for smart and efficient energy generation, transmission and consumption. We strive to make this planet a greener place where sufficient energy is accessible to everyone - wherever and whenever they need it.


for more information about working at IPC with interesting employee and management insights and an overview with more .",,30d+,False,10000+,Company - Public,Manufacturing,1999,Electronics Manufacturing,$10+ billion,0.87,0.95,3.9,3.8,4.1,3.7,4.1,"['""Good work life balance and ambitious"" (in 380 reviews)', '""salary is good"" (in 371 reviews)', '""Good benefit for self and family"" (in 189 reviews)', '""Colleagues are friendly and helpful"" (in 311 reviews)', '""Regular 1:1 with management and good alignment"" (in 208 reviews)']","['""Descent pay, work life balance"" (in 380 reviews)', '""Low salary increment and flat out bonus payout to all"" (in 371 reviews)', '""Bad benefits and compensations for such a big company"" (in 189 reviews)', '""Sometimes colleagues gets too busy and no time to assign me new work"" (in 311 reviews)', '""Bad management without clear direction and full of empty talks about the future"" (in 208 reviews)']",3.9,"['Health Insurance (22 comments)\n""Great coverage, currently from Advance Care.""', 'Vacation & Paid Time Off (17 comments)\n""No questions asked, you are frew to take your vacations""', '401K Plan (12 comments)\n""4.5%+3% match available for all""']"
Continental,4.1,Budapest,AI Data Engineer Intern,"Your tasks
In the Continental ADAS Budapest Artificial Intelligence Competence Centre, we are creating the next generation of software solutions to power safety-critical systems and enable autonomous driving features in new vehicles around the globe. We are working towards Vision Zero, a goal to eliminate thousands of fatal accidents happening every day on the world’s roads. Our aim is to develop cutting edge techniques that sense and understand the vehicle environment.

We are looking for creative minds who are passionate to shape the future of autonomous driving and to bring world class perception solutions into our camera products: forward looking cameras, surround view cameras, high resolution 3D flash lidar, and sensor fusion systems.",,2d,False,1001 to 5000,Company - Private,,,,,,,,,,,,,,,
ZEISS Group,4.0,Budapest,Machine Learning Engineer,"Thrive on innovation at a global technology leader. Develop exciting solutions in a diverse, stable work environment that’s focused on the future. Join us in a modern work environment with an open and inspiring culture and colleagues. ZEISS Digital Partners unit based in Munich, Oberkochen and Jena is realizing cutting-edge customer-centric digital solutions jointly with the ZEISS business units
Job Description:
You will play a crucial role in shaping the future of Data & Analytics and actively contribute to the success of the digital transformation at ZEISS. Within the Enterprise Data Management Team of our rapidly growing Data & Analytics organisation, you will help our business units to design, build, and maintain knowledge-based systems, driven by the vision to enable everyone to effectively find, learn, share, & innovate throughout the enterprise.
Your role includes:
Bartók Tímea, Hrehuss Orsolya, Kiss Bernadett, Meláth Laura, NYÍRCSÁKNÉ SERFLEK Csilla",,9d,False,10000+,Company - Private,Manufacturing,1846,Electronics Manufacturing,$5 to $10 billion,0.44,0.57,2.6,3.4,2.8,2.7,2.9,"['""Good Work life balance and flexible"" (in 57 reviews)', '""Good benefits as a whole"" (in 47 reviews)', '""Flexibility in working , supportive management"" (in 65 reviews)', '""Super friendly and nice people to work with."" (in 92 reviews)', '""Good salary and work timing"" (in 73 reviews)']","['""Lot of internal politics work life balance is bad"" (in 57 reviews)', '""Below average benefit, poor work place"" (in 47 reviews)', '""Bad management."" (in 65 reviews)', '""People don\'t care about employees"" (in 92 reviews)', '""Low salary which don\'t compensate with work"" (in 73 reviews)']",3.8,"['Health Insurance (16 comments)\n""middle of the road benefits""', '401K Plan (6 comments)\n""middle of the road benefits""', 'Vacation & Paid Time Off (6 comments)\n""middle of the road benefits""']"
Ericsson,4.2,Budapest,Data Scientist Intern - EEA,"As the tech firm that created the mobile world, and with more than 54,000 patents to our name, we’ve made it our business to make a mark. When joining our team at Ericsson you are empowered to learn, lead, and perform at your best, shaping the future of technology. This is a place where you're welcomed as your own perfectly unique self, and celebrated for the skills, talent, and perspective you bring to the team. Are you in?
Come, and be where it begins.

About this opportunity",,10d,False,10000+,Company - Public,Telecommunications,1876,Telecommunications Services,$10+ billion,0.82,0.92,3.5,3.8,4.1,3.5,3.8,"['""+ your colleagues will most likely hold a degree in engineering + very interesting processes + very interesting tasks + good work/life balance"" (in 1426 reviews)', '""Good Salary for experienced and timely payout on the 25th of every month."" (in 1487 reviews)', '""Culture is good and inspiring"" (in 1169 reviews)', '""and good benefits"" (in 461 reviews)', '""Management is good and take care of me specially during COVID lockdown."" (in 579 reviews)']","['""There is unmanaged plan activity and no work life balance because of dynamic work stracture."" (in 1426 reviews)', '""Low salary and very low yearly increment"" (in 1487 reviews)', '""They will tell you they have such a good culture that it makes up for it."" (in 1169 reviews)', '""Promotional benefits low"" (in 461 reviews)', '"". Bad management"" (in 579 reviews)']",4.4,"['Vacation & Paid Time Off (206 comments)\n""Relax, Free, Good, Happy, Supportive""', 'Health Insurance (157 comments)\n""competitive plans for different needs""', '401K Plan (147 comments)\n""very good benefits overall being employed""']"
GE Aviation,3.9,Veresegyház,Chemical Engineer,"Job Description Summary
GE Aerospace is a world’s leading manufacturer and service of jet and turboprop engines, components providing integrated systems for commercial, military, business and general aviation. GE has a global service network and the GE Aerospace site in Veresegyház, Hungary is the only spare parts repair facility in the CEE region to support GE's overhaul factories and airlines serving over 170 global customers. The plant has undergone highly significant development since its establishment 20 years ago and become one of the leading composite repair centers in the GE network today.

We are looking to hire a chemical process engineer to work within our Special Process Engineer group in our rapidly growing repair shop at GE Aviation Hungary which is undergoing considerable changes to the shop and present an opportunity for you to become involved and support and help drive these changes. We offer the opportunity to work within the Aviation Repair network working at a facility that has one of the largest portfolio of Aircraft Engine platforms in Europe.

Successful candidate is going to became technical leader and owner of CHEMICAL area and relevant manufacturing processes (chemical and mechanical cleaning, coating strip, plating), which are playing key role in successful repair process of engine hardware. As Process owner you are going to work closely with operations team, EHS, Product and NPI engineers ensuring EHS, quality and process stability is maintained.

In this role you will have the opportunity to drive your processes forward by developing innovative solutions geared towards continuous improvement and bring our operation to next generation of production excellence.",,24h,False,1001 to 5000,Subsidiary or Business Segment,Aerospace & Defense,1917,Aerospace & Defense,$25 to $100 million,0.78,0.82,3.7,3.6,3.8,3.3,3.8,"['""Pay is good and competitive"" (in 376 reviews)', '""People are great and the knowledge I have acquired in a short period of time is immense."" (in 322 reviews)', '""Well paid and good benefits"" (in 247 reviews)', '""Good work life balance and flexibility."" (in 259 reviews)', '""Good for Management"" (in 224 reviews)']","['""•basic pay is low"" (in 376 reviews)', '""Bad managers bad tech bad people"" (in 322 reviews)', '""Average benefits, union shop with a lot of turnover"" (in 247 reviews)', '""and there is little to no work life balance"" (in 259 reviews)', '""Poor communication from management and poor collaboration."" (in 224 reviews)']",3.8,"['Maternity & Paternity Leave (57 comments)\n""5 days of paternity leave in Turkey""', 'Vacation & Paid Time Off (41 comments)\n""Very good in general, can take time off anytime if you can arrange your projects early on.""', '401K Plan (39 comments)\n""401K is not applicable to Turkey""']"
GE Aviation,3.9,Veresegyház,CAD Design Engineer,"Job Description Summary
GE Aerospace is a world’s leading manufacturer and servicer of jet and turboprop engines, components providing integrated systems for commercial, military, business and general aviation. GE has a global service network and the GE Aerospace site in Veresegyház, Hungary is the only spare parts repair facility in the CEE region to support GE's overhaul factories and airlines serving over 170 global customers. The plant has undergone highly significant development since its establishment 20 years ago and become one of the leading composite repair centers in the GE network today.

We are looking to hire a CAD Design Engineer for Fixturing and Tooling area to work within our Special Process Engineer group in our rapidly growing repair shop at GE Aviation Hungary which is undergoing considerable changes to the shop and present an opportunity for you to become involved and support and help drive these changes. We offer the opportunity to work within the Aviation Repair network working at a facility that has one of the largest portfolio of Aircraft Engine platforms in Europe.

In this role you will have the opportunity to define, develop and implement new process and procedures aiming standardization of drafting procedures, 3D model database etc. or based on collaboration with other sites replicate existing process adapted to local needs. You will gain knowledge about 3D printing (by polymer) and will look for prototyping opportunities along with possible composite design (Polymer + metallic components) to minimize time of tool/fixture production and maximize future production flexibility for short series production.",,24h,False,1001 to 5000,Subsidiary or Business Segment,Aerospace & Defense,1917,Aerospace & Defense,$25 to $100 million,0.78,0.82,3.7,3.6,3.8,3.3,3.8,"['""Pay is good and competitive"" (in 376 reviews)', '""People are great and the knowledge I have acquired in a short period of time is immense."" (in 322 reviews)', '""Well paid and good benefits"" (in 247 reviews)', '""Good work life balance and flexibility."" (in 259 reviews)', '""Good for Management"" (in 224 reviews)']","['""•basic pay is low"" (in 376 reviews)', '""Bad managers bad tech bad people"" (in 322 reviews)', '""Average benefits, union shop with a lot of turnover"" (in 247 reviews)', '""and there is little to no work life balance"" (in 259 reviews)', '""Poor communication from management and poor collaboration."" (in 224 reviews)']",3.8,"['Maternity & Paternity Leave (57 comments)\n""5 days of paternity leave in Turkey""', 'Vacation & Paid Time Off (41 comments)\n""Very good in general, can take time off anytime if you can arrange your projects early on.""', '401K Plan (39 comments)\n""401K is not applicable to Turkey""']"
