Company_name,Rating,Location,Job_title,Description,Salary,Job_age,Easy_apply,Employees,Type_of_ownership,Sector,Founded,Industry,Revenue_USD,Friend_recommend,CEO_approval,Career_opportunities,Comp_&_benefits,Culture_&_values,Senior_management,Work/Life_balance,Pros,Cons,Benefits_rating,Benefits_reviews
Yousician,4.0,Helsinki,Data Engineer,"JOIN YOUSICIAN
Yousician impacts and enriches the lives of millions of people by empowering them to play music they love, learn something new, and feel good in the everyday. We merge music and tech to amplify life. We reimagine the way people learn to play, so that everyone can play.
And, you don't need to be a musician to join Yousician!
We've built an amazing team of creative, passionate, and independent people, all working together to help millions of people learn, play, and have fun. If you are looking for a rewarding career opportunity in a growing and changing scale up business, you're in the right place!",,30d+,False,51 to 200,Company - Private,Information Technology,2010,Software Development,,0.81,0.89,4.0,4.1,4.5,3.9,4.7,"['""Great people to work with"" (in 12 reviews)', '""Great Culture"" (in 10 reviews)', '""Future proof decisions and visions, focusing on the right things, fair benefits and modern tools to work with."" (in 3 reviews)', '""Beautiful office."" (in 4 reviews)']","['""I guess the only con would be that during my time here, the Pandemic didn\'t allow to be at the office as much and meet all the great people here."" (in 12 reviews)', '""Unfortunately, there\'s no job security here."" (in 11 reviews)', '""More open communication and culture in projects and decision making is needed."" (in 10 reviews)']",,
Meeshkan,,Finland,Backend engineer (Data science interest),"The ideal candidate for this opening is someone who is willing to work crossfunctionally on both data science features and data processing at an ambitious startup.

Personally, you are:
Self-motivated
Honest and passionate
Learn quickly and continously
Meeshkan employees are those who:
Communicate effectively with clients and teammates
Curious about technology and the impact it can make on the world
Tasks

Requirements

Benefits

This role works closely with Mike Meeshkan’s CEO, and with the engineering team.


1. 30 minute video call with our COO, Makenna
2. Take home exercise, if applicable
3. Video call with Mike, CEO of Meeshkan
4. Offer & ""What will make you most successful in this position?""

On average the whole process takes 2-3 weeks end to end, but we're pretty flexible!

We understand the combination of backend and data science chops, is a hard one to find. Our preference is on candidates with strong backend experience, we have an incredible team of data science engineers that you can collaborate with and learn from!

Even if you don't believe you fit all of the requirements but you're interested in the product / position — please apply! We're looking forward to hearing from you.",,8d,True,1 to 50,Company - Private,,,,,,,,,,,,,,,
Movial,3.6,Helsinki,Data Engineer,"We are looking for an experienced Data Engineer to join our team in Helsinki. You will be in charge of creating and managing technological infrastructure of data platforms, including data pipelines, data storage and BI interfaces for querying, modeling and reporting the data. You will work closely with our customers, helping them to make most of their data and to succeed in a data-driven cultural shift.
We expect you to have experience in:
Data analysis and data analysis platforms (preferably with AWS)
Data pipeline design and implementation
Data lake design and implementation
Data quality assurance and verification",,30d+,True,51 to 200,Company - Private,Information Technology,,Information Technology Support Services,$1 to $5 million,0.72,,3.8,3.1,2.7,2.9,4.0,"['""Good salary."" (in 1 reviews)', '""Good work/life balance."" (in 1 reviews)']","['""Poor people management"" (in 1 reviews)']",5.0,
Metacore,4.5,Helsinki,Data Engineer,"Are you a skilled Data Engineer up for owning the data pipeline of an upcoming game, in line to be our second hit? Ready to join one of Europe's fastest growing game companies?

If yes, Metacore could be the right place for you
We are a Helsinki-based game company best known for our hit game Merge Mansion and our people-first company culture. Built on trust, our culture allows us to work autonomously, efficiently, and ambitiously. We have mutually agreed on five cultural norms to describe how we build trust and work as Metacore – you can find them here.

Our company’s mission is to entertain hundreds of millions of people for decades. Although we already entertain 40,000,000+ players worldwide and have grown into a team of 120+ game industry professionals in less than two years, we’re only getting started. That’s where we hope you come in: to take ownership of the data pipeline of one of our upcoming games, and ensure its reliability, scalability, and efficiency. Your expertise in data engineering, combined with your enthusiasm for data analysis, will enable you to generate informative visualizations and pursue engaging data science initiatives that enhance the team's performance.",,13d,False,51 to 200,Company - Private,Media & Communication,2015,Video Game Publishing,,1.0,1.0,4.8,4.7,4.9,4.7,5.0,"['""Fostering a company culture in a way that has been well thought out from the outset, revisited regularly and is exemplified by the founders A clear commitment to everybody’s wellbeing You\'re given true trust, where decisions are made by those who know best Every effort is made to promote togetherness as we grow Transparency as to where the company is going Fantastic colleagues that are all pushing in the same directionSo yeah, I’m a fan of this company and I could really recommend it to anyone looking for an interesting game career opportunity in Helsinki."" (in 5 reviews)', '""Amazing people and great culture where employer truly cares about employee wellbeing."" (in 6 reviews)', '""Comprehensive benefits such as massage, transport, snacks at the office, social gatherings and concierge service to name a few."" (in 2 reviews)', '""Benefits were fine, drinks and stuff"" (in 1 reviews)']","['""Company is growing at a very rapid pace, so getting acquainted with everyone is difficult, especially outside of your specific team, but the company also puts in a lot of effort to combat this through different events."" (in 5 reviews)', '""I do have to note that the salary is lower than what you might expect in this industry."" (in 1 reviews)']",,
Recordly Oy,5.0,Helsinki,DATA ENGINEER,"DATA ENGINEER
Would you like to be a part of Recordly's story? Now is your chance! We’re looking for a Data Engineer who wants to get their hands dirty with different data solutions, platforms, and pipelines. Working at Recordly means you get to work with customers that truly want to make data their competitive edge. You will be at the core of helping businesses capitalize on the opportunities data offers.

“WHO/WHAT IS RECORDLY?” YOU MIGHT ASK
Recordly is an independent company party of the Futurice family specializing in business data management. Our core business focuses on data management, data architectures, and hands-on data engineering that enable exceptional user experiences, efficiency gains, and new business models. In simple terms, we tech the heck out of data.",,30d+,False,1 to 50,Subsidiary or Business Segment,,,,,,,4.0,5.0,5.0,5.0,5.0,"['""Recordly really combines a very supportive and open company culture and (pardon my buzz word) entrepreneurial mindset."" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
murata finland,3.2,Vantaa,Data Integration Engineer,"Our team is comprised of four professionals. Each member has own specialized area, but we collaborate and support each other in technical challenges and in the development of best practices. We work in a hybrid model with broad remote work possibilities, but on-site meetings are required about twice per month. This is a permanent position. Start date is negotiable, but preferably in May 2023.
Working in the Data Integration Team, activities may include:
Expanding our standard data offering to the organization
Enhancing data collection procedures to include information that is relevant for building analytic systems
Processing, cleansing, and verifying the integrity of data provided to our users",,6d,False,1001 to 5000,Company - Private,,,,,0.53,,3.4,3.4,2.7,3.0,3.0,"['""Great management overall and great company"" (in 2 reviews)', '""Exp: Insurance coverage, medical benefit, etc."" (in 2 reviews)', '""Good and accommodating colleagues ever"" (in 1 reviews)']","['""Working environment is stressful, some people including manager lack of interpersonal skill and not being a good leader."" (in 3 reviews)', '""Low pay compared to industry"" (in 2 reviews)']",,
Solita,4.6,Finland,Data Engineers,"Solita Connected Data unit in Finland consists of more than 300 data and integration experts. With our growth, we are looking for Data Engineers to work on projects in different industries.
What would it be like?
Data Engineers work together with Solita team in various customer projects, where data platforms and various data utilisation solutions are built, data storages are modernised and data obtained from IoT sources is processed.
You have the possibility to influence what kind of project you want to work on. We want to find you a project that includes learning something new, the possibility to use your existing skills, and creating content that is meaningful to you.",,29d,False,501 to 1000,Company - Private,Information Technology,1996,Information Technology Support Services,$25 to $100 million,0.98,0.98,4.3,4.2,4.8,4.6,4.9,"['""The colleagues are always with you all the time to help and support."" (in 15 reviews)', '""Easy going culture."" (in 9 reviews)', '""life balance and other issues that may rise on personal level."" (in 9 reviews)', '""Good benefits"" (in 4 reviews)']","['""Average salary."" (in 16 reviews)']",,
Boston Consulting Group,4.4,Helsinki,Forward-deployed Data Engineer,"Who We Are

Boston Consulting Group partners with leaders in business and society to tackle their most important challenges and capture their greatest opportunities. BCG was the pioneer in business strategy when it was founded in 1963. Today, we work closely with clients to embrace a transformational approach aimed at benefiting all stakeholders—empowering organizations to grow, build sustainable competitive advantage, and drive positive societal impact.

Our diverse, global teams bring deep industry and functional expertise and a range of perspectives that question the status quo and spark change. BCG delivers solutions through leading-edge management consulting, technology and design, and corporate and digital ventures. We work in a uniquely collaborative model across the firm and throughout all levels of the client organization, fueled by the goal of helping our clients thrive and enabling them to make the world a better place.",,30d+,False,10000+,Company - Private,Management & Consulting,1963,Business Consulting,$5 to $10 billion,0.89,0.95,4.5,4.4,4.3,4.1,3.2,"['""Name good on CV and good work/life balance."" (in 1422 reviews)', '""People are great and there is a focus on making the job as sustainable as possible."" (in 1042 reviews)', '""great work enviroment and culture"" (in 729 reviews)', '""great learning opportunity Benefits are great"" (in 471 reviews)', '""Good salary and other persks such as car"" (in 550 reviews)']","['""no work life balance and alot of stress in week days"" (in 1422 reviews)', '""Most people are deeply unhappy."" (in 1042 reviews)', '""Work t culture is toxic"" (in 729 reviews)', '""The benefits are excellent but this is offset by a few significant things."" (in 471 reviews)', '""Low salary compared to Milan cost of living (and to tech companies)"" (in 550 reviews)']",4.8,"['Health Insurance (129 comments)\n""They have partnerships with private insurances to get a discount if you choose to be privately insured.""', 'Vacation & Paid Time Off (52 comments)\n""Lots of options and flexibility""', 'Maternity & Paternity Leave (22 comments)\n""Best compared to other companies""']"
AFRY,3.9,Helsinki,Data Engineer,"Työpaikan kuvaus
Haluaisitko rakentaa aikaa kestäviä dataratkaisuja ja kehittää pilvipohjaisia palveluja yhdessä muiden huippuasiantuntijoidemme kanssa? Olisimmeko me match made in data cloud? Jos sinulla on pää pilvissä mutta jalat maassa, saatat olla datatekemisemme hopeareunus.
Rekrytoimme aina sopivien dataosaajien osuessa kohdalle ja keskustelemme mielellämme kanssasi siitä, olisitko juuri sinä sopiva lisä tiimiimme. Data Engineerinä osallistut pilvipohjaisten tietoalustojen, dataputkien ja rajapintapalveluiden suunnitteluun, kehittämiseen ja ylläpitoon. Asiakasprojekteissamme teemme dataratkaisuja Snowflakeen, AWS:ään ja Azureen ja hyödynnämme lisäksi mm. GCP:tä ja SQL:ää. Asiakasprojektimme ovat monipuolisia, ja asiakastiimeissämme on asiakkuuden tai projektin koosta riippuen usein myös analytiikkakonsultteja, jotka visualisoivat dataa loppukäyttäjille, sekä web-kehittäjiä.",,6d,False,10000+,Company - Private,"Construction, Repair & Maintenance Services",1895,Architectural & Engineering Services,,0.8,0.84,3.8,3.2,3.8,3.5,3.9,"['""Good salary and Nice company"" (in 54 reviews)', '""Great colleagues with a ""let\'s get this done together attitude"""" (in 36 reviews)', '""low pressure, good management and good workflow"" (in 25 reviews)', '""Ambient, colleagues, work life balance"" (in 23 reviews)', '""Culture is bland but overall good"" (in 22 reviews)']","['""Relatively low salary Low bonus"" (in 54 reviews)', '""Bad management."" (in 25 reviews)', '""Work life balance is tricky to maintain"" (in 23 reviews)', '""Conservative culture that is not in line with company values"" (in 22 reviews)']",4.0,
Dun & Bradstreet,3.9,Helsinki,Consumer Data Specialist,"Why We Work at Dun & Bradstreet
Dun & Bradstreet unlocks the power of data through analytics, creating a better tomorrow. Each day, we are finding new ways to strengthen our award-winning culture and accelerate creativity, innovation and growth. Our 6,000+ global team members are passionate about what we do. We are dedicated to helping clients turn uncertainty into confidence, risk into opportunity and potential into prosperity. Bold and diverse thinkers are always welcome. Come join us!

Overview

We are strengthening our Data Operations team in Finland and looking for a Consumer Data Specialist. Data Operations is responsible for sourcing and acquiring new data, understanding the processes that generate the data we have, continuously improving the data quality, operating manual data processes, and supporting our clients and the organization in the availability and usability of our data assets.",,2d,True,5001 to 10000,Company - Public,Information Technology,1841,Information Technology Support Services,$1 to $5 million,0.77,0.86,3.8,3.8,3.9,3.7,4.1,"['""Work life balance was good"" (in 135 reviews)', '""good culture and perks before buy out"" (in 174 reviews)', '""There are some great people to meet and an awesome community."" (in 194 reviews)', '""Good Benefits and job flexibility"" (in 76 reviews)', '""Management is good and open to suggestions."" (in 109 reviews)']","['""No work life balance due to nature of job"" (in 135 reviews)', '""Different leadership and overall mindset and culture of US makes my work harder."" (in 174 reviews)', '""brain drain... so many experienced people have been leaving (that\'s why they\'re looking for so many people)."" (in 194 reviews)', '""Few benefits could do with little improvement"" (in 76 reviews)', '""Management is poor."" (in 109 reviews)']",3.8,"['401K Plan (67 comments)\n""I think it is great as it is.""', 'Health Insurance (57 comments)\n""Average health insurance options available""', 'Vacation & Paid Time Off (48 comments)\n""The PTO is very generous.""']"
ALM Partners Oy,4.6,Helsinki,Data Engineer,"Data Engineer
Tehtävässä olet osana tiivistä kehitys- ja ylläpitotiimiä, jonka työnä on rakentaa ja ylläpitää dataputkia sekä kehittää tietovarastointia pankkien viranomaisraportointiin. Menestymisen kannalta olennaisia ominaisuuksia ovat SQL-osaaminen, kiinnostus laajojen kokonaisuuksien hallintaan ja ongelmanratkaisuun sekä sitoutuminen jatkuvaan prosessiin, jossa dataputkia kehitetään ja automatisoidaan. Myös Azure-pilviympäristön tunteminen asettaa sinut etulyöntiasemaan.
Työn ytimen muodostavat datavirran end-to-end hallinnointi lähdejärjestelmistä raportointiin sekä datan jalostaminen käyttökelpoiseen muotoon. Käsiteltävä data liittyy mm. pankkien rahoitusinstrumentteihin ja datan käyttökohteet liittyvät pääosin pankkien riskienhallintaan ja viranomaisraportointiin, joten kiinnostus finanssialaa kohtaan ja ymmärrys pankkiliiketoiminnasta katsotaan eduksi. Tarkka tehtäväsi muotoutuu oman osaamisesi perusteella - tietovarastoinnin syväosaajana pääset aiheen vaikeiden kehitystehtävien pariin ja Azure-osaajana pääset toteuttamaan tietovarastointia myös pilvessä.",,1 day ago,False,51 to 200,Company - Private,Financial Services,2011,Financial Transaction Processing,$5 to $25 million,1.0,,4.0,3.4,4.8,3.8,4.2,"['""Salary is alright, not the best available."" (in 3 reviews)', '""Great coworkers and engagement with employees"" (in 2 reviews)', '""Healthy company culture, challenging work"" (in 2 reviews)', '""Managers usually listen to feedback."" (in 1 reviews)']","['""Salary is a little low but compensated for in other ways"" (in 3 reviews)']",,
Workato,4.1,Helsinki,Sr Data Engineer,"About Workato
Workato is the only integration and automation platform that is as simple as it is powerful — and because it's built to power the largest enterprises, it is quite powerful.
Simultaneously, it's a low-code/no-code platform. This empowers any user (dev/non-dev) to painlessly automate workflows across any apps and databases.
We're proud to be named a leader by both Forrester and Gartner and trusted by 7,000+ of the world's top brands such as Box, Grab, Slack, and more. But what is most exciting is that this is only the beginning.
Why join us?",,30d+,True,201 to 500,Company - Private,Information Technology,2013,Enterprise Software & Network Solutions,,0.76,0.9,3.9,4.0,4.3,3.8,4.3,"['""Culture is great."" (in 76 reviews)', '""more like leadership (Cody Tse &amp; Rishi are amazing)"" (in 48 reviews)', '""Incredibly flexible and empathetic management."" (in 43 reviews)', '""Great team Great product Amazing experience"" (in 69 reviews)', '""The benefits are great"" (in 31 reviews)']","['""Culture and leadership needs improvement."" (in 76 reviews)', '""APJ leadership."" (in 48 reviews)', '""Currently undergoing a revolving door of sales and management due to overhiring and exaggerated financial expectations from last quarter."" (in 43 reviews)', '""People come and go quite fast in this team"" (in 69 reviews)', '""Benefits are alright, could be better"" (in 31 reviews)']",4.8,
Nigel Frank International Limited,3.0,Helsinki,Data Engineer (Mid/Senior experience) - Fluent Finnish required,"Data Engineer (Mid/Senior experience) - Fluent Finnish required
73STRTHG02BD_1675054803
Hiring: Data Engineer's (Mid + Senior experience) - Required: Full with the Finnish language

My client is planning for ambitious growth in 2023 - with Data Engineer's as well as Data Architect's, Data Analyst's and more being hired. Our client have just over 20 Consultant's currently - and they are offering all staff the great benefit of becoming shareholder's once probation is passed.

With hopes of becoming a major, quality company within the Azure market within the next few years, this is a great opportunity to work with a range of private and public sector companies on long-term projects.

Requirements:


Benefits:




If you'd like more information please send your CV and contact me at:

d.field@nigelfrank.com

+358 75 3266 582

If this is not the exact role you were looking for, get in touch anyway! Just send me an email anyway and highlight what interests you, we can have a look for other options.",,30d+,False,1001 to 5000,,,,,,0.46,,3.2,2.4,2.8,2.7,2.5,"['""Awesome management"" (in 24 reviews)', '""good PTO, flexible job hours, training, benefits straight away"" (in 26 reviews)', '""Big plus was they matched the salary I asked for but as I worked I found out others made significantly less."" (in 26 reviews)', '""Amazing culture"" (in 20 reviews)']","['""Bad management, bad hours and wacky expectations"" (in 24 reviews)', '""No training!"" (in 26 reviews)', '""Long hours if you want to make real money"" (in 24 reviews)', '""Base salary"" (in 26 reviews)', '""Homophobic and misogynistic culture."" (in 20 reviews)']",5.0,
HiQ Finland Oy,4.0,Finland,Data Engineer,"Etsimme joukkoomme Data Engineeria mielenkiintoisten asiakashankkeiden pariin. Asiantuntijuus, tiimihenki ja ystävällisyys kuvastavat meitä hiqlaisia, samaa odotamme myös uudelta tiimiläiseltämme.
Data Engineerina työskentelet osana asiakastoimituksiamme. Laajasta asiakasverkostostamme löytyy keskisuuria ja suuria suomalaisia yrityksiä monilta eri toimialoilta.
Olemme erikoistuneet korkealaatuisiin digitaalisiin palveluihin, konsultointiin ja projektitoimituksiin. Ohjelmistokehitys, design, automaatio, dataosaaminen, pilvipalvelut, laadunvarmistus ja jatkuvat palvelut kuuluvat kaikki erityisosaamiseemme.
Kehittäjiltämme odotamme asiantuntemusta ja aitoa intoa teknologiaa kohtaan. Asiakaslähtöisyys ja tiimityöskentelytaidot ovat meidän asiakkuuksissamme avainasemassa. Innostava työyhteisö ja asiantunteva tiimi sekä aktiivinen kompetenssinkehitys ja tiedonjako tukevat onnistumista.",,6d,False,201 to 500,Company - Public,Information Technology,,Information Technology Support Services,,0.75,,3.8,3.9,3.6,3.6,4.1,"['""Great colleagues, interesting projects opportunities, good parties"" (in 5 reviews)', '""Great place to work, awesome benefits and competitive salary."" (in 4 reviews)', '""Relaxed work environment, it is not required to take up responsibility in projects"" (in 3 reviews)', '""Career paths are now more clear than they were before."" (in 4 reviews)']","['""In other places they have one common comms platform like Slack with hundreds of channels dedicated to every project, tech, hobby, activity or type of banter there is, which after just a couple of months makes you and all other colleagues feel like a big close family where there\'s always a bunch of people who share the same interests."" (in 5 reviews)', '""The benefits are ok (I guess) for non"" (in 4 reviews)', '""cool work environments."" (in 3 reviews)', '""Salaries not the best in the biz, but not that bad either."" (in 2 reviews)']",,
Fidelix Oy,3.4,Vantaa,Group Component & Design Engineer,"Fidelix is a Finnish-based technology company that makes smarter buildings for a healthier future. We manufacture, deploy, and maintain automation systems and IoT solutions for smart buildings, with customers in the Nordics, the Benelux, and 30 countries worldwide. Our mission is to make buildings smarter to become carbon neutral, energy-efficient, and CO2-emission aware. Our goal is to become the #1 choice automation solution for building owners across the Nordics, as well as the most wanted employer in the entire industry by 2025. Fidelix Group has today turnover of 60M€ and about 400 employees.
About the role
We have an exciting opportunity for a Group Component & Design Engineer to join our Supply Chain and Business Applications team at Fidelix Group. The team is small but skillful having a Sourcing Manager and a Business Applications Manager. You also work closely with product development, product managers and sales teams. As a group function, we work with all Fidelix Group companies: Fidelix Oy, EcoGuard AB, Lansen AB and Larmia AB. The component engineer will report to Chief Supply Chain Officer.
The workplace is in recently renovated Fidelix Group headquarters in Vantaa, next to the Vantaankoski railway station. The role is new and you will have the opportunity to develop the role further in the future.",,7d,False,,Company - Private,,,,,0.59,,3.8,4.2,3.4,3.4,3.8,"['""Good people and management."" (in 1 reviews)']","['""High employee turnover, benefits might not last."" (in 1 reviews)', '""Which is terrible because problematic attitudes and recurring issues are never addressed or fixed."" (in 1 reviews)']",,
VertaaEnsin,5.0,Helsinki,Software engineer (Java) - VertaaEnsin,"We are looking for a motivated and disciplined software engineer with at least 3 years of experience in building high-performing, well-tested and secure applications. You will be joining our talented team in Helsinki, taking a large ownership of the software development lifecycle and continuously iterating on processes to deliver high quality software that helps our users compare financial products to save time and money.
What we can offer you
An opportunity to join a compact team where you'll get experience across several technologies and a chance to work alongside positive, motivated and dedicated colleagues. We work in a fast paced environment with a low hierarchy with the policy that the best idea wins. We all work from our office located in the heart of Helsinki (occasional remote work is possible).",,30d+,True,1 to 50,Company - Private,Management & Consulting,,Research & Development,,1.0,,5.0,3.0,5.0,5.0,5.0,,,,
Thoughtworks,4.4,Helsinki,Data Engineer,"Etsimme kokeneita Data Engineeraja työskentelemään sekä pohjoismaissa että kansainvälisesti vaikuttavissa asiakasprojekteissa. Meillä pääset suunnittelemaan ja toteuttamaan moderneja data-ratkaisuja pilvipalveluiden päälle. Suomessa tukenasi on 50 hengen data- , ohjelmistokehitys-, design- sekä strategiatyön osaajien työyhteisö.
Arki Data Engineerinä
Meillä työskentelet yhdessä Thoughtworksin tiimin kanssa asiakasprojekteissa. Pääset työskentelemään Thougthworksiläisten kanssa vaihtelevissa projekteissa, jotka kestävät pääasiassa muutamasta kuukaudesta puoleen vuoteen, mutta löytyy meiltä pidempiäkin projekteja. Asiakasprojekteissamme rakennetaan muun muassa tietovarastoja, kerätään datoja asiakkaan järjestelmistä ja jalostetaan niistä asiakkaan datastrategiaa palvelevia datatuotteita. Työskentelet yhdessä Data Scientistien kanssa ja pääset rakentamaan dataputkia osana koneoppimisen ja tekoäly-projektien toteuttamista (käsittää esimerkiksi koneoppimista, lineaarista ohjelmointia, generatiivista mallinnusta, syy-seurauspäättelyä/kausaalipäättelyä).",,30d+,True,501 to 1000,Company - Public,Information Technology,1993,Information Technology Support Services,$100 to $500 million,0.86,0.91,4.2,3.8,4.4,4.2,4.4,"['""Great Culture and excellence here"" (in 663 reviews)', '""Thoughtworks\' true skill is attracting and retaining great people."" (in 507 reviews)', '""Good work life balance in TW"" (in 283 reviews)', '""A good salary according to market"" (in 375 reviews)', '""Benefits are good"" (in 169 reviews)']","['""But the culture is good."" (in 663 reviews)', '""Stretches capable people quite thin"" (in 507 reviews)', '""No work life balance"" (in 283 reviews)', '""Low salary too many new comer after IPO"" (in 375 reviews)', '""3. Other benefit excluding those related to professional growth is very limited compared to similar companies."" (in 169 reviews)']",4.2,"['Maternity & Paternity Leave (8 comments)\n""great for people who has children""', 'Vacation & Paid Time Off (6 comments)\n""you can take your vacations when you planed""', 'Health Insurance (4 comments)\n""Sem coparticicapao e com reembolso""']"
Enfo,3.2,Espoo,Data Engineer,"Löytyykö sinusta draivia monipuolisiin asiakasprojekteihin, joissa sinulle mahdollistetaan ammatillinen kasvu nyt ja tulevaisuudessa?
Oletko tietomallinnuksen ja/tai ETL- kehittämisen osaaja ja etsit itsellesi kasvumahdollisuuksia? Data- ja analytiikkaprojektiemme kasvun myötä etsimme Data Engineeria kehittämään asiakkaidemme liiketoimintaa.
Mistä on kyse?
Data & Analytics -liiketoiminnallamme on pitkä kokemus analyyttisista sovelluksista, joissa suurten tietomassojen käsittely ja hallinta ovat arkipäivää. Suunnittelemme ja toteutamme asiakkaillemme tiedonhallinnan ja analytiikan ratkaisuja, jotka palvelevat ja mahdollistavat monipuolisen tiedon hyödyntämisen suoraan liiketoiminnan tarpeisiin. Valitsemme käyttämämme teknologiat aina asiakastarpeen mukaisesti, mutta hyödynnämme ratkaisuissamme erityisesti Azurea.",,30d+,False,501 to 1000,Company - Public,Information Technology,1964,Information Technology Support Services,$100 to $500 million,0.6,,3.1,3.4,3.1,2.7,3.7,"['""There is a certain freedom as a employer and good colleagues."" (in 3 reviews)', '""Culture is a nice mix of Swedish and Finnish combined."" (in 3 reviews)', '""Some extra benefits too."" (in 1 reviews)']","['""A bit old fashioned management philosophy."" (in 3 reviews)', '""Top leadership hasn\'t really treated analytics as a focus area and the department in it self hasn\'t had a clear vision and leadership on where it is heading."" (in 2 reviews)']",,
Visma,4.2,Finland,"Senior Data Engineer, Netvisor","Are you interested in working on the leading financial management product in Finland? Netvisor is looking for an ambitious Data Engineer to build a greenfield data platform.
Netvisor SaaS-products already serve over 30 000 businesses in Finland; over 1 million invoices are sent and 135 000 payslips are created monthly. Visma Solutions Oy is also a unicorn company with a revenue of 104M € in 2022.
Who are we looking for?
You have experience building ETL pipelines and applying modern data modelling techniques. You are proactive, collaborative and an excellent problem solver. You value teamwork but can take ownership and contribute independently, when necessary.
Our working language is English, and we expect good communication skills in both written and spoken English. Finnish skills are not mandatory, but they may help when you come across some of our existing data.",,28d,False,10000+,Company - Private,Information Technology,1996,Software Development,,0.88,0.84,4.0,3.8,4.2,3.8,4.5,"['""Competitive Salary"" (in 62 reviews)', '""Great people and place to work"" (in 59 reviews)', '""Benefits ar good and fair."" (in 33 reviews)', '""Good management and great support for personal development."" (in 34 reviews)', '""Good Work/Life Balance (But this is also true for any other Norwegian company)"" (in 32 reviews)']","['""Bit low salary"" (in 62 reviews)', '""There has been a few sketchy decisions made and good, loyal and competent people have been forced to leave on short notice."" (in 59 reviews)', '""Management and supervisors might be very clueless of the time and effort spend on development."" (in 34 reviews)']",,
