Company_name,Rating,Location,Job_title,Description,Salary,Job_age,Easy_apply,Employees,Type_of_ownership,Sector,Founded,Industry,Revenue_USD,Friend_recommend,CEO_approval,Career_opportunities,Comp_&_benefits,Culture_&_values,Senior_management,Work/Life_balance,Pros,Cons,Benefits_rating,Benefits_reviews
infinity quest,4.0,"Chicago, IL",AWS Data Engineer,"We need Python+AWS Data Engineer who can create Data pipeline and do the transformation of data.AWS services like Lambda, Kineses, Glue, RDS, DynaoDB, Datalake, RedShift etc.
Technical Skills:• 10 years or more of experience in designing and developing software applications in Python• 5 years or more of experience with object-oriented programming or 3 years with a master’s degree in computer science or related field.• 2 years or more of experience with AWS components such as Lambda, Glue, and RDS• Deploying software using CI/CD tools particularly Jenkins and/or Azure Devops (preferred)
Job Type: Contract
Salary: $65.00 per hour",Employer Provided Salary:$65.00 Per Hour,30d+,True,201 to 500,Company - Private,Information Technology,2006,Information Technology Support Services,,0.74,0.57,4.0,3.7,3.9,3.8,3.7,"['""Management is very supportive and helpful."" (in 9 reviews)', '""The training is excellent and everyone in the team is very helpful and readily available to assist you in any technical issues/ work."" (in 7 reviews)', '""Everyone is super friendly."" (in 4 reviews)', '""Cool atmosphere to work."" (in 4 reviews)']","['""Incentives are low compared to other companies"" (in 5 reviews)']",,
Wevision LLC,,"Irvine, CA",Data Engineer,"Job description
We build services, data platform and machine learning based optimization engines for every aspect of advertising, including targeting, decisioning, pricing, personalization, inventory forecasting, attribution and full-funnel measurements. Our tenant is a strong tech team to deliver E2E solutions covering tech areas ranging from research, bigdata, microservices to data applications with front-end tools. Our team is seeking a software developer who will be an outstanding addition and will be responsible for development of high-available and high-concurrent backend services or data solutions. The right person for this role should have experience on either full stack components, or microservices or bigdata platforms. If you are someone who is proactive, hardworking, and enthusiastic in either these domains, this is a phenomenal role for you!
WHAT YOU’LL DO",Employer Provided Salary:$55.00 - $85.00 Per Hour,2d,True,1 to 50,Company - Private,,,,,,,,,,,,,,,
YT Global Network,5.0,Remote,Data Engineer- Remote,"Data Engineer- Remote
Role: Data and Analytics is an evolving space which includes more software engineering, distributed systems, and cloud skills.
WIll develop, maintain, and enhance the data platform capabilities in an open and collaborative environment to build the central platform.
Will collaborate with internal data customers across IT and the Business to minimize the time from idea inception to analytical insight.
Job responsibilities will include: contributing to data infrastructure design efforts and collaborating with other platforms to integrate infrastructure into the client's systems and testing the feasibility and effectiveness of various technology options; supporting complex tools and solutions to manage orchestration, data pipelines, and infrastructure as code solutions the Data Engineering team builds.",Employer Provided Salary:$90.00 - $120.00 Per Hour,30d+,True,,Company - Public,,,,,,,,,,,,"['""good benefits and good people"" (in 1 reviews)']","['""Not too much work given"" (in 1 reviews)']",,
Radiant Systems Inc,4.0,"Milwaukee, WI",Azure Data Engineer,"Azure Synapse (no data bricks please)
Some Data Modeling would be helpful
ADF workflow experience
GIT
Python
Spark
MS or Azure SQL
Azure DevOps experience helpful
Datawarehouse and ETL",$87K - $124K (Glassdoor est.),2d,True,201 to 500,Company - Private,Information Technology,1995,Information Technology Support Services,$25 to $100 million,0.82,0.86,3.9,3.1,3.5,3.7,3.7,"['""helpful HR staff (Krishna)"" (in 3 reviews)']","['""No Bonus or pay hike"" (in 1 reviews)', '""old building,"" (in 1 reviews)']",2.0,
Gridiron IT,4.4,"Washington, DC",Data Engineer,"Seeking a Data Engineer local to Washington, DC.
Active Top Secret/SCI Clearance Required
Duties
Develop and design data pipelines to support an end-to-end solution.
Develop and maintain artifacts i.e., schemas, data dictionaries, and transforms related to ETL processes.
Integrate data pipelines with AWS cloud services to extract meaningful insights.
Manage production data within multiple datasets ensuring fault tolerance and redundancy.",Employer Provided Salary:$65.00 - $75.00 Per Hour,3d,True,51 to 200,Company - Private,Information Technology,2017,Information Technology Support Services,,0.85,0.85,4.4,4.4,4.3,4.2,4.7,"['""Their recruiters are very professional and were always accessible if I needed further assistance during the hiring process."" (in 4 reviews)', '""Very nice and competent team."" (in 3 reviews)', '""Plenty of opportunity to make money"" (in 1 reviews)', '""Very good salary."" (in 1 reviews)']","['""no PTO but understandable because its a contract position"" (in 1 reviews)']",3.7,
Kanini Software Solutions,4.4,Remote,Data Engineer,"About Kanini
Kanini provides Agile Software Development, Cloud Computing, Data Science, and Location Intelligence services to public and private organizations. We have successfully served our clients in government, finance, transportation, utility, and software industries since 2003.
Why you should join
Working at Kanini is flexible and personal. We are a highly motivated, collaborative team experimenting with the latest technologies. We are committed to everyone having a healthy work/life balance, and we provide extensive mentorship and training resources to help you succeed.",Employer Provided Salary:$65.00 - $70.00 Per Hour,1 day ago,True,501 to 1000,Company - Private,Information Technology,2003,Enterprise Software & Network Solutions,,0.94,0.96,4.5,4.0,4.4,4.4,4.4,"['""Management is employee friendly."" (in 4 reviews)', '""Office environment and culture is very good"" (in 6 reviews)', '""Leads and architects are very supportive."" (in 3 reviews)']","['""management is very tricky and picky"" (in 4 reviews)', '""No response and no work life balance"" (in 2 reviews)', '""No job security"" (in 7 reviews)']",,
Jconnect Infotech Inc.,,"Edison, NJ",Sr. Data Engineer,"Position – Senior Data Engineer
Location – Edison, NJ
Duration – Contract C2C/W2
Job Description:
Big Data (spark/kafka)
PL/SQL
Druid
GKE (Google Kubernetes Engine)",Employer Provided Salary:$43.82 - $66.67 Per Hour,6d,True,,,,,,,,,,,,,,,,,
kairos technologies,4.5,"Boston, MA",Data Engineer,"Job Title: Data Engineer with AWS – Hybrid
Location: Boston, MA
Duration: 6-12 months
Detail Job Description:
Familiarity with data lake, data warehouse or data lake environments and related topics . Has a proven track record to work with vendors to deploy external SaaS solutions and integrate with existing systems.
In depth with data lakes/ data environments including ETL (PySpark), data Catalogs (Glue, Alation), API interfaces, Cloud data warehouses such as Redshift, Querying engines such as Trino.",Employer Provided Salary:$60.00 - $68.00 Per Hour,22d,True,51 to 200,Company - Private,Information Technology,2003,Information Technology Support Services,$5 to $25 million,0.97,1.0,4.2,4.1,4.2,4.3,4.2,"['""Flexible working hours, good atmosphere"" (in 6 reviews)', '""Good team and Management to work with"" (in 2 reviews)']","['""I felt initially that everyone are so occupied in doing their own tasks but I should have been more proactive and communicative"" (in 2 reviews)', '""Nothing.......everything good.....good salary... Good maintainance"" (in 1 reviews)']",,
DevCare Solutions,3.7,"Columbus, OH",Data Engineer,"Identifies data sources, develop and maintain data architectures, constructs data catalog and data decomposition diagrams, provide data flow diagrams and documents the process.
Develop conclusions and articulate implications of advanced data analytics results
Ability to data mining/sourcing to be self-sufficient in the production of valuation and the analysis of business cases and ad-hoc requests.
Ability to extract data from multiple data resources; remove corrupted data and fixing coding errors and related problems
Ability to perform analysis to assess the quality and meaning of data; filter data by reviewing reports and performance indicators to identify and correct ode problems.",Employer Provided Salary:$55.00 - $65.00 Per Hour,16d,True,51 to 200,Company - Private,Information Technology,2005,Information Technology Support Services,,0.63,0.88,3.6,3.9,3.5,3.5,3.6,"['""Competitive compensation and benefits: DevCare Solutions may offer competitive salaries, health insurance, and other benefits, which can contribute to financial security and stability for employees."" (in 1 reviews)', '""Positive company culture: A positive company culture can contribute to job satisfaction and a sense of fulfillment."" (in 1 reviews)']","['""Little low salary and compensation , Distance Travel , Little low salary and compensation, Distance Travel"" (in 1 reviews)']",,
BlueOcean,,Remote,Data Engineer,"BlueOcean is a different kind of SaaS company. We are a team of problem solvers fueled by challenging convention, and we are looking for doers, leaders, and dreamers to join us. We are venture-backed by arguably the best SaaS VC in the world Insight Partners, and we are looking to hire those who want to join us as we build this ship.
Our mission is to revolutionize how marketing decisions are made. We are a single pane of glass connecting data and insights to actions and outcomes. Our fundamental vision is to simply Unlock Human Creativity!
You're excited about this opportunity because you will:
Get in at the ground floor of a company fundamentally changing the brand strategy landscape through the use of revolutionary technology
Define and assist in building data solutions to support our data science initiatives",Employer Provided Salary:$135K - $155K,5d,True,,,,,,,,,,,,,,,,,
