Company_name,Rating,Location,Job_title,Description,Job_age,Easy_apply,Salary,Employees,Type_of_ownership,Sector,Founded,Industry,Revenue_USD,Friend_recommend,CEO_approval,Career_opportunities,Comp_&_benefits,Culture_&_values,Senior_management,Work/Life_balance,Pros,Cons,Benefits_rating,Benefits_reviews
Shimano,3.8,Pero,IT Data Engineer,"Introduction
Are you a Data Engineer? Do you like to solve the most complex and high scale (billions + records) data challenges in the world today? Do you like to work in a variety of business environments, leading teams through high impact projects? Would you like a career path that enables you to progress with the rapid adoption of cloud computing?

At Shimano, we’re hiring a highly technical data engineer to collaborate with our customers and partners on key engagements. To develop, deliver and implement data analytics projects that help our Business to leverage their data to provide business insights.

In this role, you will work with our partners, customers and focus on our Data Service Platform to build scalable and future proof solutions. You will help our customers and partners to remove the constraints that prevent them from leveraging their data to develop business insights.

At Shimano we are invested in developing the talent of our team and this role will give you the opportunity to develop yourself from a Data Engineer into a Data Architect.
taniya.nayyar@shimano-eu.com",30d+,True,,51 to 200,Company - Private,Manufacturing,,Consumer Product Manufacturing,$25 to $100 million,0.74,0.88,3.4,3.5,3.5,3.2,3.4,"['""Average Pay with Good Bonus"" (in 18 reviews)', '""good management and can build a career"" (in 12 reviews)', '""No retrenchment and good benefits"" (in 13 reviews)', '""Fun working environment and work life balance."" (in 9 reviews)']","['""2)Low Salary &amp; reasonable bonus."" (in 18 reviews)', '""Being a Japanese organisation , any one who is a sitting duck for more than 20 years become a management staffs ."" (in 12 reviews)', '""Not flexible and benefits only get better when become executive and above"" (in 13 reviews)', '""Working environment is hot and harsh"" (in 11 reviews)', '""No work life balance."" (in 9 reviews)']",3.9,"['Employee Discount (4 comments)\n""applies to all products Shimano makes /sells""']"
3Brain AG,,Genoa,Digital ASIC Design Engineer,"The Company
3Brain AG is a Swiss deep tech company working on cell-electronic interfaces that link biological networks to computers via custom-made semiconductor microchips. Our mission is to empower life scientists to probe intelligent networks, accelerate biomedical discoveries for the benefit of patients, and create a future more exciting than the present. Our interdisciplinary team of scientists and engineers are constantly pushing the boundaries of engineering for life’s complexities. We are ambitious, fast-growing and love to explore. The company is headquartered in Switzerland nearby Zurich, has office in Genova, Italy, and has installed its cutting-edge products in laboratories and pharma companies worldwide.
More info: http://www.3brain.com/about.html.",5d,True,,1 to 50,Company - Private,Pharmaceutical & Biotechnology,2011,Biotech & Pharmaceuticals,,,,,,,,,,,,
STMicroelectronics,3.9,Catania,Senior Application Engineer M/F,"Position description
Posting title
Senior Application Engineer M/F
Regular/Temporary
Regular
Job description
The candidate, as part of the smart-grid application team inside the Industrial and Power Conversion division, will contribute to define the products specification in strong synergy with the marketing team. He follows the overall product development lifecycle from the definition to the final complete application test, moreover the candidate contributes to the product promotion in coordination with the technical marketing and to the customer support in coordination with the field application engineers. The position also requires the definition, the design and the development of the required application or demo board, the related documents (UMs, ANs, …) and software / firmware tools, in synergy of the other team member and external suppliers. The candidate will follow in particular the products related to the smart-grid systems as metering, data conversion and processing, and connectivity.",30d+,False,,10000+,Company - Public,Manufacturing,1987,Electronics Manufacturing,$10+ billion,0.81,0.92,3.4,3.4,3.7,3.3,3.8,"['""Work life balance is good"" (in 114 reviews)', '""could provide good salary and benefit"" (in 153 reviews)', '""colleagues are friendly and nice"" (in 61 reviews)', '""benefits are good in terms of financial and health benefits"" (in 38 reviews)', '""Work culture and life is good in ST."" (in 60 reviews)']","['""Work can get tidius and work life balance may take hit sometimes."" (in 114 reviews)', '""Low salary adjustment per year"" (in 153 reviews)', '""Low salary and benefits"" (in 38 reviews)', '""Frequent hectic work culture."" (in 60 reviews)']",4.0,"['Pension Plan (7 comments)\n""Pension plan according to the Italian standards""', 'Health Insurance (7 comments)\n""good insurance coverage with low cost.""', 'Maternity & Paternity Leave (6 comments)\n""Very family-oriented organization that helps individuals managing personal schedules""']"
Valore Solare,,Torri di Quartesolo,Progettista elettrico,"Valore Solare, importante società nel settore delle energie rinnovabili, Elite Partner Supower e Premium Installer Tesla, nell'ottica di espansione della propria attività, ricerca periti industriali elettrotecnici o giovani ingegneri , con esperienza di 2 anni nella progettazione degli impianti elettrici e tecnologici incluso il fotovoltaico.
La ricerca è rivolta a persone di entrambi i sessi (L.903/77)
Si pregano gli interessati – prima di inviare la propria candidatura - di consultare l’informativa sulla privacy.
Benefit:
Buoni pasto
Cellulare aziendale",30d+,True,,,,,,,,,,,,,,,,,,
Area IT Group,,Italy,Network Engineer - Data Center Network Specialist,"Ricerchiamo Data Center Network Specialist e Network Engineer. L' inserimento è previsto nel team di presidio per clienti della Pubblica Amministrazione. Saranno possibili, ove richiesto, interazioni con i team di Ingegneria su tematiche di progetto o di prevendita.
La risorsa sarà inserita nella Technology Unit che eroga servizi professionali afferenti le area tecnologiche di Networking, Hybrid Cloud e Cyber Security.
Sede e Orario di lavoro.
L’attività viene svolta in modalità full remote, ma con possibilità di trasferta sul territorio nazionale.
Turni di 8h all’interno della fascia oraria 7.30-19.30.",23d,True,€25K - €45K (Employer est.),,,,,,,,,,,,,,,,,
Adcom srl,,Bologna,SENIOR ENGINEER - SVILUPPATORE WEB / E-COMMERCE,"Adcom srl società in espansione, attiva nel settore della vendita materiale audio - video professionale ad alto contenuto tecnologico è alla ricerca di un:
SENIOR ENGINEER - SVILUPPATORE WEB / E-COMMERCE
Al profilo ricercato saranno affidate le seguenti attività:
Progettazione, sviluppo e manutenzione di un sito web e-commerce su dispositivi mobili e desktop.
Progettazione, sviluppo di soluzioni su database SQL oltre allo sviluppo di applicazioni back-end.
REQUISITI:",30d+,True,€37K - €40K (Employer est.),,,,,,,,,,,,,,,,,
Spina Group Srl,2.1,Italy,MECHANICAL PROPOSAL ENGINEER,"Spina Group è un'azienda italiana, di respiro internazionale, specialista in ingegneria, produzione e fornitura di materiale elettrico per impianti industriali.
Da oltre 30 anni opera nei settori industriali, Oil&Gas onshore e offshore, petrolchimico, energetico, infrastrutturale e navale, e scommette su innovazione, sviluppo ed internazionalizzazione.
MECHANICAL WORKSHOP PROPOSAL ENGINEER
Per ampliamento dell'area, siamo alla ricerca di una figura da inserire nell’ufficio tecnico che si occuperà di attività proposal in ambito officine meccaniche.
La ricerca è orientata a profili con esperienza di 2-3 in macchine utensili e officine meccaniche (preferibilmente nel settore impiantistico-industriale/Oil & Gas).",13d,False,,,Company - Private,,,,,0.3,,2.1,2.1,2.4,2.4,2.8,,,,
Enertech Solution srl,,Ancona,Stage progettista e consulente sistemi energetici,"Enertech Solution è una società di ingegneria specializzata nel settore dell’energia e dell’efficienza energetica. Fondata nel 2009 come spin-off del Politecnico di Milano, operiamo oggi in tutta Italia e all’estero nell'ambito dell'efficienza energetica e in stretta collaborazione con varie Università, riducendo costi e impatto ambientale nelle aziende ed Enti pubblici. Enertech offre un’offerta completa di servizi professionali che comprendono: consulenza, studi e valutazioni, ingegneria di offerta, progettazione e servizi tecnici. Abbiamo aperto da un anno una sede ad Ancona e stiamo cercando nuovi collaboratori per lo sviluppo della società.
La risorsa collaborerà allo sviluppo dei progetti e potrà sviluppare solide competenze in ambito impiantistico ed energetico. Le attività svolte riguardano l’applicazione delle metodologie di analisi energetica nell’ambito della preparazione di studi di fattibilità tecnico-economici, redazione di diagnosi energetiche, consulenze, progettazione di massima di interventi di efficientamento energetico e supporto nella preparazione di progetti per la partecipazione a gare di appalto.",22d,True,,,,,,,,,,,,,,,,,,
Bassetti Home Innovation,,Italy,Cerchiamo Architetti a Lucca,"Il gruppo Vincenzo Zucchi SpA cerca architetti, geometri e ingegneri liberi professionisti, per Bassetti Home Innovation, brand del gruppo specializzato in ristrutturazioni e interior design.
Cerchiamo professionisti con capacità progettuale, esperienza pregressa in direzione lavori e attitudine alla relazione col cliente. Dopo attenta formazione sulle procedure aziendali, il professionista si occuperà della gestione dell'intero processo di ristrutturazione di interni, dalla progettazione, alla redazione di capitolati e preventivi, fino alla direzione lavori, all'interno di un contesto professionale tradizionalmente orientato al gusto, alla qualità e all'attenzione per il cliente.
Si richiedono:
Iscrizione all'albo di appartenenza per abilitazione all'esercizio della professione",30d+,True,€3K - €5K (Employer est.),,,,,,,,,,,,,,,,,
BST GROUP,,Italy,Sviluppatore software C++,"BST Group eltromat Italia srl, facente parte del gruppo multinazionale Elexis/EMS, gruppo leader tecnologico nell'automazione della produzione di impianti e nel controllo della qualità.
BST Group eltromat Italia srl è una azienda ad elevata specializzazione nella commercializzazione e produzione di sistemi di visione artificiale per applicazioni industriali in ambito manifatturiero.
Per ampliamento dell’organico è alla ricerca di un/a:
Sviluppatore Programmatore Software
Contesto in cui si inserisce la posizione: Divisione Ricerca & Sviluppo",5d,True,€2K (Employer est.),,,,,,,,,,,,,,,,,
