Company_name,Rating,Location,Job_title,Description,Job_age,Easy_apply,Salary,Employees,Type_of_ownership,Sector,Founded,Industry,Revenue_USD,Friend_recommend,CEO_approval,Career_opportunities,Comp_&_benefits,Culture_&_values,Senior_management,Work/Life_balance,Pros,Cons,Benefits_rating,Benefits_reviews
Publicis Groupe,3.9,Sydney,Data Engineer Roles,"Data Engineer
Trading under Publicis Communications
Location: Sydney or Melbourne or Brisbane
Data Engineer (also known as BI Developer, Quantitative Data Engineer, Search Engineer, Technical Architect, Big Data Analyst, Solutions Architect, Data Warehouse Engineer, Data Science Software Engineer, ETL Developer)
The role of the Data Engineer is to work alongside solution architects, data analysts & data scientists to deliver various aspects of the marketing technology ecosystem. The Data Engineer is responsible for engaging machine learning techniques to create and sustain structures that allow for the analysis of data whilst remaining familiar with dominant programming and deployment strategies. Data engineering experience is critical, as well as knowledge of data warehousing, ETL strategies and tools, and BI tools. Experience in cloud platforms such as Azure, AWS and GCP is beneficial.",29d,True,A$96K - A$120K (Glassdoor est.),10000+,Company - Public,Media & Communication,1926,Advertising & Public Relations,$5 to $10 billion,0.8,0.93,3.8,3.4,3.8,3.6,3.6,"['""Good management"" (in 10 reviews)', '""Employee friendly , good salary , good learning path"" (in 12 reviews)', '""Good work life balance and organised structure"" (in 11 reviews)', '""good benefits, lots of career options"" (in 8 reviews)', '""Amazing company culture, great people"" (in 8 reviews)']","['""Bad Management"" (in 10 reviews)', '""Low Salary"" (in 12 reviews)', '""No work life balance at all stages"" (in 11 reviews)']",4.0,"['Vacation & Paid Time Off (34 comments)\n""it\'s unlimited and flexible, which helps trememndously""', 'Health Insurance (28 comments)\n""Low premiums, deductibles, copay and great coverage""', '401K Plan (22 comments)\n""One of the best in the industry""']"
Macquarie Group Limited,4.2,Sydney,Senior Data Engineer,"Are you a talented Data Engineer looking for your next challenge?
Join our Data and Analytics team as we continue our journey to build innovative cloud-based data solutions. Our engineers operate in a collaborative and autonomous environment where they are empowered to “do it right” and continuously learn, becoming masters in their craft. If you would like to know more, read our Macquarie Engineering Blog, where our engineers openly share their experiences. https://medium.com/macquarie-engineering-blog
This is a fantastic opportunity for someone who is passionate about big data technologies, enjoys solving problems and takes pride in delivering high quality solutions. You will work in a multi-talented, diverse team across multiple geographical locations and implement solutions in a fast-paced environment. In this role you'll be designing and delivering ETL frameworks to other Data Engineers and tenants.",24d,False,A$109K - A$128K (Glassdoor est.),10000+,Company - Public,Financial Services,1969,Investment & Asset Management,$5 to $10 billion,0.85,0.94,4.2,4.0,4.2,3.8,3.7,"['""Good Work life balance (most of the time)"" (in 33 reviews)', '""Good culture and team environment"" (in 37 reviews)', '""Nice people to work with"" (in 38 reviews)', '""Good Salary"" (in 40 reviews)', '""Management is extremely personable and pushes a great holistic culture of self improvement and work life balance."" (in 21 reviews)']","['""No work life balance"" (in 33 reviews)', '""Many people just either don\'t care, or pretend everything is going well whereas it isn\'t"" (in 38 reviews)', '""Low salary , not competitive in the market"" (in 40 reviews)', '""Worked with bad management"" (in 21 reviews)']",3.9,"['Health Insurance (24 comments)\n""Very flexible compared to most""', '401K Plan (18 comments)\n""Really good matching plan for employees""', 'Vacation & Paid Time Off (17 comments)\n""5 weeks for new employees""']"
Hudson Australia,3.9,Melbourne,Data Engineer,"We have an exciting opportunity for a Data Engineer to work with State Government Department. Data Engineer is involved in data preparation. They develop, construct, test & maintain complete data architecture.
A Data Engineer is a professional responsible for designing, building, and maintaining the infrastructure required to support data collection, storage, processing, and analysis. Their main focus is on the efficient and reliable management of large volumes of data.
The Data Engineer will work in the
Dealing with a legacy system
Gaps in historical data structures
Constructing data architecture aligned to solution architecture",7d,False,A$126K - A$174K (Glassdoor est.),501 to 1000,Company - Private,Human Resources & Staffing,1985,HR Consulting,,0.8,0.79,3.9,3.7,3.8,3.6,3.8,"['""Great culture for those employed there"" (in 26 reviews)', '""Good team and people there."" (in 28 reviews)', '""You get a monthly salary"" (in 18 reviews)', '""Good leadership, very people oriented, not a one size fits all type of organisation."" (in 10 reviews)', '""Having a good manager is really important, and i am lucky to have that in Hudson"" (in 8 reviews)']","['""based and email central culture with little opportunity to innovate better solutions or even get your job done."" (in 26 reviews)', '""All is good, people are real nice here"" (in 28 reviews)', '""repetitive paper work low salary"" (in 18 reviews)', '""Poor leadership"" (in 10 reviews)', '""The team culture really depends on the leadership of different managers."" (in 8 reviews)']",,
ONNEC Group,3.2,Sydney,Data Centre Cabling & Hardware Support Engineer,"ONNEC builds, supports and optimises the IT infrastructure, networks and connectivity which drive global business performance.
We are a rapidly growing organisation and finding and retaining the highest calibre of people is fundamental to us for the success of our business, we work hard to create a challenging, supportive and satisfying working environment for all our employees. ONNEC has successfully achieved the Investors in Diversity Foundational Award for our commitment to equality, diversity and inclusion in the workplace.
We re recruiting for Engineers to work within a team carrying out cabling infrastructure and network hardware support at Onnec client sites. The work will include all types of patching, break-fix, circuit provision and recovery, disconnect/reconnect of desktop and networking equipment, rack and stack of Data Centre Hardware (eg Server, Network and Storage) and provision of connectivity to DC Hardware. The position will be site based as required and reports to the Service Delivery Manager.",15d,True,A$80K - A$85K (Employer est.),501 to 1000,Company - Private,,,,,0.35,,2.4,3.2,2.8,3.3,3.3,"['""Some of the staff were nice that were NOT on the HR Team."" (in 2 reviews)', '""Pay good money, work isn\'t too difficult"" (in 2 reviews)', '""Managers are easy to get on with"" (in 1 reviews)']","['""managers no care for staff, staff not happy working here"" (in 2 reviews)', '""Bully culture."" (in 2 reviews)', '""No training in place, you have to train yourself."" (in 1 reviews)']",,
CBRE,4.0,Sydney,Associate Engineer Intern - Data Centre Solutions,"Posted
25-Oct-2022
Role type
Full-time
Areas of Interest
Engineering/Maintenance
Location(s)
Sydney - New South Wales - Australia
A key role is to support Data Centre Solutions business growth
Be part of a global business with exciting growth targets for 2023
Join a team that offers uncapped career development opportunities",30d+,False,A$109K - A$180K (Glassdoor est.),10000+,Company - Public,Real Estate,1906,Real Estate,,0.79,0.9,3.8,3.6,3.8,3.5,3.6,"['""Good benefits (at least in paper)"" (in 76 reviews)', '""CBRE is a large company with good pay &amp; benefits."" (in 92 reviews)', '""Good management with a clear vision for the future"" (in 62 reviews)', '""Good work life balance (although this may be team"" (in 55 reviews)', '""Great People and very supportive"" (in 50 reviews)']","['""None awesome benefits and amazing opportunities"" (in 76 reviews)', '""Pay could be better though"" (in 92 reviews)', '""Only favoratism No credit for your work Late hour working,tight deadline Poor management few folk treated as GOD."" (in 62 reviews)', '""Little less work life balance"" (in 55 reviews)']",3.6,"['Health Insurance (203 comments)\n""Pretty basic coverage - wish they included more""', 'Vacation & Paid Time Off (144 comments)\n""Unlimited PTO based on base salary. Manager discretion PTO""', '401K Plan (133 comments)\n""Company match is not above the average""']"
ANZ Banking Group,4.1,Melbourne,Data Engineer - ANZ Plus,"Req ID: 30433
Department: THQ - ANZx ABT Program AU (30110519)
Division: Group Technology (T77000)
About the role
Help shape the future as we leverage data to flip traditional banking on its head
Use Google’s cloud services to deliver real-time insights about customer behaviour
Be part of something different - working in an agile way to innovate and deliver quality outcomes at pace

At ANZ our purpose is to shape a world where people and communities thrive. We’re making this happen by improving the financial wellbeing and sustainability of our customers so they can achieve incredible things– whether they’re buying a home, building a business or saving for things big or small. Join us as we reimagine our customer propositions and services using the latest platforms and technology, to better support our customers’ financial wellbeing

The Data Engineering position is critical to making this happen and your key accountabilities will include:

Building real-time analytical capability to power
Experiences within the mobile app
Informing marketing and servicing messaging
Enriching our data lake
Build data quality automated frameworks across a multi-cloud data and on premises environments
Building highly optimised data models with multiple interface types for data consumers
What will your day look like
Working in an agile framework with a team of Data Engineers to deliver data solutions for our transformation including:
Building optimized data solutions and ingestion patterns with considerations for security and data governance
Building data pipelines and a real-time data eco-system to provide interactive customer experiences that will feed data into other systems via multiple interface types.
Define and publish the data architecture standards for all applications and infrastructure across the portfolio
Foster collaboration across teams, functions, regions and divisions using a range of influencing and negotiation strategies to establish mutually beneficial partnerships with key stakeholders
What will you bring?

To grow and be successful in this role, you will ideally bring the following:

Cloud based data engineering experience
Proven successful building large data solutions
Ability to work collaboratively with technical and business teams
Ability to multi-task, highly adaptable to change and ambiguity
Proactive, shows initiative and keen to try new things i.e. new technologies

You’re not expected to have 100% of these skills. At ANZ a growth mindset is at the heart of our culture, so if you have most of these things in your toolbox, we’d love to hear from you.

So, why join us?

There’s something special about being part of ANZ. From the moment you join us, you’re part of a team working towards a common goal: improving the financial wellbeing and sustainability of our millions of customers.

But it’s not just our customers who’ll feel your impact. You’ll feel it too. Because at ANZ, you’ll have the resources and community you need to take the next big step in your career, towards even bigger things in the future.

We offer a range of benefits tailored to the countries in which we operate including Health and Wellbeing programs and flexible working arrangements.

You’ll also enjoy working in a diverse and inclusive workplace where the different backgrounds, perspectives and life experiences of our people are celebrated. We encourage you to talk to us about any adjustments you may require to our recruitment process or the role itself. If you are a candidate with a disability, let us know how we can provide you with additional support.

To find out more about working at ANZ or to view other opportunities visit www.careers.anz.com. You may apply for this role by visiting ANZ Careers and searching for reference number 30433

Job Posting End Date

18 April, 11.59pm, (Melbourne Australia)",30d+,False,A$120K - A$150K (Glassdoor est.),10000+,Company - Public,Financial Services,1835,Banking & Lending,,0.82,0.89,3.9,3.7,4.2,3.6,4.1,"['""Work life balance is good"" (in 100 reviews)', '""People here are great and typically amongst the best."" (in 48 reviews)', '""Good culture"" (in 66 reviews)', '""Good salary and extra rewards in terms of performance"" (in 53 reviews)', '""Good pakage and good management"" (in 41 reviews)']","['""nothing, good people, helpful manager, ideation"" (in 48 reviews)', '""Boss culture"" (in 66 reviews)', '""salary is avag, pomotion is not too much"" (in 53 reviews)', '""Poor Management Decision"" (in 41 reviews)']",3.8,
TikTok,3.6,Sydney,Backend Software Engineer (TikTok Live) - 2023 Start,"Responsibilities
TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo.

Why Join Us
At TikTok, our people are humble, intelligent, compassionate and creative. We create to inspire - for you, for us, and for more than 1 billion users on our platform. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make impact happen with a career at TikTok.

About the TikTok Engineering Team
We are building up an engineering team for core TikTok product in Australia, to ensure TikTok continues a healthy growth, deliver the best product experience to all of our users, build the most attractive features to help users on enjoying their time on TikTok, earn trust on privacy protection, and more.

We are looking for talented individuals to join us in 2023. As a graduate, you will get unparalleled opportunities for you to kickstart your career, pursue bold ideas and explore limitless growth opportunities. Co-create a future driven by your inspiration with TikTok.

Candidates can apply to a maximum of two positions and will be considered for jobs in the order you apply. The application limit is applicable to TikTok and its affiliates' jobs globally. Applications will be reviewed on a rolling basis - we encourage you to apply early.

Responsibilities
Qualifications
TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.

In the spirit of reconciliation, TikTok acknowledges the Traditional Custodians of country throughout Australia and their connections to land, sea and community. We pay our respect to their Elders past and present and extend that respect to all Aboriginal and Torres Strait Islander peoples today.

By submitting an application for this role, you accept and agree to our global applicant privacy policy, which may be accessed here: https://careers.tiktok.com/legal/privacy.

If you have any questions, please reach out to us at apac-earlycareers@tiktok.com.",30d+,False,A$88K - A$118K (Glassdoor est.),1001 to 5000,Company - Private,Information Technology,2016,Internet & Web Services,,0.62,0.71,3.5,3.6,3.5,3.1,3.1,"['""salary is good not very tough"" (in 103 reviews)', '""great company and culture for NG"" (in 55 reviews)', '""Benefits are good and easy to take"" (in 46 reviews)', '""Good work life balance"" (in 53 reviews)', '""Nice people in the team"" (in 65 reviews)']","['""Low salary not a competitive one either"" (in 103 reviews)', '""Micromanaging, toxic culture"" (in 55 reviews)', '""Bad benefits."" (in 46 reviews)', '""bad work life balance there"" (in 53 reviews)', '""Company is starting now, you will find gaps on the way or maybe you won\'t have an answer for everything but most of the people are extremely helpful"" (in 65 reviews)']",4.2,"['Health Insurance (26 comments)\n""Great coverage, the company pays for 100%.""', 'Vacation & Paid Time Off (10 comments)\n""too few days off ...""', 'Maternity & Paternity Leave (7 comments)\n""5 months off - great time to spend with kiddos""']"
EY,3.9,Sydney,"Expressions of Interest - Data Engineer, Data & Analytics","At EY, you’ll have the chance to build a career as unique as you are, with the global scale, support, inclusive culture and technology to become the best version of you. And we’re counting on your unique voice and perspective to help EY become even better, too. Join us and build an exceptional experience for yourself, and a better working world for all.

What if your most rewarding experiences couldn’t be captured by a resume?

At EY we believe that whoever you are, your uniqueness helps us stand apart.

We bring together extraordinary people, like you, to build a better working world. This role is open to applicants across Adelaide, Melbourne, Perth, Brisbane, Canberra and Sydney.",14d,False,A$90K (Employer est.),,,,,,,,,,,,,,,,,
MongoDB,4.5,Sydney,Software Engineering Internship - Summer 2023/2024 (Sydney),"The worldwide data management software market is massive (IDC forecasts it to be $138 billion by 2026!). At MongoDB we are transforming industries and empowering developers to build amazing apps that people use every day. We are the leading modern data platform and the first database provider to IPO in over 20 years. Join our team and be at the forefront of innovation and creativity. Join our team to help us 'Think Big, Go Far' this summer!
We're seeking curious minds like yours to collaborate with full-time engineers and cross functional teammates, learn development standard methodologies, and gain practical software engineering experience. Interns are fully integrated software engineers who spend the summer pushing production-level code to make lasting contributions to our engineering teams.",30d+,False,A$105K - A$143K (Glassdoor est.),1001 to 5000,Company - Public,Information Technology,2007,Enterprise Software & Network Solutions,,0.88,0.96,4.5,4.4,4.4,4.4,4.2,"['""2) Great culture"" (in 98 reviews)', '""Great technology and people who support it."" (in 85 reviews)', '""~ Work life balance is great"" (in 40 reviews)', '""Dedicated managers to steer and guide you with weekly 1"" (in 45 reviews)', '""Great benefits"" (in 34 reviews)']","['""Management promotes blaming culture, and favors not the intellectually honest engineers but those, who conform to ""formal"" communicational rules."" (in 98 reviews)', '""Work life balance can be difficult occasionally."" (in 40 reviews)', '""They have problems hiring good managers."" (in 45 reviews)', '""Benefits were abysmal."" (in 34 reviews)']",4.5,"['Maternity & Paternity Leave (25 comments)\n""It\'s a very generous, gender-neutral policy""', 'Health Insurance (24 comments)\n""Best is health, dental vision, pto""', 'Vacation & Paid Time Off (16 comments)\n""The PTO is unlimited and we are encouraged to take at least 15 days per year.""']"
Amazon Corporate Services Pty,3.8,Sydney,"Data Center Technical Operations Engineer, Infraops DCEO","Basic qualifications - 4+ years of relevant work experience in maintaining a DC or Critical space facility
Strong verbal and written communication skills.
Strong leadership and organizational skills.
Strong attention to detail.
Strong Facilities Management skills

Ability to prioritize in complex, fast-paced environment.
Familiar with the concepts and interaction of Service Management systems (Problem & Change)
Experience with the development of MOPs & SWMS for planned works",30d+,False,A$101K - A$126K (Glassdoor est.),10000+,Company - Public,Information Technology,1994,Internet & Web Services,$10+ billion,0.72,0.76,3.9,3.9,3.7,3.4,3.4,"['""good work life balance and nicely paid"" (in 3227 reviews)', '""Pay is good but not worth the asks made from IT and how they are treated"" (in 3493 reviews)', '""The culture is good and there\'s a lot of smart people willing to help you grow"" (in 3146 reviews)', '""My team was great and I was really lucky to be placed on this team."" (in 2794 reviews)', '""Their health benefits is good and their career choice is helpful to start a new career."" (in 1317 reviews)']","['""No work life balance and sometime you can feel the pressure and stress to meet immediate requirements with less time."" (in 3227 reviews)', '""Pay is low (only 300 CNY per day)"" (in 3493 reviews)', '""Politics and bad culture"" (in 3146 reviews)', '""depending on team your work"" (in 2794 reviews)', '""No benefits for interns and yes"" (in 1317 reviews)']",4.0,"['Health Insurance (1620 comments)\n""Options and Cost are top tier. They even have an Amazon only concierge service through blue cross.""', 'Employee Discount (1500 comments)\n""$100 off when you shop on Amazon""', 'Vacation & Paid Time Off (1226 comments)\n""you accrue both simultaneously with high cap room. The downside is that PTO becomes use it or loose it if you don\'t take it.""']"
Amazon Corporate Services Pty,3.8,Sydney,"HV Electrical Design Engineer - Data Centers, APAC Data Center Design Engineering","Degree in an Electrical Engineering.
Cumulative 6+ years of experience with power systems and mission critical electrical design with and emphasis of HV/MV design.
Excellent understanding of the various code requirements across the APAC region.
Fundamental understanding of critical HV , MV and LV electrical equipment.
Possess leadership and problem solving skills.
Be a motivated, highly dependable individual.
Ability to research new designs, technologies, and construction methods of data center equipment and facilities.
Ability to carry new design concepts through exploration, development, and into deployment/construction.",7d,False,A$138K - A$180K (Glassdoor est.),10000+,Company - Public,Information Technology,1994,Internet & Web Services,$10+ billion,0.72,0.76,3.9,3.9,3.7,3.4,3.4,"['""good work life balance and nicely paid"" (in 3227 reviews)', '""Pay is good but not worth the asks made from IT and how they are treated"" (in 3493 reviews)', '""The culture is good and there\'s a lot of smart people willing to help you grow"" (in 3146 reviews)', '""My team was great and I was really lucky to be placed on this team."" (in 2794 reviews)', '""Their health benefits is good and their career choice is helpful to start a new career."" (in 1317 reviews)']","['""No work life balance and sometime you can feel the pressure and stress to meet immediate requirements with less time."" (in 3227 reviews)', '""Pay is low (only 300 CNY per day)"" (in 3493 reviews)', '""Politics and bad culture"" (in 3146 reviews)', '""depending on team your work"" (in 2794 reviews)', '""No benefits for interns and yes"" (in 1317 reviews)']",4.0,"['Health Insurance (1620 comments)\n""Options and Cost are top tier. They even have an Amazon only concierge service through blue cross.""', 'Employee Discount (1500 comments)\n""$100 off when you shop on Amazon""', 'Vacation & Paid Time Off (1226 comments)\n""you accrue both simultaneously with high cap room. The downside is that PTO becomes use it or loose it if you don\'t take it.""']"
Octopus Energy,4.2,Melbourne,Data Engineer,"Help us make a big green dent in the universe. We're on a mission to drive the global renewable energy revolution, and we need loads more people to help us make our vision a reality.

About Octopus Energy

Since 2015, Octopus has been on a mission to bring affordable, green energy to the world. With the help of our in-house developed technology platform, Kraken, we’ve become the 4th largest energy supplier in the UK, opened retailers in 5 other countries, and licensed our software to retail giants including E.ON in the UK and Origin Energy in Australia. We’ve reinvented energy products with smart, data-driven tariffs to balance customer demand with renewable generation - and we’re the biggest investor in renewable generation in the UK.

We've since expanded our tentacles to Australia, and we are now looking for Data Engineer, based in Melbourne, Wellington or remote in either New Zealand or Australia. Working with Octopus Energy is a chance to join an exciting scale-up business within the energy supply sector, one that’s at the forefront of changing the landscape of the energy industry across the world. A role with us offers you the chance to contribute to building world-class operations that will catapult you into a fantastic career.",7d,True,,51 to 200,Company - Private,"Energy, Mining & Utilities",2016,Energy & Utilities,,0.83,,4.1,3.9,4.5,4.2,4.0,"['""Some good people to learn from."" (in 18 reviews)', '""It\'s a blameless culture in post mortems."" (in 20 reviews)', '""Also the benefits are better than most US"" (in 5 reviews)', '""Great work life balance"" (in 11 reviews)', '""Great code, great coworkers, great managers."" (in 6 reviews)']","['""This doesn\'t help with learning team conventions and often pitches people in the deep end."" (in 18 reviews)', '""When your on site and your manager cant sort out the simplest of admin tasks after something hits the fan and it leaves you waiting a entire day for them to make a minor decision meanwhile explaining why your kicking your feet to the customer Octopus rewards for failure."" (in 6 reviews)']",,
Equinix,4.2,Sydney,"Operations Data Infrastructure Engineer, Global Operations Engineering","Operations Data Infrastructure Engineer, Global Operations Engineering
Equinix is the world’s digital infrastructure company, operating 240+ data centers across the globe and providing interconnections to all the key clouds and networks. Businesses need one place to simplify and bring together fragmented, complex infrastructure that spans private and public cloud environments. Our global platform allows customers to place infrastructure wherever they need it and connect it to everything they need to succeed.

We are a fast-growing global company with 20 years of consecutive quarterly growth*. Through our innovative portfolio of high-performance products and services, we have created the largest, most active global ecosystem of 10,000+ companies, including 2,100 networks and 3,000+ cloud and IT service providers in 32 countries spanning six continents.

Joining our operations team means that you will be at the forefront of all we do, maintaining critical facilities infrastructure as part of a close-knit team delivering best-in-class service to our data center customers. We embrace diversity in thought and contribution and are committed to providing an equitable work environment. that is foundational to our core values as a company and is vital to our success.",24h,False,,10000+,Company - Public,Information Technology,1998,Enterprise Software & Network Solutions,$1 to $5 billion,0.85,0.91,3.9,4.0,4.3,3.9,4.0,"['""The culture is amazing."" (in 21 reviews)', '""like community ; Awesome people and culture."" (in 14 reviews)', '""Good bonus and Stock options"" (in 15 reviews)', '""Accessible management"" (in 8 reviews)']","['""oriented culture."" (in 21 reviews)', '""Very people centric and collaboration is critical to make an impact."" (in 14 reviews)', '""Micro management, payment not so good"" (in 8 reviews)', '""Currently there is a fixation with cumbersome trainings and enhancements which really don\'t add any value to the customer because the infrastructure is full of errors anyways."" (in 11 reviews)']",4.4,"['Health Insurance (53 comments)\n""The health insurance options are all excellent - the bad news is health insurance in America is expensive even with good benefits.""', '401K Plan (29 comments)\n""Not available (not related) in Poland""', 'Vacation & Paid Time Off (28 comments)\n""The system used for tracking it rubbish""']"
Macquarie Group Limited,4.2,Sydney,Data Engineer / Data Analyst,"Work in a agile team delivering deep expertise to our stakeholders. Your contribution will have impact and will play an integral part in transforming enterprise data using data modelling techniques by leveraging technology and data analytics. This role will see you working closely with key stakeholders across all aspects of data governance, data quality , governance data model and stake holder management.
To excel in this role, you will be:
Previously worked closely with data architect or data modellers , can independently work on data analysis , data modelling.
proficient in manipulating data and drawing insights from large data sets using SQL, and power BI.
highly proficient in data preparation and integration, able to design, develop and modify data models and troubleshoot performance issues",22d,False,A$85K - A$125K (Glassdoor est.),10000+,Company - Public,Financial Services,1969,Investment & Asset Management,$5 to $10 billion,0.85,0.94,4.2,4.0,4.2,3.8,3.7,"['""Good culture and very Aussie in operations"" (in 48 reviews)', '""People are nice and professional."" (in 53 reviews)', '""Work life balance Good remuneration"" (in 36 reviews)', '""Good pay."" (in 35 reviews)', '""Best management and team to work with."" (in 15 reviews)']","['""too relaxing sometimes, but overall good culture"" (in 48 reviews)', '""Some challenging people work there."" (in 53 reviews)', '""Bad work/life balance"" (in 36 reviews)', '""Overworked hours, below average pay, management doesn\'t provide much support for improvement."" (in 35 reviews)', '""management is poor, no onboarding"" (in 15 reviews)']",3.9,"['Health Insurance (24 comments)\n""Very flexible compared to most""', '401K Plan (18 comments)\n""Really good matching plan for employees""', 'Vacation & Paid Time Off (17 comments)\n""5 weeks for new employees""']"
Capgemini,3.8,Melbourne,Data Engineer - All Australia Locations,"Come and join a thriving company and become part of a diverse global collective of free-thinkers, entrepreneurs and industry experts who are all driven to use technology to reimagine what’s possible. Capgemini. Get the future you want.

For more about why Capgemini https://www.capgemini.com/au-en/careers/why-join-capgemini/

This role could be in Sydney, Melbourne, Canberra, Brisbane, or Adelaide.



Let’s talk about the role and responsibilities:
Collaborate with business analysts and end-users to identify requirements and develop technical specifications for software applications

Let's talk about the team:

Capgemini Financial Services is a Global Strategic Business Unit that provides information technology and consultancy services to the Banking, Capital Markets and Insurance industries. Capgemini FS brings you leading insights & deep industry experience to drive the future of Financial Services. Our customers count on us for the very latest in innovative service offerings & next generation global delivery.


Let’s talk about your capability and experience:

About Capgemini

At Capgemini, we are more than just a business, we are a diverse global collective of strategic and technological experts who are passionate about finding ways technology can help our clients, our people and our communities get the future they want.
Our people are the key to making this vision a reality, which is why we have been recognised by the Australian Workplace Equality Index as LGTBQ+ ‘Employer of the Year’ and ‘Inclusion of Trans and Gender Diverse Employees’ for the past two years. We believe in creating a safe, flexible, and inclusive culture where everyone can bring their authentic selves to work, contributing to our inclusive culture and truly belong, and our staff-led community groups are a testament to this commitment. We are committed to being active allies for everyone.
We believe by combining the power of the latest technology with our human energy, we can drive sustainable thinking into our operations and the work we do with clients. Its why we are committing to becoming a carbon neutral business by 2025 and net zero by 2030.
Empower yourself with the knowledge and skills you need to succeed with our access to premier learning platforms, sought-after certifications and boundless development opportunities. You’ll be encouraged to gain at least 40 hours of training each year.

For over 50 years our values and ethics have been at heart of our identity. From our approach to ethics to the way we interact with one another, honesty, boldness, trust, freedom, team spirit, modesty, and fun guide and inspire all we do and have led to us being recognised as one of the World’s Most Ethical Companies by the Ethisphere Institute 10 years in a row.

Our Commitment to Diversity & Inclusion

Don’t meet every single requirement for this role? Studies have shown women and people from diverse minority backgrounds are less likely to apply to jobs unless they meet every single requirement. At Capgemini, we are dedicated to building a diverse, inclusive, and authentic workplace, so if you’re excited about this role but your experience doesn’t align perfectly, we encourage you to apply and tell us what you can bring to the role.
We understand for some people, a standard hiring processes can come with challenges. If you are living with a disability, are gender diverse or neurodivergent and we can provide support with access requirements or by making an adjustment to our hiring process, please contact us at talentacquisitionaunz@capgemini.com
aunz@capgemini.com

Information Security and Compliance",16d,False,A$91K - A$105K (Glassdoor est.),10000+,Company - Public,Information Technology,1967,Enterprise Software & Network Solutions,$10+ billion,0.72,0.84,3.7,3.4,3.8,3.4,3.7,"['""Good work life balance and Peakon pulse survey is best"" (in 1378 reviews)', '""MNC and good salary and i like to work in MNC"" (in 1668 reviews)', '""Good work culture and good to have a settled life"" (in 1087 reviews)', '""Good Management: listen to your query and will solve if possible"" (in 792 reviews)', '""training was good and very useful to gain knowledge and learnt a lot of new stuff ."" (in 1632 reviews)']","['""No work life balance and on"" (in 1378 reviews)', '""for existing employees salary is less when compared to lateral hires and difference is too high."" (in 1668 reviews)', '""Poor work culture"" (in 1087 reviews)', '""The company has bad clients and the management is really awful"" (in 792 reviews)', '""Lack of support for extra training"" (in 1632 reviews)']",3.8,"['Health Insurance (210 comments)\n""Health insurance plan is great, covers medical, dental, and other benifits""', '401K Plan (123 comments)\n""401k match and up to 150%""', 'Vacation & Paid Time Off (105 comments)\n""3 to 5 weeks PTO, company is very supportive of work-life balance""']"
TPG Telecom,3.7,North Sydney,Data Engineer,"We’ve only just begun, but what a beginning. In a once in a generation moment, we’ve brought together powerful brands to create one united force. TPG Telecom has a powerhouse of brands which include Vodafone, TPG, iiNet, Internode, Lebara, AAPT and felix. The latest technology and brave thinking let us connect our people and communities. You could play a role in that. A big one. We invite you to bring your boldness and stand out. You are empowered. Opportunities are plenty for those ready to accept the challenge.

This opportunity
This role is responsible for providing end-to-end delivery of data platforms solutions, from concept to operations, including design, build, test, implementation and operations. This requires responsibility for the full lifecycle of initiatives, in accordance with TPG Telecom’s strategic business objectives, and operating model.",2d,False,A$112K - A$130K (Glassdoor est.),501 to 1000,Company - Public,Telecommunications,2020,"Cable, Internet & Telephone Providers",$1 to $5 billion,0.65,0.84,3.3,3.4,3.7,3.4,3.8,"['""people are friendly and supportive"" (in 10 reviews)', '""good place to learn and grow"" (in 8 reviews)', '""Management is better now after the merge."" (in 3 reviews)']","['""Culture needs to be improved."" (in 8 reviews)', '""The pay could be better."" (in 7 reviews)', '""Management wise: People Value = 0"" (in 3 reviews)']",,
NAB - National Australia Bank,3.9,Australia,NAB Technology Internship Program July 2023,"NAB Technology Internship Program July 2023
Job no: 787195
Business unit: Technology and Enterprise Operations
Work type: Fixed term Full time, Fixed term Part time
Reports to: Bettina Guilfoyle
Be part of the NAB journey and join one of Australia’s largest Technology Internship Programs!
Intern at Australia’s largest business bank
Full time paid employment for 12 months",24d,False,,10000+,Company - Public,Financial Services,,Banking & Lending,$10+ billion,0.78,0.87,3.8,3.5,3.8,3.4,3.8,"['""Good Work life balance for women"" (in 30 reviews)', '""Good team and growth and culture"" (in 30 reviews)', '""Really good pay compared to other banks"" (in 21 reviews)', '""Good training"" (in 41 reviews)', '""Good people to work with"" (in 23 reviews)']","['""work life balance not so good"" (in 30 reviews)', '""Not much career progression or a vibrant culture"" (in 30 reviews)', '""Draining work with average pay."" (in 21 reviews)', '""Poor training"" (in 41 reviews)']",4.3,
