Company_name,Rating,Location,Job_title,Description,Job_age,Easy_apply,Salary,Employees,Type_of_ownership,Sector,Founded,Industry,Revenue_USD,Friend_recommend,CEO_approval,Career_opportunities,Comp_&_benefits,Culture_&_values,Senior_management,Work/Life_balance,Pros,Cons,Benefits_rating,Benefits_reviews
Baloise,3.9,Basel,Data Engineer (w/m) | 80% oder mehr,"* Werde Teil unseres Investment Controlling Teams - und damit von einer Abteilung im Wandel. * Unterstütze uns mit deinen konzeptionellen Kenntnissen im Bereich Data Warehousing und Datenmodellierung. * Nutze die Chance, die Veränderungen bei uns aktiv mitgestalten zu können.
Was dich erwartet
Aktuell befinden wir uns im Bereich Asset Management in einer agilen Transformation hin zu noch mehr Selbstorganisation und somit mehr Eigenverantwortung. Neu arbeiten wir in Squads und Chaptern zusammen und nehmen gemeinsam eine End to End Verantwortung wahr. Das ist ein Prozess und er verlangt viel von uns: Geduld, Veränderungswille, Lust am Lernen. Wir gestalten das Neue gemeinsam, nicht allen allerdings fällt das leicht. Aber wir sind überzeugt, dass wir nur mit frischen Ideen und digitalen Ansätzen mehr Fahrt aufnehmen. Hast du Lust, unseren Wandel aktiv mitzugestalten?

Berufserfahrene",30d+,False,,5001 to 10000,Company - Public,Insurance,1863,Insurance Carriers,$10+ billion,0.84,1.0,3.2,3.4,4.1,3.4,4.2,"['""Friendly people and work atmosphere"" (in 4 reviews)', '""with the new branding many project are kicked on and IT Tools getting better"" (in 6 reviews)', '""Flex hours, certaines managers sont très flexibles"" (in 6 reviews)']","['""Low salary, no technical training provided ."" (in 4 reviews)', '""No career progress."" (in 5 reviews)']",,
Pilatus Aircraft Ltd,3.1,Stans,Leiter Data Analytics & Data Science (a),"Fliegen Sie mit uns in die Zukunft und werden Sie Teil des Teams bei einem der innovativsten Flugzeughersteller der Welt.
Ihre Aufgaben
Leitung und Management eines Teams von Data Analysts, Data Engineers und Data Scientists sowie deren kontinuierliche fachliche und persönliche Förderung und Weiterentwicklung
Entwicklung einer unternehmensweiten Daten- und Analysestrategie sowie die Umsetzung, Integration, Nutzung und Weiterentwicklung von verschiedenen Technologie Stacks wie Snowflake, Azure, Ab Initio, Qlik Sense, SAP und Quantum
Verantwortung für den Aufbau, die Implementierung und die Skalierung von Machine Learning (ML) und künstlicher Intelligenz (KI) Lösungen in der gesamten Organisation, z.B. im Bereich der digitalen Fabrik und Predicitive Maintenance (Produkt)",23d,False,,1001 to 5000,Company - Public,Aerospace & Defense,1938,Aerospace & Defense,$1 to $5 billion,0.51,0.58,2.6,2.9,3.1,2.6,3.0,"['""High EBIT bonus."" (in 1 reviews)', '""Challenging projects, interesting products, nice colleagues."" (in 1 reviews)']","['""Too much workload"" (in 1 reviews)']",4.2,
AMAG Group,3.8,Cham,Big Data & Platform Engineer 80-100%,"Big Data & Platform Engineer 80-100%
AMAG Group
Cham
Berufserfahrung
IT
Vollzeit
Publiziert: 22.02.2023",30d+,False,,5001 to 10000,Company - Private,Retail & Wholesale,1945,Vehicle Dealers,$1 to $5 billion,0.67,0.78,3.1,3.5,3.6,3.0,3.3,"['""Tolle Benefits"" (in 2 reviews)', '""Cadre familial, management, temps flexible"" (in 2 reviews)', '""Student, good pay and good team."" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
Universal-Job,5.0,Sarnen,Data Engineer Messtechnik (m/w/d),"Beschreibung
Bei der digitalen Transformation übernimmst du Verantwortung im Management von qualitätsrelevanten Prozess- und Prüfdaten. In einem hoch motivierten und gut vernetzten Team entwickelst du die bestehenden Datenbanken und Dienste weiter. Zudem pflegst du diese permanent und bringst sie technologisch und qualitativ auf Spitzenniveau. Als belastbarer Stakeholder stellst du die Datenqualität im eigenen Bereich sicher, monitorst diese aktiv und leitest bei Bedarf frühzeitig Massnahmen ein. Zusammen mit den internen Stakeholdern aus Produktion, Engineering und Qualität identifizierst du in enger Zusammenarbeit mit den Fachbereichen weitere Potenziale für die Datennutzung und setzt diese um.
Motivation
Wenn du dir vorstellen kannst, Teammitglied in einem innovativen und wachstumsstarken Hightech-Unternehmen in einem internationalen Umfeld zu werden, sollten wir uns kennenlernen.",19d,False,,51 to 200,Company - Public,Human Resources & Staffing,1981,HR Consulting,$100 to $500 million,1.0,,4.0,5.0,5.0,5.0,4.0,,,,
Joe Security LLC,,Reinach,Data Scientist (60%-100%),"Join Joe Security to Deeply Analyze Cyber Threats
Joe Security LLC is a fast-growing Swiss based company specialized in the development of automated malware analysis systems. We develop and support Joe Sandbox - one of the most advanced malware analysis system for Windows, Linux, Android, iOS and macOS operating systems. Joe Sandbox is actively being used by CERTs, CIRTs, AVs and firewall vendors around the world.
We are looking for a motivated Data Scientist with a high interest in malware analysis. Besides working closely with our team, the main task will be the development of new machine learning models to extract knowledge and insights from our malware analysis corpus.
Job Responsibilities:",8d,True,,,,,,,,,,,,,,,,,,
Zürcher Kantonalbank,4.5,Zürich,Platform-Engineer Information Management (w/m/d),"Bei uns in der Informatik der Zürcher Kantonalbank entwickeln wir mit ca. 1'000 Kolleginnen und Kollegen die Technologie von morgen und das im Herzen von Zürich. Wir sind sehr stolz auf unsere ""IT made in Chreis 5"". Gemeinsam mit dir wollen wir Erfolge feiern und unsere Werte leben: handle mutig, bringe Ideen ein, liefere mit dem Blick aufs Ganze und lebe deine Begeisterung.
Bist du jemand der/die sich für das Thema Business Intelligence & Analytics (BI&A) begeistert, der/die interessiert ist die Plattformen mit Fokus BI&A für heute und für die Zukunft zu entwickeln und zu betreiben.

Dann bist du bei uns im Value Stream Information Management richtig. Denn wir suchen per sofort eine(n) Plattform-Engineer Senior. Nutze mit uns die Chance, persönlich erfolgreich zu sein und mit Leidenschaft den Ausbau unserer Plattformen aktiv mitzugestalten, damit wir morgen erfolgreich bleiben, Daten als wertvolles Gut behandeln und ihr Potenzial noch besser entfalten können.",30d+,False,,5001 to 10000,Company - Private,Financial Services,1870,Banking & Lending,,0.96,1.0,3.9,4.2,4.5,4.1,4.3,"['""Sehr sozialer Umgang mit Kollegen Verhalten von Vorgesetzten ist vorbildlich und äusserst sozial Gute zusätzliche Benefits Wissensaustausch wird aktiv gefördert Lohn ist verglichen mit anderen Branchen grosszügig"" (in 1 reviews)', '""Top Bonus,"" (in 1 reviews)']","['""Es geht manchmal sehr behäbig zu, Innovation wird nicht immer geschätzt, manchmal taktisch verhindert, Budget ist immer das Argument gegen oder für alles und jedes."" (in 1 reviews)']",,
KPMG AG,4.1,Zürich,Software Systems Engineer - Client Services Technology,"Software Systems Engineer - Client Services Technology
With your technical background and advisory mentality, you will embrace the change and be a key person in the daily engagement with our internal clients. You will be primarily responsible for the teams agile engineering delivery for various client related initiatives, projects, and products.
Zurich
By Agreement
Your contribution to KPMG
Work with multidisciplinary teams on business demands within the Tax, Legal and Advisory function and develop a broad understanding of technical stack and identify areas for improvement of the day-to-day delivery.",12d,False,,10000+,Company - Private,Management & Consulting,1987,Business Consulting,$10+ billion,0.78,0.87,4.2,3.7,4.1,3.8,3.3,"['""Amazing work life balance and benefits"" (in 4 reviews)', '""good culture good people flexibility"" (in 9 reviews)', '""Good culture, lots of resources available, brand recognition."" (in 4 reviews)', '""The pay was good."" (in 3 reviews)']","['""No work life balance if you have a family"" (in 4 reviews)', '""the pay is very less compared to other big 4"" (in 3 reviews)', '""It also means a different management style for each project"" (in 4 reviews)']",4.3,"['Health Insurance (32 comments)\n""best is that its decent, worst is that it doesn\'t offer comprehensive mental health benefits""', 'Maternity & Paternity Leave (25 comments)\n""Both maternity and paternity are offered""', 'Vacation & Paid Time Off (16 comments)\n""5 weeks PTO plus 2 shutdown weeks, and additional days off (Memorial Day, Labor Day, etc.) adds up to about 8 weeks total PTO.""']"
Coopers Group AG,5.0,Switzerland,Data Engineer / Analyst (m/f/d),"Data Engineer / Analyst

For our Medical Devices client, we are currently looking for a Data Engineer / Analyst

We are looking for a passionate Data Engineer/Analyst to turn data into information, information into insight and insight into business decisions in close collaboration with our production specialists.
As Data Engineer/Analyst you will provide scientific data support for our client's highly automated production. Your experience, analytical approach, know-how and visualization skills will be crucial for identifying process improvements to ensure a stable manufacturing yield and an outstanding customer experience. You will be part of our data analytics team and will work in a dynamic environment at the pulse of client's digital journey.




Sounds like a great job?
Then we look forward to receiving your complete application documents through our online application form.",19d,False,,51 to 200,Company - Private,,,,,1.0,1.0,4.4,3.7,5.0,4.4,4.4,"['""outstanding team spirit"" (in 1 reviews)', '""flexible working hours"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
Michael Page,4.4,Biel,Manufacturing Engineer - Medical Device,"In this position, you assist in the implementation and development of the manufacturing processes at their new production site.

Your mission
Assist in the development and implementation of various lens manufacturing processes and manufacturing systems to contribute to the production launch of the products in Switzerland
Drive project execution and team member accountability by applying project management skills in international and multi-disciplinary teams
Apply and/or mentor colleagues to statistical and analytical methods such as SPC, R&R Gage and DOE",24h,False,,201 to 500,Company - Private,Management & Consulting,,Security & Protective,,0.63,0.93,3.7,3.7,3.5,3.3,3.4,"['""Colleagues were friendly and good bonus"" (in 3 reviews)', '""Great learning experience, could be considered a perfect entry"" (in 5 reviews)', '""Excellent training, great people, fun team socials, clear career progression, nice office"" (in 4 reviews)', '""Nice working culture love everyone"" (in 1 reviews)']","['""Bonuses aren\'t as competitive, some politics, can get a bit monotonous, high staff turnover"" (in 3 reviews)', '""level managers are quite toxic, meaning large turnover of staff."" (in 2 reviews)']",,
KPMG AG,4.1,Zürich,Software Systems Engineer – Business Support Services Technology,"Software Systems Engineer – Business Support Services Technology
As a member of the Business Support Services Technology team, you will shape the further development of our services and products (bespoke, products as well as SaaS)
Zurich
By Agreement
Your contribution to KPMG
In close collaboration with business stakeholders and the engineering team, you will be engaged in the full product life cycle from requirement engineering to commissioning",27d,False,,10000+,Company - Private,Management & Consulting,1987,Business Consulting,$10+ billion,0.78,0.87,4.2,3.7,4.1,3.8,3.3,"['""Amazing work life balance and benefits"" (in 4 reviews)', '""good culture good people flexibility"" (in 9 reviews)', '""Good culture, lots of resources available, brand recognition."" (in 4 reviews)', '""The pay was good."" (in 3 reviews)']","['""No work life balance if you have a family"" (in 4 reviews)', '""the pay is very less compared to other big 4"" (in 3 reviews)', '""It also means a different management style for each project"" (in 4 reviews)']",4.3,"['Health Insurance (32 comments)\n""best is that its decent, worst is that it doesn\'t offer comprehensive mental health benefits""', 'Maternity & Paternity Leave (25 comments)\n""Both maternity and paternity are offered""', 'Vacation & Paid Time Off (16 comments)\n""5 weeks PTO plus 2 shutdown weeks, and additional days off (Memorial Day, Labor Day, etc.) adds up to about 8 weeks total PTO.""']"
Turck Vilant Systems Oy,,Gossau,System Engineer (RFID),"What to expect from this role?
We make sense of our customers' tracking data – you ensure our tailor-made IIOT-based systems are implemented to perfection so that they can collect the needed data.

At the heart of our track and trace platform are different IIOT devices and applications, which monitor our customers' assets and send these data further to our server product and customer's business application for analysis.

You will join our Central-European operations team in Switzerland, where we support some of our most long-term key customers and implement our systems to brand new industrial customers. Our office is in Gossau, but you can expect to travel roughly 50% of your time.

As our System Engineer you will be vital in implementing our track & trace solutions. You will mainly specify, test, commission, and support our customer systems.",8d,True,,,,,,,,,,,,,,,,,,
Roche,4.3,Basel,"Global Student Internship in Innovation & Sustainability - Drive Sustainable Change through Robotic Solubility Determination (m/f/d; starting in July 2023 for 3 months, with a possibility of extension)","The Position
About the program
This internship position is part of Roche's Global Internship Program in Innovation & Sustainability (#IP2TIS) . At Roche, we nurture a culture of innovation and sustainability, empowering brilliant minds like yours to build lasting impact. Our dynamic #IP2TIS program, tailored for outstanding Bachelor, Master's, and MBA students, runs for 2-3 months during summer 2023. In this program you collaborate with industry experts on trailblazing projects, and contribute to Roche's pursuit of a sustainable future.
Unite with 34 interns from over 17 countries in this program, as we collectively redefine the possibilities!
About the project

Our mission to revolutionize process research and development through this groundbreaking project. As part of our team, you'll help develop a cutting-edge data analysis platform for determining solubility curves, integrating greener solvents into early-stage development. By helping to replace specific solvents, you'll play a crucial role in reducing the CO2-footprint, waste, and energy consumption, driving sustainability across the industry.",15d,False,,5001 to 10000,Company - Public,Pharmaceutical & Biotechnology,1896,Biotech & Pharmaceuticals,$10+ billion,0.89,0.96,3.9,4.1,4.3,3.7,4.1,"['""Good benefits and great for fresh graduates"" (in 483 reviews)', '""Great culture of respect for people and innovation"" (in 611 reviews)', '""Work life balance was good"" (in 414 reviews)', '""Great place and people with objectives that benefits society"" (in 552 reviews)', '""Good salary and variable."" (in 481 reviews)']","['""No benefits as a contractor"" (in 483 reviews)', '""Toxic culture &amp; low engagement from employees"" (in 611 reviews)', '""Work life balance is hard to manage due to workload"" (in 414 reviews)', '""Great people but many not living the cultureor values expected."" (in 552 reviews)', '""low salary increment is very low"" (in 481 reviews)']",4.5,"['Health Insurance (92 comments)\n""Insurance can be extended to close family members- it is discounted, but employee needs to pay for it""', '401K Plan (52 comments)\n""they had a good company match""', 'Vacation & Paid Time Off (48 comments)\n""Plenty of time to recharge""']"
"ESRI, Inc.",4.0,Zürich,Product Engineer - ArcGIS JavaScript API,"Overview:
Are you passionate about 3D GIS and good software?

At the Esri R&D Center Zurich, we are looking for a result-driven product engineer who will help us to grow and maintain the ArcGIS API for JavaScript. Our API empowers web developers around the globe to build compelling mapping applications.

Join us to push the state of the art of what is possible with just a browser.
Responsibilities:
Create compelling product samples, blogs and documentation to showcase new features
Advocate innovative cartography and powerful geospatial workflows throughout the development cycle from requirements to release
Requirements:
Recommended Qualifications:
The Company:",30d+,False,,1001 to 5000,Company - Private,Information Technology,1969,Computer Hardware Development,$1 to $5 billion,0.83,0.91,3.7,3.5,4.2,3.7,4.2,"['""FULLY PAID insurance premiums for employee AND family (Once you factor this in, pay is very competitive for region — at other companies, I’ve paid $7k+/year in health insurance premiums)"" (in 64 reviews)', '""Great people, strong collaboration efforts, pushed to find you own path"" (in 55 reviews)', '""Work life balance is great"" (in 42 reviews)', '""The benefits are good."" (in 38 reviews)', '""1. Great work culture"" (in 42 reviews)']","['""Pay is low for what the local housing market is demanding."" (in 64 reviews)', '""Old people; doesn\'t care."" (in 55 reviews)', '""The pay is relatively low, and the benefits are less than mediocre."" (in 38 reviews)']",4.3,"['401K Plan (99 comments)\n""50% match on what you contribute""', 'Health Insurance (56 comments)\n""it is good in my opinion""', 'Vacation & Paid Time Off (36 comments)\n""bank hours is a great system""']"
Coopers Group AG,5.0,Basel,Senior Power BI Engineer (m/w/d),"Senior Power BI Engineer

Für den führenden Versicherungs- und Finanzdienstleister am Standort Basel suchen wir eine/n erfahrenen, motivierten und aufgeschlossenen Senior Power BI Engineer (m/w/d).

Deine Aufgaben:
Du verstehst Geschäftsanforderungen im BI-Kontext und entwirfst Datenmodelle zur Umwandlung von Rohdaten in aussagekräftige Erkenntnisse
Du identifizierst KPIs mit klaren Zielen und stellst deren konsequente Überwachung sicher. Zudem erstellst du benutzerdefinierte Diagramme, Berechnungen und entwirfst bzw. entwickelst BI Lösungen


Das klingt nach einer spannenden Position?
Dann freuen wir uns über vollständige Bewerbungsunterlagen per Onlineformular.",30d+,False,,51 to 200,Company - Private,,,,,1.0,1.0,4.4,3.7,5.0,4.4,4.4,"['""outstanding team spirit"" (in 1 reviews)', '""flexible working hours"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
Lionstep,4.7,Argovia,Data- & Integration Engineer (w/m/d),"Für unseren Kunden Cotra Autotransport AG suchen wir per sofort: Data- & Integration Engineer (w/m/d).
Job-Zusammenfassung

Du pflegst eine analytische und konzeptionelle Arbeitsmethodik? Du bist eine engagierte Persönlichkeit und möchtest Dich einer neuen beruflichen Herausforderung stellen? Dann aufgepasst!
Cotra Autotransport AG ist ein Transport- und Logistikunternehmen der führenden Automarken in der Schweiz. Mit ihren Dienstleistungen machen sie Mobilität in der Schweiz möglich. Mit 250 Mitarbeitenden und 100 Fahrzeugen sind sie täglich gerne für ihre Kunden im Einsatz. Als Recruiting-Partner der Cotra Autotransport AG suchen wir Dich als zur Verstärkung des Teams in Lupfig. Gemeinsam mit dem Team holst Du relevante Daten rein und bereitest diese auf. Des Weiteren übernimmst Du die Verantwortung der Speicherung, Verwaltung und Sicherung der Daten. Freue Dich auf ein breites Tätigkeitsfeld mit individuellen Entwicklungsmöglichkeiten und einem tollen Arbeitsklima.",30d+,False,,201 to 500,Company - Public,Human Resources & Staffing,2016,HR Consulting,,0.91,,4.6,4.5,4.6,4.3,4.1,"['""great team"" (in 6 reviews)', '""I got the chance to grow and develop my skills from the beginning on and got a lot of responsibilities very fast."" (in 2 reviews)', '""Flexible Arbeitszeiten"" (in 3 reviews)', '""good salaries"" (in 1 reviews)']","['""But it\'s definitely challenging also in a good way, and you can learn a lot."" (in 2 reviews)', '""Managers are too young and inexperienced in leading teams, micromanaging."" (in 1 reviews)']",,
Roche,4.3,Basel,Cold Chain Packaging Engineer - temporary for 12 months,"The Position
Cold Chain Packaging Engineer - temporary for 12 months
Do you want to support the establishment of a world-class distribution technologies group? In this role you will be providing technical expertise in the development, qualification, implementation and maintenance of global monitoring solutions and thermal shipping systems. In this position, the engineer executes small and medium-sized projects or cold chain related sub-project within bigger project, for clinical and commercial supply chain (from cell banking shipment to Finished Products). You will define goals, develop project execution plans, calculate the business case, ask for endorsement and execute the assigned project.
As Cold Chain Packaging Engineer you work under general supervision with instructions on new assignments. The work is regularly reviewed on soundness of judgement, overall adequacy and accuracy, work priorities and timelines are established with supervision. A key success factor of our function is effective collaboration with supply chain logistics, distribution commercial and clinical quality, clinical supply chain, distribution hubs, internal manufacturing sites, CMOs as well as regulatory affairs.",26d,False,,5001 to 10000,Company - Public,Pharmaceutical & Biotechnology,1896,Biotech & Pharmaceuticals,$10+ billion,0.89,0.96,3.9,4.1,4.3,3.7,4.1,"['""Good benefits, well organized company"" (in 37 reviews)', '""Good pay Team building activities Big cafeteria"" (in 26 reviews)', '""Good environment, people, ethics and culture"" (in 20 reviews)', '""Roche has a great work life balance and really supports you as an individual as well as your projects"" (in 19 reviews)', '""Management is amazing to work for."" (in 9 reviews)']","['""No benefits"" (in 37 reviews)', '""Less than competitive pay, Work life balance, understaffed compared to production expectations, recalcitrant about converting contract employees to full time"" (in 26 reviews)', '""Toxic culture"" (in 20 reviews)', '""Work life balance is hard to manage due to workload"" (in 19 reviews)', '""Poor management and overworked/underworked at times."" (in 9 reviews)']",4.5,"['Health Insurance (92 comments)\n""Insurance can be extended to close family members- it is discounted, but employee needs to pay for it""', '401K Plan (52 comments)\n""they had a good company match""', 'Vacation & Paid Time Off (48 comments)\n""Plenty of time to recharge""']"
Roche,4.3,Zug,Development Reliability Engineer (contract),"The position
Please note that this vacancy is not currently linked to an open position. We are anticipating future needs in our organization. If you are interested in this kind of role, please apply today and we may contact you should a position matching your profile become available.

In a global, cross-functional environment the System Development (SD) department is responsible for workflow optimization and the successful integration of hardware, software, consumables and reagents to finally performthe system verification of diagnostics instruments.
As a Development Reliability Engineer you will work as a part of a cross-functional team on the development and product care of new complex diagnostics systems, consisting of fluidics, robotics software, thermal, electrical, mechanical and biochemistry elements. You will perform hands-on testing, including evaluations of system error handling, reliability improvements and system performance.",30d+,False,,5001 to 10000,Company - Public,Pharmaceutical & Biotechnology,1896,Biotech & Pharmaceuticals,$10+ billion,0.89,0.96,3.9,4.1,4.3,3.7,4.1,"['""Good work life balance &amp; work culture"" (in 41 reviews)', '""Good benefits and lots of smart/talented employees"" (in 37 reviews)', '""People are great."" (in 44 reviews)', '""The culture is great."" (in 48 reviews)', '""Good salary, cantine almost for free, flexitime, homeworking, and so on."" (in 39 reviews)']","['""no work life balance and no stable"" (in 41 reviews)', '""It no longer feels like people first."" (in 44 reviews)', '""Middle management is not held accountable to the ""culture"" represented."" (in 48 reviews)', '""less salary."" (in 39 reviews)']",4.5,"['Health Insurance (92 comments)\n""Insurance can be extended to close family members- it is discounted, but employee needs to pay for it""', '401K Plan (52 comments)\n""they had a good company match""', 'Vacation & Paid Time Off (48 comments)\n""Plenty of time to recharge""']"
Roche,4.3,Kaiseraugst,Automation Engineer (m/w/d),"The Position
Automation Engineer (m/w/d)
202303-106733
Die Position
Als Automation Engineer bist du im Bereich „Business Solutions“ und dort im Circle „Pharma Engineering Solutions“des Standortes Basel / Kaiseraugst tätig.
Der Bereich „Business Solutions“ der Roche Pharma ist am Standort Basel/ Kaiseraugst verantwortlich für innovatives, kostengünstiges und GMP-gerechtes Planen und Umsetzen von Investitionsprojekten. Darüber hinaus realisiert der Bereich das Gebäude- und Betriebsingenieurwesen, das technische Qualitätsmanagement und ist verantwortlich für eine zuverlässige Störungsbehebung und Instandhaltung, inklusive dem Betreiben der erforderlichen Infrastruktur. Wir unterstützen unser Management und unsere Kunden bei biotechnologischen, chemischen und galenischen Produktions-/ Verpackungsanlagen, Laborbauten und Administrationsbauten.",18d,False,,5001 to 10000,Company - Public,Pharmaceutical & Biotechnology,1896,Biotech & Pharmaceuticals,$10+ billion,0.89,0.96,3.9,4.1,4.3,3.7,4.1,"['""Bezahlung, Benefits, Homeoffice, Kantine, Aktivcenter"" (in 2 reviews)', '""Pensionskasse, flexible Arbeitszeit, globales Unternehmen, Zusatzleistungen, Entwicklungschancen"" (in 2 reviews)']",['No Cons have been reported by the Glassdoor community.'],4.5,"['Health Insurance (92 comments)\n""Insurance can be extended to close family members- it is discounted, but employee needs to pay for it""', '401K Plan (52 comments)\n""they had a good company match""', 'Vacation & Paid Time Off (48 comments)\n""Plenty of time to recharge""']"
Coopers Group AG,5.0,Zug,Senior Quality Engineer (m/f/d),"Senior Quality Engineer

We are seeking a highly motivated Senior Quality Engineer with experience in the medical device industry. The successful candidate will be responsible for ensuring compliance with regulatory requirements, standards, and guidelines, as well as providing guidance and leadership to the quality team.

Responsibilities:
Develop and maintain quality system procedures to ensure compliance with regulations and standards (e.g. ISO 13485, FDA QSR)
Lead and participate in internal and external audits, ensuring that findings are appropriately addressed and documented


Sounds like a great job?
Then we look forward to receiving your complete application documents through our online application form.",16d,False,,51 to 200,Company - Private,,,,,1.0,1.0,4.4,3.7,5.0,4.4,4.4,"['""outstanding team spirit"" (in 1 reviews)', '""flexible working hours"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
Julius Baer,4.1,Zürich,IT Test Engineer,"At Julius Baer, we celebrate and value the individual qualities you bring, enabling you to be impactful, to be entrepreneurial, to be empowered, and to create value beyond wealth. Let’s shape the future of wealth management together.
As a Business Test Automation Engineer with a sound understanding of Test Automation and as well bank processes E2E you will join the Testing Product Team in the IT Transformation Agile Release Train developing and operating automated regression tests and driving the identification of critical business processes together with colleagues.
YOUR CHALLENGE
Pro-actively liaise with different business domains to identify and define business critical E2E processes.",22d,False,,5001 to 10000,Company - Public,Financial Services,1890,Banking & Lending,$1 to $5 billion,0.84,0.94,3.9,3.9,4.2,3.8,4.0,"['""Good Team ambiance and culture"" (in 78 reviews)', '""Friendly and helpful colleagues"" (in 93 reviews)', '""Good work life balance"" (in 47 reviews)', '""Good benefits and salary package."" (in 33 reviews)', '""Good salary."" (in 45 reviews)']","['""Basically a buddies club with an authoritarian style and culture."" (in 78 reviews)', '""Friendly colleague"" (in 93 reviews)', '""For a growing team, work life balance is non existent."" (in 47 reviews)', '""Contractor benefits are not as good and differs quite abit from perm staff"" (in 33 reviews)', '""Salary low and continuous cost cutting"" (in 45 reviews)']",3.3,
Roche,4.3,Basel,"Global Student Internship in Innovation & Sustainability - Fill Level Calibration without Water Consumption (m/f/d; starting in July 2023 for 3 months, with a possibility of extension)","The Position
About the program
This internship position is part of Roche's Global Internship Program in Innovation & Sustainability (#IP2TIS) . At Roche, we nurture a culture of innovation and sustainability, empowering brilliant minds like yours to build lasting impact. Our dynamic #IP2TIS program, tailored for outstanding Bachelor, Master's, and MBA students, runs for 2-3 months during summer 2023. In this program you collaborate with industry experts on trailblazing projects, and contribute to Roche's pursuit of a sustainable future.
Unite with 34 interns from over 17 countries in this program, as we collectively redefine the possibilities!
About the project",13d,False,,5001 to 10000,Company - Public,Pharmaceutical & Biotechnology,1896,Biotech & Pharmaceuticals,$10+ billion,0.89,0.96,3.9,4.1,4.3,3.7,4.1,"['""Good benefits and great for fresh graduates"" (in 483 reviews)', '""Great culture of respect for people and innovation"" (in 611 reviews)', '""Work life balance was good"" (in 414 reviews)', '""Great place and people with objectives that benefits society"" (in 552 reviews)', '""Good salary and variable."" (in 481 reviews)']","['""No benefits as a contractor"" (in 483 reviews)', '""Toxic culture &amp; low engagement from employees"" (in 611 reviews)', '""Work life balance is hard to manage due to workload"" (in 414 reviews)', '""Great people but many not living the cultureor values expected."" (in 552 reviews)', '""low salary increment is very low"" (in 481 reviews)']",4.5,"['Health Insurance (92 comments)\n""Insurance can be extended to close family members- it is discounted, but employee needs to pay for it""', '401K Plan (52 comments)\n""they had a good company match""', 'Vacation & Paid Time Off (48 comments)\n""Plenty of time to recharge""']"
iET SA,,Zürich,M365 Engineer (w/m/d) (8666),"For a project at our client's site (home office possible within Switzerland), an international bank based in Zurich, we are looking for an experienced
M365 Engineer (w/m/d) (8666)
In this role, you will act as an expert and take responsibility for designing, implementing-, and migrating M365 services.
Your Qualifications:
Many years of experience in designing M365 services
Advanced reverse engineering skills across different systems on diverse technology stacks",28d,True,,201 to 500,Company - Public,,,,,,,,,,,,,,,
Roche,4.3,Zürich,Roche Postdoctoral Fellow (RPF) in Oncology Discovery – Phenotypic CRISPR Library Screens for Cell Therapy,"The Position
Who we are:
At Roche, we believe it is urgent to deliver medical solutions right now – even as we develop innovations for the future. We are passionate about transforming patients’ lives and we are fearless in both making decisions and taking action.
That is why we come to work each day. We commit ourselves to scientific rigor, unassailable ethics, and access to medical innovations for all. We do this today to build a better tomorrow.
As a Postdoctoral Fellow in the Cancer Immunotherapy Department of Pharmaceutical Research and Early Development (pRED), you will conduct exploratory research projects with the aim to develop novel cell therapies for the treatment of cancer.",16d,False,,5001 to 10000,Company - Public,Pharmaceutical & Biotechnology,1896,Biotech & Pharmaceuticals,$10+ billion,0.89,0.96,3.9,4.1,4.3,3.7,4.1,"['""Good benefits and great for fresh graduates"" (in 483 reviews)', '""Great culture of respect for people and innovation"" (in 611 reviews)', '""Work life balance was good"" (in 414 reviews)', '""Great place and people with objectives that benefits society"" (in 552 reviews)', '""Good salary and variable."" (in 481 reviews)']","['""No benefits as a contractor"" (in 483 reviews)', '""Toxic culture &amp; low engagement from employees"" (in 611 reviews)', '""Work life balance is hard to manage due to workload"" (in 414 reviews)', '""Great people but many not living the cultureor values expected."" (in 552 reviews)', '""low salary increment is very low"" (in 481 reviews)']",4.5,"['Health Insurance (92 comments)\n""Insurance can be extended to close family members- it is discounted, but employee needs to pay for it""', '401K Plan (52 comments)\n""they had a good company match""', 'Vacation & Paid Time Off (48 comments)\n""Plenty of time to recharge""']"
