Company_name,Rating,Location,Job_title,Description,Job_age,Easy_apply,Salary,Employees,Type_of_ownership,Sector,Founded,Industry,Revenue_USD,Friend_recommend,CEO_approval,Career_opportunities,Comp_&_benefits,Culture_&_values,Senior_management,Work/Life_balance,Pros,Cons,Benefits_rating,Benefits_reviews
BC Platforms,4.1,Espoo,Senior Cybersecurity Engineer,"The Senior Cybersecurity Engineer is being brought in during an exciting and pivotal time of growth for BC|Platforms. As we partner with organizations looking to rapidly develop effective treatments, improve patient outcomes, and build novel approaches to healthcare; our application and infrastructure footprint grows. As this footprint grows, so does our responsibility to ensure these information systems are secure.
Your role:
In this role, we are looking for someone to partner with our existing Data Privacy and Technical teams; to help create, execute, and iterate upon a comprehensive application and infrastructure security strategy. We are ISO 27001 certified, deal with PHI, and partner with organizations globally, so familiarity with GDPR, HIPAA, and other privacy frameworks are critical.",30d+,True,,51 to 200,Company - Private,,,,,0.8,,3.6,3.6,3.9,3.6,3.3,"['""Freedom to work independently"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
ONNEC Group,3.2,Helsinki,Cable Installation Engineer (freelancer),"ONNEC Group are a leading independent technology partner and global integrator, with over 30 years experience, and a 800+ team of global experts, specialising in providing end-to-end connectivity solutions that propel organisations everywhere.
From structured cabling to managed services, our end-to-end services give infrastructure that can be completely replied on. Design. Build. Deploy. Optimise. We offer a complete solution for business connectivity.
We are a rapidly growing organisation and finding and retaining the highest calibre of people is fundamental to us for the success of our business, we work hard to create a challenging, supportive and satisfying working environment for all our employees. ONNEC has successfully achieved the Investors in Diversity Foundational Award for our commitment to equality, diversity and inclusion in the workplace.",29d,True,,501 to 1000,Company - Private,,,,,0.35,,2.4,3.2,2.8,3.3,3.3,"['""Some of the staff were nice that were NOT on the HR Team."" (in 2 reviews)', '""Pay good money, work isn\'t too difficult"" (in 2 reviews)', '""Managers are easy to get on with"" (in 1 reviews)']","['""managers no care for staff, staff not happy working here"" (in 2 reviews)', '""Bully culture."" (in 2 reviews)', '""No training in place, you have to train yourself."" (in 1 reviews)']",,
Smartly.io Job Board,4.3,Helsinki,Senior Backend Engineer (Campaign Overview and Reporting),"We're looking for an experienced backend-oriented developer to join our reporting focused team called Bobby Tables. Our number-crunching service aggregates data from multiple sources within and outside Smartly.io making it one of the most data-heavy parts of the application. Customers can analyze performance of their ad campaigns by using the flexible report builder and data visualizer tool our team has developed.
Besides providing a customer-facing interface to the online analytical processing (OLAP) system that allows it to run complex analysis, the service offers programmatic access to the Reporting engine powering such features as automated actions and automated budget optimizations. The challenges lie in different areas: the scale of the database (several terabytes of data), complexity of database queries powered by flexible query language exposed as REST API, having numerous stakeholders both on client and data ingestion sides. The data structures have been evolving from being focused on one ad serving channel to being abstract cross-channel.",11d,True,,501 to 1000,Company - Private,Information Technology,2013,Enterprise Software & Network Solutions,$100 to $500 million,0.89,0.82,4.1,4.1,4.5,3.8,4.5,"['""Good culture"" (in 52 reviews)', '""The people here are really a great bunch of people who are driven but willing to share to help you grow"" (in 40 reviews)', '""Some great benefits"" (in 12 reviews)', '""Engaged leadership open to feedback."" (in 18 reviews)', '""Good work/life balance (Especially for tech industry)"" (in 10 reviews)']","['""MT is working hard to keep the culture but this will be a challenge to tackle."" (in 52 reviews)', '""Not so many benefits for Latam"" (in 12 reviews)', '""Very poor leadership"" (in 18 reviews)', '""work life balance is hard sometimes"" (in 10 reviews)']",4.6,
Skylo Technologies,3.7,Espoo,Core Network Engineer,"Skylo Technologies is hiring a Core Network Engineer in Espoo, Finland to join our Network Operations team to implement Skylo's vision of building out a carrier-grade Satellite IOT network. This role will be highly cross-functional, working across the network engineering, wireless systems, and network operations teams. This is a terrific opportunity for someone who is interested to stretch themselves in their network domain, and see their work have immediate global impact in the wireless industry.
Responsibilities:
Work collaboratively with internal stakeholders to deploy, test, and operate Skylo's 3GPP satellite core network and its associated interfaces
Create network monitoring infrastructure and work with internal and external teams to integrate the network monitoring data with supporting operational processes",30d+,False,,51 to 200,Company - Private,,,,,0.73,0.78,3.4,3.6,3.5,3.5,3.6,"['""Open culture and friendly team"" (in 12 reviews)', '""The best company to do work with, nice people, nice atmosphere, Weekend bash"" (in 9 reviews)', '""Good learning opportunity"" (in 4 reviews)', '""Good salary and good enviornment to work"" (in 3 reviews)', '""Great Environment to work with.....many things to learn"" (in 8 reviews)']","['""Shockingly toxic culture and extremely disappointing leadership"" (in 12 reviews)']",5.0,
AlphaSense,3.9,Helsinki,Senior Search Engineer (Solr Platform),"About AlphaSense:
AlphaSense is a market intelligence platform used by the world's leading companies and financial institutions. Our AI-based technology helps professionals make smarter business decisions by delivering insights from an extensive universe of public and private content—including company filings, event transcripts, news, trade journals, and equity research. Our platform is trusted by over 3,500 enterprise customers, including a majority of the S&P 500. Headquartered in New York City, AlphaSense employs over 1200 people across offices in the U.S., U.K., Finland, and India. For more information, please visit www.alpha-sense.com.
Check out what we've built so far:
The Role:",30d+,True,,501 to 1000,Company - Private,Information Technology,2011,Enterprise Software & Network Solutions,$100 to $500 million,0.72,0.94,3.8,4.0,3.8,3.7,3.7,"['""Great culture and product to sell"" (in 52 reviews)', '""Some great people, everyone is pretty early in their career so nice community, decent product that is constantly updating, good base pay"" (in 55 reviews)', '""Management is really nice and supportive."" (in 34 reviews)', '""2. Excellent benefits"" (in 28 reviews)', '""Great leadership and culture"" (in 26 reviews)']","['""led culture."" (in 52 reviews)', '""Bad management, Directors lack managing skills, not a need to have product, after ramp its a crap shoot, small enough to be extremely cliquey"" (in 34 reviews)', '""Benefits could be better"" (in 28 reviews)', '""Hotheaded senior leadership who I find completely lacking when it comes to dealing with people."" (in 26 reviews)']",2.8,"['Health Insurance (3 comments)\n""Health insurance plans are expensive. It’s difficult to understand what’s included with each plan. Employees would like a more thorough explanation of our options.""']"
ABB Oy,4.0,Helsinki,Software Project Engineer,"Take your next career step at ABB with a global team that is energizing the transformation of society and industry to achieve a more productive, sustainable future.
At ABB, we have the clear goal of driving diversity and inclusion across all dimensions: gender, LGBTQ+, abilities, ethnicity and generations. Together, we are embarking on a journey where each and every one of us, individually and collectively, welcomes and celebrates individual differences.
Would you like to be in the forefront of delivering Digital Solutions to our Industrial Customers? We are looking for a self-driven Software Project Engineer at ABB Oy, Process Industries Division in Pitäjänmäki, Helsinki. In this role, you will be working in Industrial Digitalization-, Energy Management- and Process Information System projects and customer service activities worldwide. This is an exciting opportunity to be part of several interesting projects and after sales tasks and activities in our business.",6d,False,,10000+,Company - Public,Manufacturing,1883,Electronics Manufacturing,$10+ billion,0.82,0.89,3.7,3.6,4.0,3.5,3.8,"['""processes are well defined and work life balance good"" (in 619 reviews)', '""Good Salary and project exposure"" (in 821 reviews)', '""Good benefit and remuneration package"" (in 347 reviews)', '""Good management and get to work remotely"" (in 406 reviews)', '""Good culture and athmosphere in general"" (in 604 reviews)']","['""No work life balance and no decent hike"" (in 619 reviews)', '""Low salaries and less organized and no defined responsibilities"" (in 821 reviews)', '""No benefits...compare to other MNCs..in respect to increments..."" (in 347 reviews)', '""poor management and review system"" (in 406 reviews)', '""Bad culture and i didn\'t like the food"" (in 604 reviews)']",3.7,"['Health Insurance (87 comments)\n""Lack of coverage for common transgender care compared to other large companies.""', 'Vacation & Paid Time Off (71 comments)\n""Unlimited time off. Good if you have a good manager and you stay on top of claiming it.""', '401K Plan (46 comments)\n""3% plus 75% match up to 6% employee contribution.""']"
Skylo Technologies,3.7,Espoo,RAN Engineer,"Skylo Technologies is hiring a Radio Access Network (RAN) Engineer to join our Network Operations team to implement Skylo's vision of building out a carrier-grade Satellite IOT network. This role will be highly cross-functional, working across the network engineering, wireless systems, and network operations teams. This is a terrific opportunity for someone who is interested to stretch themselves in their network domain, and see their work have immediate global impact in the wireless industry.
Responsibilities:
Work collaboratively with internal stakeholders to deploy, test, and operate Skylo's 3GPP satellite radio access network and its associated interfaces
Work with satellite operator partners to perform routine beam calibration and bring up",30d+,False,,51 to 200,Company - Private,,,,,0.73,0.78,3.4,3.6,3.5,3.5,3.6,"['""Open culture and friendly team"" (in 12 reviews)', '""The best company to do work with, nice people, nice atmosphere, Weekend bash"" (in 9 reviews)', '""Good learning opportunity"" (in 4 reviews)', '""Good salary and good enviornment to work"" (in 3 reviews)', '""Great Environment to work with.....many things to learn"" (in 8 reviews)']","['""Shockingly toxic culture and extremely disappointing leadership"" (in 12 reviews)']",5.0,
AIATELLA,,Helsinki,Machine Learning Engineer,"Are you a Machine Learning Engineer looking to make a real difference in the world? Do you have a passion for using cutting-edge technology to save lives? We are an AI medical imaging startup with a focus on cardiovascular disease and its impact. Our mission is to revolutionise the way doctors and patients approach the diagnosis and treatment of cardiovascular disease, and we need your help.
We're looking for a Machine Learning Engineer to join our team and work on developing machine learning models that improve the accuracy and speed of cardiovascular disease diagnosis, ultimately leading to better patient outcomes and lives saved.
As a Machine Learning Engineer, you'll work closely with our data science team to design, develop, and test machine learning models that can analyze medical images and provide accurate diagnoses. You'll be responsible for developing and implementing the algorithms that power our software platform.",21d,False,,,,,,,,,,,,,,,,,,
GE Healthcare,4.3,Helsinki,Senior Test Automation Engineer,"Job Description Summary
GE HealthCare Helsinki is a global center of excellence for patient monitoring. We are a leading global innovator in medical technology and digital solutions. Our mission is to improve lives in the moments that matter. Unlock your ambition, take part in exciting technology development, turn your ideas into world-changing realities, and join an organization where every voice makes a difference, and every difference builds a healthier world.
Job Description
GE HealthCare is a leading global medical technology and digital solutions innovator. Our purpose is to create a world where healthcare has no limits. Unlock your ambition, turn ideas into world-changing realities, and join an organization where every voice makes a difference, and every difference builds a healthier world.",30d+,False,,10000+,Company - Public,Healthcare,1892,Health Care Services & Hospitals,$10+ billion,0.88,0.93,4.1,4.0,4.2,3.9,4.0,"['""Good work life balance and work too"" (in 500 reviews)', '""Good benefits and pension scheme"" (in 341 reviews)', '""good salary paid on time"" (in 486 reviews)', '""Good team and culture"" (in 511 reviews)', '""Great products and people."" (in 549 reviews)']","['""There is No Work life balance"" (in 500 reviews)', '""No benefits or whatsoever."" (in 341 reviews)', '""low salary compared to other companies and dynamically changes its stance on business objectives especially in india."" (in 486 reviews)', '""The culture is toxic."" (in 511 reviews)', '""15 people who will try to behave like your boss."" (in 549 reviews)']",3.8,"['Health Insurance (111 comments)\n""The company provides private healthcare.""', '401K Plan (90 comments)\n""401k plan at GE is good""', 'Vacation & Paid Time Off (51 comments)\n""Vacation and paid time off available""']"
Smartly.io Job Board,4.3,Helsinki,Senior Machine Learning Engineer,"We are looking for a Senior Machine Learning Engineer to join the Creative Intelligence Team at Smartly! Our team works on helping marketers make the most of their ad creatives (images, video, text). We build solutions that help marketers with creative learning, AI-driven creative production assistance, and creative optimization. You will have the opportunity to take ownership of and lead high impact projects.
We are technology agnostic and always aim to choose the best tools for the job. We favor Python, Postgres, and AWS-based solutions. We use a combination of serverless and Kubernetes-based (EKS) infrastructure.
Our team members are based out of the United States, with most people working out of the San Francisco Bay Area. We are hiring for this position in Berlin or Helsinki to be closer to the rest of Smartly.io's product development org. The Media Intelligence team, our sibling team under the Advertising Intelligence banner, is also based out of Helsinki/Berlin. Our team works with teams in these locations often, and we've been able to effectively collaborate, despite the time zone difference.",30d+,True,,501 to 1000,Company - Private,Information Technology,2013,Enterprise Software & Network Solutions,$100 to $500 million,0.89,0.82,4.1,4.1,4.5,3.8,4.5,"['""Good culture"" (in 52 reviews)', '""The people here are really a great bunch of people who are driven but willing to share to help you grow"" (in 40 reviews)', '""Some great benefits"" (in 12 reviews)', '""Engaged leadership open to feedback."" (in 18 reviews)', '""Good work/life balance (Especially for tech industry)"" (in 10 reviews)']","['""MT is working hard to keep the culture but this will be a challenge to tackle."" (in 52 reviews)', '""Not so many benefits for Latam"" (in 12 reviews)', '""Very poor leadership"" (in 18 reviews)', '""work life balance is hard sometimes"" (in 10 reviews)']",4.6,
