Company_name,Rating,Location,Job_title,Description,Job_age,Easy_apply,Salary,Employees,Type_of_ownership,Sector,Founded,Industry,Revenue_USD,Friend_recommend,CEO_approval,Career_opportunities,Comp_&_benefits,Culture_&_values,Senior_management,Work/Life_balance,Pros,Cons,Benefits_rating,Benefits_reviews
Infineon Technologies AG,4.2,Cegléd,Soldering Technology (f/m/div)*,"Part of your life. Part of tomorrow.

Infineon is a world leader in semiconductor solutions that make life easier, safer, and greener. Our solutions for efficient energy management, smart mobility, and secure, seamless communications link the real and the digital world.

Backend
The backend segments enable the development of comprehensive innovation across the entire value chain: starting with chip manufacturing, to wafer testing, preassembly, package development and development of new materials. The backend cluster combines the competencies for planning, productivity, innovation and quality, assembly and testing.

The term gender in the sense of the General Equal Treatment Act (GETA) or other national legislation refers to the biological assignment to a gender group. At Infineon we are proud to embrace (gender) diversity, including female, male and diverse.",30d+,False,,10000+,Company - Public,Manufacturing,1999,Electronics Manufacturing,$10+ billion,0.86,0.95,3.9,3.8,4.1,3.7,4.1,"['""Work life balance is good and manageable"" (in 396 reviews)', '""salary is good"" (in 374 reviews)', '""Colleagues are friendly and helpful"" (in 317 reviews)', '""Good benefit for self and family"" (in 190 reviews)', '""Regular 1:1 with management and good alignment"" (in 210 reviews)']","['""Descent pay, work life balance"" (in 396 reviews)', '""Salaries are low and there is no stock option program."" (in 374 reviews)', '""Sometimes colleagues gets too busy and no time to assign me new work"" (in 317 reviews)', '""Bad benefits and compensations for such a big company"" (in 190 reviews)', '""Bad management without clear direction and full of empty talks about the future"" (in 210 reviews)']",3.9,"['Health Insurance (22 comments)\n""basic medlife health insurance plus additional insurance""', 'Vacation & Paid Time Off (17 comments)\n""No questions asked, you are frew to take your vacations""', '401K Plan (12 comments)\n""4.5%+3% match available for all""']"
Infineon Technologies AG,4.2,Cegléd,Factory Integration Engineer - Equipment Automation (f/m/div)*,"Part of your life. Part of tomorrow.

Infineon is a world leader in semiconductor solutions that make life easier, safer, and greener. Our solutions for efficient energy management, smart mobility, and secure, seamless communications link the real and the digital world.

Backend
The backend segments enable the development of comprehensive innovation across the entire value chain: starting with chip manufacturing, to wafer testing, preassembly, package development and development of new materials. The backend cluster combines the competencies for planning, productivity, innovation and quality, assembly and testing.

The term gender in the sense of the General Equal Treatment Act (GETA) or other national legislation refers to the biological assignment to a gender group. At Infineon we are proud to embrace (gender) diversity, including female, male and diverse.",20d,False,,10000+,Company - Public,Manufacturing,1999,Electronics Manufacturing,$10+ billion,0.86,0.95,3.9,3.8,4.1,3.7,4.1,"['""Work life balance is good and manageable"" (in 396 reviews)', '""salary is good"" (in 374 reviews)', '""Colleagues are friendly and helpful"" (in 317 reviews)', '""Good benefit for self and family"" (in 190 reviews)', '""Regular 1:1 with management and good alignment"" (in 210 reviews)']","['""Descent pay, work life balance"" (in 396 reviews)', '""Salaries are low and there is no stock option program."" (in 374 reviews)', '""Sometimes colleagues gets too busy and no time to assign me new work"" (in 317 reviews)', '""Bad benefits and compensations for such a big company"" (in 190 reviews)', '""Bad management without clear direction and full of empty talks about the future"" (in 210 reviews)']",3.9,"['Health Insurance (22 comments)\n""basic medlife health insurance plus additional insurance""', 'Vacation & Paid Time Off (17 comments)\n""No questions asked, you are frew to take your vacations""', '401K Plan (12 comments)\n""4.5%+3% match available for all""']"
Infineon Technologies AG,4.2,Budapest,Electric Development Engineer (L&M ED) (f/m/div)*,"Part of your life. Part of tomorrow.

Infineon is a world leader in semiconductor solutions that make life easier, safer, and greener. Our solutions for efficient energy management, smart mobility, and secure, seamless communications link the real and the digital world.

- Industrial Power Control (IPC) empowers a world of unlimited energy -

Power semiconductors play a crucial role in increasing efficiency and reducing energy losses along the whole energy conversion chain.
As the global leader in power semiconductors, Infineon IPC delivers leading products and solutions for smart and efficient energy generation, transmission and consumption. We strive to make this planet a greener place where sufficient energy is accessible to everyone - wherever and whenever they need it.

Click here
for more information about working at IPC with interesting employee and management insights and an overview with more .",30d+,False,,10000+,Company - Public,Manufacturing,1999,Electronics Manufacturing,$10+ billion,0.86,0.95,3.9,3.8,4.1,3.7,4.1,"['""Work life balance is good and manageable"" (in 396 reviews)', '""salary is good"" (in 374 reviews)', '""Colleagues are friendly and helpful"" (in 317 reviews)', '""Good benefit for self and family"" (in 190 reviews)', '""Regular 1:1 with management and good alignment"" (in 210 reviews)']","['""Descent pay, work life balance"" (in 396 reviews)', '""Salaries are low and there is no stock option program."" (in 374 reviews)', '""Sometimes colleagues gets too busy and no time to assign me new work"" (in 317 reviews)', '""Bad benefits and compensations for such a big company"" (in 190 reviews)', '""Bad management without clear direction and full of empty talks about the future"" (in 210 reviews)']",3.9,"['Health Insurance (22 comments)\n""basic medlife health insurance plus additional insurance""', 'Vacation & Paid Time Off (17 comments)\n""No questions asked, you are frew to take your vacations""', '401K Plan (12 comments)\n""4.5%+3% match available for all""']"
"Stafast Products, Inc.",4.1,Budapest,"Outside Sales Representative, Focus on Eastern Europe","Job Description: Outside Sales Representative, Focus Eastern Europe
Stafast Products Inc. is a growing fastener supplier with locations worldwide. Founded in 1958, Stafast continues to engineer products that meet or exceed their customers’ expectations.
Essential Job Functions:
Responsible for following Stafast’s policies and objectives to successfully meet or exceed the goals of the sales dept. and the company.
Communicate with current and potential customers by personal site visits, remote meetings, telephone, email and other means to develop the need for, and close the sale of, company products with full responsibility for sales activities and further development of our customer base throughout Europe with a concentration in Eastern Europe.",7d,True,HUF 22M - HUF 27M (Employer est.),51 to 200,Company - Private,Retail & Wholesale,,Wholesale,$25 to $100 million,0.72,1.0,3.8,4.3,4.4,4.1,4.3,"['""Great People at the company"" (in 2 reviews)', '""pay decent and close to where I lived in OH"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],4.0,
Infineon Technologies AG,4.2,Budapest,Electrical Engineer / Physicist Electrical Development Power Semiconductors (f/m/div),"Part of your life. Part of tomorrow.

We make life easier, safer and greener - with technology that achieves more, consumes less and is accessible to everyone. Microelectronics from Infineon is the key to a better future. Efficient use of energy, environmentally-friendly mobility and security in a connected world - we solve some of the most critical challenges that our society faces while taking a conscientious approach to the use of natural resources.

- Industrial Power Control (IPC) empowers a world of unlimited energy -

Power semiconductors play a crucial role in increasing efficiency and reducing energy losses along the whole energy conversion chain.
As the global leader in power semiconductors, Infineon IPC delivers leading products and solutions for smart and efficient energy generation, transmission and consumption. We strive to make this planet a greener place where sufficient energy is accessible to everyone - wherever and whenever they need it.


for more information about working at IPC with interesting employee and management insights and an overview with more .",30d+,False,,10000+,Company - Public,Manufacturing,1999,Electronics Manufacturing,$10+ billion,0.86,0.95,3.9,3.8,4.1,3.7,4.1,"['""Work life balance is good and manageable"" (in 396 reviews)', '""salary is good"" (in 374 reviews)', '""Colleagues are friendly and helpful"" (in 317 reviews)', '""Good benefit for self and family"" (in 190 reviews)', '""Regular 1:1 with management and good alignment"" (in 210 reviews)']","['""Descent pay, work life balance"" (in 396 reviews)', '""Salaries are low and there is no stock option program."" (in 374 reviews)', '""Sometimes colleagues gets too busy and no time to assign me new work"" (in 317 reviews)', '""Bad benefits and compensations for such a big company"" (in 190 reviews)', '""Bad management without clear direction and full of empty talks about the future"" (in 210 reviews)']",3.9,"['Health Insurance (22 comments)\n""basic medlife health insurance plus additional insurance""', 'Vacation & Paid Time Off (17 comments)\n""No questions asked, you are frew to take your vacations""', '401K Plan (12 comments)\n""4.5%+3% match available for all""']"
Brandwatch,3.5,Budapest,Site Reliability Engineer,"Brandwatch is the world’s premier social suite, empowering over 7,500 of the world’s most admired companies to understand and engage with customers at the speed of social.

Combining pioneering, AI-enriched digital consumer intelligence with industry-leading social media management tools, Brandwatch offers a complementary suite of specialized, best-in-class products and services that support intelligently connected workflows. With Brandwatch, brands and agencies can adapt and thrive in today’s fast moving digital world by making smarter decisions and executing data-driven social strategies at every customer touchpoint.

Operating and serving clients the world over, Brandwatch has 15 offices across the globe and more than 1,000 employees worldwide. Brandwatch is a Cision Company.

As a Site Reliability Engineer, you will help build, scale, maintain, and improve the infrastructure of a fast-growing Customer Experience platform. You will be using modern technology to solve hard problems in a friendly and supportive work environment. You will be encouraged to share your experience and knowledge, collaborating with your colleagues to grow together!",30d+,True,,1001 to 5000,Company - Private,Information Technology,2007,Enterprise Software & Network Solutions,,0.57,0.32,3.4,3.1,3.4,3.1,3.9,"['""Awesome culture and great benefits"" (in 79 reviews)', '""The people are great and you\'re encouraged to take responsibility and follow your inclinations."" (in 93 reviews)', '""Good benefits if you close deals"" (in 40 reviews)', '""The absolute worst company and management I\'ve ever worked for."" (in 57 reviews)', '""great leadership, focus on learning, take care of employees"" (in 49 reviews)']","['""Longstanding and new employees are all leaving because the culture has changed so much and the strategy was a complete mess."" (in 79 reviews)', '""The people were pushy and arrogant."" (in 93 reviews)', '""Not a lot of benefits (wellness/ exercise/ food)"" (in 40 reviews)', '""management constantly changing."" (in 57 reviews)', '""Multiple people have left the research team recently because of poor leadership, some without jobs lined up, and the rest of us are trying to figure how to get out."" (in 49 reviews)']",4.1,
Bosch Group,4.2,Budapest,Data Engineer,"Company Description

Do you want beneficial technologies being shaped by your ideas? Whether in the areas of mobility solutions, consumer goods, industrial technology or energy and building technology – with us, you will have the chance to improve quality of life all across the globe.
Welcome to Bosch.
The Bosch Engineering Centre of Budapest has been established in 2005. Today, it is a major research and development hub within the Bosch world focusing on the big mobility trends: automated, electrified and connected mobility. More than 2400 engineers are working together on complex automotive products within various fields of engineering from software to mechanical and hardware product development. Your ideas will be part of products improving the life across the globe.",30d+,True,,10000+,Company - Private,Manufacturing,1886,Consumer Product Manufacturing,$10+ billion,0.88,0.85,3.9,3.8,4.2,3.7,4.1,"['""Fair and good salary."" (in 268 reviews)', '""work life balance is good"" (in 204 reviews)', '""Management is good"" (in 108 reviews)', '""Good benefits and the environment is suitable for everyone"" (in 110 reviews)', '""A Vlvery good culture company"" (in 194 reviews)']","['""Many tasks &amp; workload with low salary"" (in 268 reviews)', '""Depends on Team work life balance will be there"" (in 204 reviews)', '""Poor management"" (in 108 reviews)', '""Average benefits"" (in 110 reviews)', '""High competitive culture which dificults collaboration between colleagues and to get stuff done quickly."" (in 194 reviews)']",4.0,"['Health Insurance (33 comments)\n""It doesn\'t cover private health insurance.""', 'Vacation & Paid Time Off (25 comments)\n""It should be included in all companies.""', '401K Plan (18 comments)\n""it just common like others""']"
Sanofi,4.0,Budapest,Data Engineer,"Job Title: Data Engineer
Location: Budapest – Sanofi Business Services, Váci Greens
Flexible working: 60% home office / week
Job type: Permanent, Full time
About the job
About the Digital Data team
We are an innovative global healthcare company, driven by one purpose: we chase the miracles of science to improve people’s lives. Our team, across some 100 countries, is dedicated to transforming the practice of medicine by working to turn the impossible into the possible. We provide potentially life-changing treatment options and life-saving vaccine protection to millions of people globally, while putting sustainability and social responsibility at the center of our ambitions.",30d+,False,,10000+,Company - Public,Pharmaceutical & Biotechnology,1973,Biotech & Pharmaceuticals,$10+ billion,0.77,0.86,3.6,3.9,3.8,3.4,3.7,"['""Good benefits and time off"" (in 491 reviews)', '""Salary is good but possibly to compensate for what the company lacks"" (in 497 reviews)', '""Good culture and lots of interesting events"" (in 476 reviews)', '""Good work life balance and 401K"" (in 355 reviews)', '""Great people and experience ."" (in 406 reviews)']","['""Not always the best compensation and benefits, culture can be restrictive"" (in 491 reviews)', '""Salary low and promotion are limited"" (in 497 reviews)', '""Toxic culture (at that time period 2016"" (in 476 reviews)', '""Lots of expectation and no work life balance."" (in 355 reviews)', '""As with any research environment there are great people to work."" (in 406 reviews)']",4.3,"['Health Insurance (179 comments)\n""Very good choice of doctors, offers assistance with bills and deciding whether to see a doctor.""', 'Vacation & Paid Time Off (115 comments)\n""Accumulated Personal Time Offtime and carryover to the next year""', '401K Plan (96 comments)\n""150 % matching 401K plan!""']"
ABESSE,2.7,Budapest,Data Engineer,"Location: Budapest
Full-time
Allows Remote
Information
Speciality: Data & Analytics
Team: BI
Remote: full (expect Q plannings)
Start: ASAP",8d,False,,1 to 50,Company - Private,Information Technology,,Computer Hardware Development,,0.15,,2.7,2.5,3.3,2.9,3.3,"['""Good teams and nice people"" (in 2 reviews)']","['""bad management communication, low salary"" (in 2 reviews)', '""Management seemingly doesn\'t care about the toxic and stressful environment."" (in 2 reviews)', '""Very Less creative time Available"" (in 1 reviews)']",,
M-RTL ZRT,5.0,Budapest,Data Analyst,"Your Tasks
Az RTL Hungary digitális és egyéb szolgáltatásainak támogatása eseti elemzésekkel
A vállalati riportrendszer kiépítéséhez PowerBI automatizált riportok készítése különböző forrásokra építve
Meglévő riportok üzemeltetése
Adatmodellek definiálása
Összetett SQL lekérdezések összeállítása
Adatpiacok tervezése a data engineer területtel együttműködve",30d+,False,,,Company - Public,,,,,1.0,,4.0,3.0,4.0,4.0,2.0,"['""Nice people, market"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
Accenture,4.1,Budapest,Data Engineer,"Clients’ description
Our client’s platform is an AI-powered data management and identity resolution platform that helps enterprises manage their customer data for IT, analytics, and marketing. The client is headquartered in Seattle, Washington, with offices in Denver, Colorado and New York City. The client serves business customers in the retail, travel, hospitality, and financial sectors.

Industry
Retail, Travel, Hospitality, Financial

Job Description",30d+,False,,10000+,Company - Public,Management & Consulting,1989,Business Consulting,$10+ billion,0.8,0.88,4.0,3.9,4.0,3.7,3.8,"['""It has been 7 months working in Accenture.....never felt work tirelessly.....trainings are good and good work life balance"" (in 14813 reviews)', '""Good salary hikes and accenture showed why it is people’s company with its covid related policies."" (in 15613 reviews)', '""Working here is good because the work culture is good and we get to reskill and upskill ourselves."" (in 10895 reviews)', '""encourage employees to upskilling themself and gain some certifications Many events in the premises always Benefits are good"" (in 5996 reviews)', '""Good Management and Woman friendly"" (in 6868 reviews)']","['""For few proj work is to much where we need to extend and no work life balance for women employees"" (in 14813 reviews)', '""Low salary for resources who are loyal and staying with the company for long years."" (in 15613 reviews)', '""Unprofessional and bad work culture"" (in 10895 reviews)', '""no benefits and just a contractor"" (in 5996 reviews)', '""I was in Accenture Kolkata and here management are very very poor like political leader (leader with zero knowledge)."" (in 6868 reviews)']",4.2,"['401K Plan (573 comments)\n""6% Match best in industry""', 'Health Insurance (488 comments)\n""Multiple options are provided for Health insurance""', 'Vacation & Paid Time Off (457 comments)\n""Smooth overall. It depends on team""']"
ZEISS Group,4.0,Budapest,Data Engineer (software/application),"Your Task
Building highly scalable data products for the automated consolidation, process and analyse large amounts of data for machine learning - from conception to prototyping to operation, batch and streaming
Evaluating the latest trends and technologies in data engineering and drive innovative solutions for data management in the machine learning context
Contribute to ensuring continuous quality, reusability and performance improvement and take responsibility for applications and stakeholders during development, commissioning and operation
Automating and deploying data transformations and pipelines on the provided Data Platform
Working in an accurate (clean-code) and test-driven software development environment with a devops mindset",30d+,False,,10000+,Company - Private,Manufacturing,1846,Electronics Manufacturing,$5 to $10 billion,0.44,0.57,2.7,3.4,2.7,2.6,2.8,"['""Good Work life balance and flexible"" (in 53 reviews)', '""Flexibility in working , supportive management"" (in 67 reviews)', '""Good benefits as a whole"" (in 48 reviews)', '""Super friendly and nice people to work with."" (in 96 reviews)', '""Competitive salary"" (in 72 reviews)']","['""Lot of internal politics work life balance is bad"" (in 53 reviews)', '""Bad management."" (in 67 reviews)', '""no benefits as a contractor"" (in 48 reviews)', '""People don\'t care about employees"" (in 96 reviews)', '""Low salary which don\'t compensate with work"" (in 72 reviews)']",3.8,"['Health Insurance (16 comments)\n""middle of the road benefits""', '401K Plan (6 comments)\n""middle of the road benefits""', 'Vacation & Paid Time Off (6 comments)\n""middle of the road benefits""']"
Thermo Fisher Scientific,3.8,Budapest,Data Engineer,"As the world leader in serving science, we solve the world’s toughest problems, like giving cancer patients hope, ensuring water and food are safe, helping law enforcement solve cases through forensics and most recently, serving as the largest provider of COVID-19 solutions. Our Data Science, Digital and IT careers are a unique opportunity to apply your specialized skills and advanced experience in analytics, statistics, data science, programming, information technology and more to drive our Mission of enabling our customers to make the world healthier, cleaner and safer. It’s truly a career where your work makes a positive impact in our world. When you join Thermo Fisher Scientific, you’ll make an impact inside and outside the company on work that matters. #TechWithPurpose
COVID-19 Vaccination Update for U.S. & Canada Colleagues
All U.S. colleagues are required to disclose their COVID-19 vaccination status. New hires will be asked to disclose their vaccination status upon the first day of employment.",10d,False,,10000+,Company - Public,Pharmaceutical & Biotechnology,1902,Biotech & Pharmaceuticals,$10+ billion,0.73,0.9,3.6,3.6,3.7,3.3,3.5,"['""Benefits are good and ethos positive but you are a cog in a machine"" (in 709 reviews)', '""I can get over time if I want and the pay is good for Florida."" (in 1139 reviews)', '""good work life balance and health wellbeing important to the complany"" (in 725 reviews)', '""Team member and management is good"" (in 671 reviews)', '""People are great and friendly"" (in 835 reviews)']","['""benefit is mediocre, less than biotech/pharmaceutical industry"" (in 709 reviews)', '""Low pay and lots of downtime"" (in 1139 reviews)', '""There is no work life balance and project are not at all good."" (in 725 reviews)', '""Poor management; they don’t care about serious concerns you may have"" (in 671 reviews)', '""Competent people are quickly overwhelmed by work and unsolvable issues then leave."" (in 835 reviews)']",3.8,"['Health Insurance (229 comments)\n""Worst express scripts, cost is high for family. Best their are multiple options.""', '401K Plan (161 comments)\n""A good match at industry standards""', 'Vacation & Paid Time Off (128 comments)\n""3 days of floating holidays, 10 days normal holidays.""']"
NOKIA,4.2,Budapest,Spark Data Engineer,"Come create the technology that helps the world act together

Nokia is committed to innovation and technology leadership across mobile, fixed and cloud networks. Your career here will have a positive impact on people’s lives and will help us build the capabilities needed for a more productive, sustainable, and inclusive world.
We challenge ourselves to create an inclusive way of working where we are open to new ideas, empowered to take risks and fearless to bring our authentic selves to work.
The team you'll be part of",28d,False,,10000+,Company - Public,Telecommunications,1865,Telecommunications Services,$10+ billion,0.87,0.93,3.9,3.7,4.3,3.8,4.2,"['""Work life balance is good and even company is supporting employees by various ways with new ways of earning &amp; learning"" (in 1572 reviews)', '""Good salary and easier transfer"" (in 1542 reviews)', '""Good benefits and starting vacation days"" (in 543 reviews)', '""The company and workplace is very diverse and I met a lot of great employees and people."" (in 921 reviews)', '""Work culture is good and easy to communicate with other employees"" (in 1219 reviews)']","['""No work life balance inside"" (in 1572 reviews)', '""low salary and very hard to have promotion"" (in 1542 reviews)', '""Less benefits and perks."" (in 543 reviews)', '""bad people working over here"" (in 921 reviews)', '""No cons Good work culture"" (in 1219 reviews)']",4.0,"['Vacation & Paid Time Off (146 comments)\n""Average for the industry overall.""', 'Health Insurance (132 comments)\n""Somewhat expensive and not as competitive with other technology companies.""', '401K Plan (66 comments)\n""Easy to contribute and options""']"
Paradox,3.9,Hungary,Lead Back-end & DevOps Engineer (Remote EU - fluent),"At Paradox, we are convinced that people do not want “just a job” anymore.
We are all craving to have an impact through our professional journey. Some want to start their own venture, some want to become an intrapreneur in their current organization, some others just want their day-to-day tasks to have more meaning.
PARADOX HAS ONE GOAL: EMPOWERING PEOPLE AND ORGANIZATIONS TO LIVE THEIR TRUE AMBITIONS.
But where do we start?",16d,True,,201 to 500,Company - Private,Information Technology,2016,Enterprise Software & Network Solutions,,0.7,0.77,3.7,3.2,4.0,3.4,3.3,"['""Awesome Culture."" (in 19 reviews)', '""Paradox hires less experienced people with big desires for helping others and working hard."" (in 17 reviews)', '""Great leadership."" (in 13 reviews)', '""Very thorough training and feeling prepared for what’s to come"" (in 13 reviews)', '""Work life balance is great"" (in 5 reviews)']","['""There is no ""culture"" to speak of, except that of toxic leadership."" (in 19 reviews)', '""Great people to work with"" (in 17 reviews)', '""Absolutely terrible leadership."" (in 13 reviews)', '""Not a ton of training"" (in 13 reviews)', '""No work/life balance"" (in 5 reviews)']",4.2,
ITware,4.1,Budapest,Data Engineer,"Job title: Data Engineer
Job Type: Full Time
Job Location: Budapest
Level: Senior
ITware Kft. Is a Hungarian-owned IT company operating successfully in the field of software development for more than two decades. Our company has been involved in many innovative integration and development projects mainly in the domestic market and for more than 10 years in Japan. Our goal is to become the largest independent software development company in Hungary within 25 years as an expert in fresh, evolving technologies.
Now you have the opportunity to join our partner as a Data Engineer",30d+,False,,1 to 50,Company - Private,Information Technology,2001,Computer Hardware Development,$500 million to $1 billion,0.71,,3.3,2.6,4.8,3.3,4.4,"['""Great colleagues working there with a lot of experience and support for each other"" (in 2 reviews)', '""Small company where you can get to know everyone well and get the support directly from colleagues from any department."" (in 2 reviews)']","['""They don\'t offer fair amount of commission which might make you feel they don\'t appreciate your hard work, but expect a lot."" (in 1 reviews)', '""Horrible management, not transparent at all, the location is not really advantageous"" (in 1 reviews)', '""Too small to have real responsibility, even in C suite as the founder won\'t let you."" (in 1 reviews)']",,
National Instruments,3.9,Debrecen,Data Engineer,"The ideal candidate will have experience designing and implementing complex data solutions, be an expert in data modeling and have a deep understanding of database technologies. This is a hands-on position where you will be working with cross-functional teams to develop and deliver data-driven solutions that support business objectives.
What you’ll do
Collaborate with data scientists, analysts and other teams to understand data needs and provide solutions that support business objectives
Identify and analyze source data to understand structure, content and interrelationships.
Implement data ingestion pipelines from various sources, such as API calls, databases, and flat files
What you’ll bring",19d,False,,5001 to 10000,Company - Public,Manufacturing,1976,Electronics Manufacturing,$1 to $5 billion,0.75,0.69,3.5,3.3,4.0,3.4,4.1,"['""Great people that are motivated and willing to help whenever possible"" (in 191 reviews)', '""work life balance is good"" (in 127 reviews)', '""A great environment and culture"" (in 158 reviews)', '""Good Salary based costarican averages"" (in 213 reviews)', '""Great medical insurance policy and good benefits"" (in 71 reviews)']","['""The management keeps promoting the least competent people"" (in 191 reviews)', '""long working hours, work life balance"" (in 127 reviews)', '""Culture and values used to be great but now it\'s more average"" (in 158 reviews)', '""People complain about low salaries don’t understand pay reflects the market value of the company."" (in 213 reviews)', '""Benefits are a bit outdated"" (in 71 reviews)']",3.7,"['Health Insurance (55 comments)\n""We do not have this possibility.""', '401K Plan (44 comments)\n""Matching compares favorably, fees are reasonable""', 'Vacation & Paid Time Off (29 comments)\n""They frontload the PTO at the beginning of the year, but its both your vacation and sick leave. Not inherently bad but not great either since it doesn\'t feel like its enough.""']"
Continental,4.1,Budapest,AI Data Engineer Intern,"Your tasks
In the Continental ADAS Budapest Artificial Intelligence Competence Centre, we are creating the next generation of software solutions to power safety-critical systems and enable autonomous driving features in new vehicles around the globe. We are working towards Vision Zero, a goal to eliminate thousands of fatal accidents happening every day on the world’s roads. Our aim is to develop cutting edge techniques that sense and understand the vehicle environment.

We are looking for creative minds who are passionate to shape the future of autonomous driving and to bring world class perception solutions into our camera products: forward looking cameras, surround view cameras, high resolution 3D flash lidar, and sensor fusion systems.",15d,False,,1001 to 5000,Company - Private,,,,,,,,,,,,,,,
GE Healthcare,4.3,Budapest,Sr Data Engineer,"Job Description Summary
Responsible for designing, developing, testing and implementing data engineering processes to generate analytical and reporting solutions. Responsible for analyzing and preparing the data needed for data science based outcomes. Also responsible for managing and maintaining metadata data structures besides providing necessary support for post-deployment related activities when needed. Accountable to deliver results in a timely manner using agile methodologies.
Job Description
Roles and Responsibilities",30d+,False,,10000+,Company - Public,Healthcare,1892,Health Care Services & Hospitals,$10+ billion,0.88,0.93,4.1,4.0,4.2,3.9,4.0,"['""Good work life balance and work too"" (in 500 reviews)', '""Good benefits and pension scheme"" (in 341 reviews)', '""good salary paid on time"" (in 486 reviews)', '""Good team and culture"" (in 511 reviews)', '""Great products and people."" (in 549 reviews)']","['""There is No Work life balance"" (in 500 reviews)', '""No benefits or whatsoever."" (in 341 reviews)', '""low salary compared to other companies and dynamically changes its stance on business objectives especially in india."" (in 486 reviews)', '""The culture is toxic."" (in 511 reviews)', '""15 people who will try to behave like your boss."" (in 549 reviews)']",3.8,"['Health Insurance (111 comments)\n""The company provides private healthcare.""', '401K Plan (90 comments)\n""401k plan at GE is good""', 'Vacation & Paid Time Off (51 comments)\n""Vacation and paid time off available""']"
BlueVoyant,3.9,Hungary,Full-Stack Software Engineer,"Full-Stack Software Engineer
Location: This is a remote position based in the following countries: Romania, Hungary, Slovakia or Czech Republic
BlueVoyant is seeking a knowledgeable Full-Stack Engineer to join our Automation Portal team (“ASAP”) to help implement the technology platform used to deliver large scale managed security products. In this role you will be working with other talented Full-Stack Engineers to coordinate code delivery & maintain consistent standards.
Qualifications for the Role:
Extensive full stack development experience across multiple languages, frameworks, and technologies, including JavaScript, Node.js, React, Vue.js, ARM, SQL, KQL, SPL",4d,True,,,Company - Private,Information Technology,,Information Technology Support Services,,0.88,,4.2,4.1,4.0,3.9,4.0,"['""People were great"" (in 12 reviews)', '""Relaxed, great management, lots of room for growth"" (in 7 reviews)', '""Benefits are generous"" (in 7 reviews)', '""The culture and team is amazing."" (in 10 reviews)']","['""The management is horrible."" (in 7 reviews)', '""Benefits are just okay"" (in 7 reviews)', '""There is not much culture to speak of."" (in 10 reviews)', '""Leadership is lost."" (in 7 reviews)']",4.0,"['401K Plan (3 comments)\n""Matches up to 4% and you can add more""']"
Ericsson,4.2,Budapest,Data Scientist Intern - EEA,"As the tech firm that created the mobile world, and with more than 54,000 patents to our name, we’ve made it our business to make a mark. When joining our team at Ericsson you are empowered to learn, lead, and perform at your best, shaping the future of technology. This is a place where you're welcomed as your own perfectly unique self, and celebrated for the skills, talent, and perspective you bring to the team. Are you in?
Come, and be where it begins.

About this opportunity",23d,False,,10000+,Company - Public,Telecommunications,1876,Telecommunications Services,$10+ billion,0.83,0.92,3.5,3.8,4.2,3.6,3.8,"['""+ your colleagues will most likely hold a degree in engineering + very interesting processes + very interesting tasks + good work/life balance"" (in 1449 reviews)', '""Good Salary for experienced and timely payout on the 25th of every month."" (in 1483 reviews)', '""Culture is good and inspiring"" (in 1184 reviews)', '""and good benefits"" (in 455 reviews)', '""Management is good and take care of me specially during COVID lockdown."" (in 589 reviews)']","['""There is unmanaged plan activity and no work life balance because of dynamic work stracture."" (in 1449 reviews)', '""salaries are low and not competitive"" (in 1483 reviews)', '""They will tell you they have such a good culture that it makes up for it."" (in 1184 reviews)', '""Promotional benefits low"" (in 455 reviews)', '""poor management night working time"" (in 589 reviews)']",4.4,"['Vacation & Paid Time Off (207 comments)\n""Extras paid for vacation time off.""', 'Health Insurance (157 comments)\n""competitive plans for different needs""', '401K Plan (147 comments)\n""very good benefits overall being employed""']"
Starschema,4.7,Budapest,Data Engineer,"Company Description

About Starschema

At Starschema we believe that data has the power to change the world and data-driven organizations are leading the way. We help organizations use data to make better business decisions, build smarter products, and deliver more value for their customers, employees and investors. We dig into our customers’ toughest business problems, design solutions and build the technology needed to address today’s unique challenges.

What you can expect as a Starschema team member
As a member of the Starschema team, you will be on the front lines of digital transformation, working with some of the most innovative Fortune 500 companies to drive innovation and realize the promise of data-driven cultures. You will learn and use the latest data-centric technologies along with the core industry technologies.",30d+,False,,201 to 500,Company - Private,Information Technology,2006,Information Technology Support Services,,0.89,1.0,4.1,4.1,4.7,4.4,4.6,"['""Good work environment, intelligent but casual colleagues, latest tech with inhouse trainings, elite clients and a real community"" (in 14 reviews)', '""Newest Cloud technologies are used by the projects"" (in 16 reviews)', '""amazing team spirit, dog"" (in 7 reviews)', '""Projects are OK, but a great effort has been put in to always provide more opportunities and pool projects."" (in 7 reviews)']","['""If you are foreigner, better go with projects for foreign clients which there are many in Starschema and avoid taking on semi finished developments from other colleagues."" (in 14 reviews)', '""Salary is considerably less than similar positions in the Western world done remotely from Hungary"" (in 4 reviews)']",,
