Company_name,Rating,Location,Job_title,Description,Salary,Job_age,Easy_apply,Employees,Type_of_ownership,Sector,Founded,Industry,Revenue_USD,Friend_recommend,CEO_approval,Career_opportunities,Comp_&_benefits,Culture_&_values,Senior_management,Work/Life_balance,Pros,Cons,Benefits_rating,Benefits_reviews
Travtus,,"London, England",Data Engineer (Junior),"Data Engineer (Junior)
Our technology
Adam is the leading digital employee for rental communities, delivering automation and front-line intelligence through natural conversation. Through Adam, we are changing the way that real estate is operated, bringing automation for owners/operators and world-class customer service to renters.
Travtus is an AI R&D Company based in London, developing AI solutions for the Residential Real Estate industry.
About the Role",,2d,True,,,,,,,,,,,,,,,,,
Datasource,4.6,Remote,Junior Power BI Engineer,"Introduction
This role is within the Consultancy service provision of the company working as part of growing team developing strategic estate planning models.
The analyst will work on gathering, interpreting, analysing and reporting data, often as part of a larger team but also as an individual. The type of data analysed will vary according to the consultancy commission delivery requirements. Part of the analyst's role will be to establish the client deliverables clearly at the start of the project and to further ensure that they are successfully delivered.
Key responsibilities
Produce any project initiation documentation, project proposals and appointment terms",,24h,False,1 to 50,Company - Private,Information Technology,,Information Technology Support Services,$1 to $5 million,0.87,1.0,4.2,4.3,4.5,4.3,4.4,"['""Friendly environment, great people."" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],1.0,
Cellarium Consulting,,"London, England",Data Engineer Hybrid London,"Data Engineer Hybrid London
My client is a growing company based in London looking for mid-level to senior Data Engineer
You must be based in UK and have a valid visa to work in UK
As the Data Engineer, you will build the required ETL/ELT pipelines for the collection, preparation and storage of data in a form that is optimised, secure and reliable. You will have a specific focus on developing the data inputs that are utilised by the organisation’s internal forecasting model; designing a framework that scales effectively along with the source data.
Data Engineer Skills",,28d,True,,Company - Public,,,,,,,,,,,,,,,
Octopus Energy,4.2,"London, England",Data Engineer,"Centre for Net Zero (CNZ) is an impact-driven research unit established by Octopus Energy in 2021. We deliver pioneering research to make the future energy system a reality and work at the intersection of tech, energy and climate. Through our access to millions of Octopus Energy data sets and customers globally, we use field trials, experimentation and modelling to design a people-centred future energy system.

As an innovative and high growth global company, Octopus Energy has access to millions of progressive energy customers with billions of corresponding data points. This gives us unprecedented insight into the energy behaviours of tomorrow, today. We are also starting to see the genesis of open data, modelling and tools from the energy community that can be leveraged to build confidence in a better vision for the energy system. We believe that through transparent research, opening up data and building tools in a tech-first and modern way, we can work together to co-design the future energy system.

Our work this year will focus on building models and tools for academic researchers, grid operators and policy stakeholders (including building on open-source models). We will also run a series of real-world trials and experiments with subsets of the Octopus Energy customer base, collecting data that can inform behavioural insights based work.",,30d+,True,51 to 200,Company - Private,"Energy, Mining & Utilities",2016,Energy & Utilities,,0.83,,4.1,3.9,4.5,4.2,4.0,"['""The culture and the people are great."" (in 16 reviews)', '""It\'s a blameless culture in post mortems."" (in 21 reviews)', '""Great work life balance"" (in 12 reviews)', '""Also the benefits are better than most US"" (in 6 reviews)', '""Great code, great coworkers, great managers."" (in 7 reviews)']","['""This doesn\'t help with learning team conventions and often pitches people in the deep end."" (in 16 reviews)', '""When your on site and your manager cant sort out the simplest of admin tasks after something hits the fan and it leaves you waiting a entire day for them to make a minor decision meanwhile explaining why your kicking your feet to the customer Octopus rewards for failure."" (in 7 reviews)']",,
National Grid,3.9,"London, England",Data Engineer,"Data Engineer
Location: London, GB, WC2N 5EH
Division: Business Partnering
Job Type:
Requisition Number: 42678
Department:
Job Function: Information Technology
About us
Come be a part of driving National Grid’s digital transformation! We are digital creators, continuous learners and daring innovators. We leverage digital innovative ways to create products and catalyze the transformation of National Grid's business units into more agile and digitally native organizations in our shared purpose of bringing energy to life.",,24h,False,10000+,Company - Public,"Energy, Mining & Utilities",1990,Energy & Utilities,$5 to $10 billion,0.8,0.81,3.8,3.8,3.8,3.3,3.8,"['""Pay is good."" (in 44 reviews)', '""Work life balance is good (as long as you hit deadlines and get your work done you can be flexible)."" (in 29 reviews)', '""Good benefits and no pressure at work"" (in 40 reviews)', '""Management is really good."" (in 20 reviews)', '""Good people."" (in 24 reviews)']","['""Below average pay because utilities company"" (in 44 reviews)', '""There is No Work Life Balance."" (in 29 reviews)', '""management has no ambition to change status quo, or take any risk with great new ideas"" (in 20 reviews)']",4.2,"['Health Insurance (52 comments)\n""doesn\'t do ortho over 18 but dental is fine""', '401K Plan (51 comments)\n""Vesting 3 years is lame but it\'s a good match""', 'Vacation & Paid Time Off (35 comments)\n""3 weeks PTO and you can buy it""']"
SS&C,3.2,Remote,Data Engineer,"SS&C is a global provider of investment and financial services and software for the financial services and healthcare industries. Named to Fortune 1000 list as top U.S. company based on revenue, SS&C is headquartered in Windsor, Connecticut and has 20,000+ employees in over 90 offices in 35 countries. Some 18,000 financial services and healthcare organizations, from the world's largest institutions to local firms, manage and account for their investments using SS&C's products and services.
Job Description
To support the delivery of our data insight transformation goals, key role for handling system and data integration have passion for data led decision making.
Key objective:
To maintain current product data environment and to develop high quality, automated pipelines which will ingest, transform, and create structured and performant product data sets in Azure SQL database.
Key accountabilities:",,21d,False,10000+,Company - Public,Information Technology,1986,Information Technology Support Services,$1 to $5 billion,0.42,0.51,2.8,2.8,2.7,2.6,3.1,"['""Great people to work with"" (in 40 reviews)', '""Good work Life Balance."" (in 38 reviews)', '""The salary was excellent."" (in 40 reviews)', '""Good benefit are provided in SSNc"" (in 21 reviews)']","['""expected work work no work life balance bare minimum hike if avg performance"" (in 38 reviews)', '""less salary compared to market."" (in 40 reviews)', '""Benefits &amp; Compensation is the main concern."" (in 21 reviews)', '""Frequent Layoffs."" (in 26 reviews)']",3.7,"['401K Plan (69 comments)\n""It\'s Match and immediate vesting""', 'Health Insurance (62 comments)\n""Best is overall coverage, worst is continued increase in costs""', 'Vacation & Paid Time Off (41 comments)\n""open ended, not min or max""']"
Cliff Services Ltd,,Remote,BI & Data Engineer,"Job Description:
You will be responsible of all future Cloud, DB, ELT&ETL, Reporting and dashboard development and
migrating to the cloud. You will ensure that prospective data architecture plans are flexible, scalable and sustainable and maximize the value of our data across the organization and all BI products adhere to the business strategies, goals and principles as set out. The successful candidate must possess strong stakeholder management skills with the ability to analyses user requirements to ascertain deliverables and help to deliver business critical reports and dashboards.
Work with stack-holders, business Analysts, end-users, solution designers to gather and understand requirements",,30d+,True,,Company - Public,,,,,,,,,,,,,,,
Barclays,4.0,"Northampton, England",Data Engineer,"Data Engineer
Northampton


As a Barclays Data Engineer this is an exciting opportunity where you will be accountable for designing & delivering cloud-based Data Mart applications and reporting solutions. This role is also responsible to ensure the Data Quality and Completeness of the Reports sent from Data Warehouse and Data Mart application and the data that is stored in it. The role will also extend to support any Adhoc inquiries from internal regulators & Compliance team.",,6d,False,10000+,Company - Public,Financial Services,1690,Banking & Lending,$10+ billion,0.8,0.89,3.8,3.8,4.0,3.5,3.9,"['""Work life balance is good"" (in 263 reviews)', '""Good salary and standard work"" (in 201 reviews)', '""Work culture and technology stack is good."" (in 174 reviews)', '""Good benefits for staff and wide range of experiences/backgrounds within the Glasgow teams."" (in 89 reviews)', '""management is good and hours are ok"" (in 114 reviews)']","['""No work life balance working at barclays"" (in 263 reviews)', '""Less salary how ever comparatively"" (in 201 reviews)', '""Bad work culture due to micro managers"" (in 174 reviews)', '""No WLB, No Benefits, No Life"" (in 89 reviews)', '""poor management and a lot of politics involved"" (in 114 reviews)']",4.0,"['Health Insurance (139 comments)\n""Limited coverage for some conditions""', '401K Plan (84 comments)\n""Match at 6%. Good enough for me""', 'Vacation & Paid Time Off (79 comments)\n""Industry standard vacation and reasonable about confirming leave requests""']"
SearchPilot,5.0,Remote,Data Engineer,"Data Engineer UK/Europe/Remote
£50k-70k
Are you an experienced Data Engineer with strong Python skills? Do you love solving problems and getting your hands dirty with data? Do you want to be part of a growing business where you will be able to see the direct impact of your work?
SearchPilot is growing and we’re looking for a confident and experienced Data Engineer to join our team to help us improve our pipelines and how we store our data. We are on the cutting edge of technology and are proud to say that we have developed a ground-breaking way to help businesses dramatically improve their SEO performance and analytics.",,30d+,True,1 to 50,Company - Private,Human Resources & Staffing,2020,HR Consulting,,1.0,1.0,4.6,5.0,5.0,5.0,5.0,"['""The business offers an alternative approach to a traditional and broken method of recruitment and it\'s exciting to talk to people about it"" (in 1 reviews)']","['""site and travel more which is brilliant!"" (in 1 reviews)']",,
Gatwick Airport Limited,3.8,"East Grinstead, England",Data Engineer,"Job Requirements
Data Engineer
Are you our next Data Engineer? Due to business growth, we are looking for someone who can help us redefine what's possible for the data offering here at Gatwick Airport. Looking at the development of our data sets, construction, and integration of data products, influencing decisions and enabling better business insights.
As part of our ‘Grow with Gatwick' initiative you'll be provided with plenty of training and support to ensure you're developing and growing your career.
What is the role?
This role will support Gatwick's business units, enabling better decision making, process efficiencies and revenue generation. If you are results driven, enjoy working in a fast-paced environment, passionate about data and creative in identifying opportunities and finding solutions, this role could be just what you are looking for.",,30d,False,1001 to 5000,Company - Private,Transportation & Logistics,,Taxi & Car Services,$500 million to $1 billion,0.77,0.98,3.4,3.6,3.5,3.5,3.6,"['""Excellent benefits for a long time"" (in 1 reviews)', '""Fantastic people to work with, good pay and benefits"" (in 1 reviews)', '""amiable, helpful colleagues all the way to director level"" (in 1 reviews)']","['""Little training or guidance"" (in 3 reviews)', '""Limited onsite car parking spaces."" (in 2 reviews)']",,
Sky,3.8,"London, England",Data Processor / Data Engineer,"We believe in better. And we make it happen.
Better content. Better products. And better careers.
Working in Tech, Product or Data at Sky is about building the next and the new. From broadband to broadcast, streaming to mobile, SkyQ to Sky Glass, we never stand still. We optimise and innovate.
We turn big ideas into the products, content and services millions of people love.
And we do it all right here at Sky.
What you'll do
Work alongside our Researchers helping them with their story telling / insight gathering
Create tabular outputs matching specifications for the business question being answered using our Google cloud datasets or our Decipher / Decrypt platform.",,7d,False,10000+,Company - Public,Media & Communication,1989,Broadcast Media,$5 to $10 billion,0.74,0.8,3.5,3.9,3.8,3.4,3.7,"['""Good benefits"" (in 91 reviews)', '""flexibility and good work/life balance"" (in 77 reviews)', '""Great people (most of them)"" (in 72 reviews)', '""Good salaries when you are 22 and starting your career"" (in 95 reviews)', '""Good culture and good team"" (in 56 reviews)']","['""Benefits are not that great"" (in 91 reviews)', '""Work life balance can be difficult at times."" (in 77 reviews)', '""Lots of incompetent people."" (in 72 reviews)', '""Low Salary"" (in 95 reviews)', '""Culture depends on the team, some teams have bad culture."" (in 56 reviews)']",4.4,
Aviva,3.7,"Bristol, England",MLOPS & Data Engineer (12 Months),"MLOPS and Data Engineer – Salary Circa £35,000- £45,000
This is a great role for someone who is looking to join the UK’s leading savings, retirement & insurance business.
Our company purpose is to be with you today, for a better tomorrow. Over 15.5 million people in the UK choose us to protect their belongings and help plan their future.
We are currently undergoing a huge strategic transformation, leveraging data and digital to transform the way our customers engage with, and get value from, our products and services. This is your chance to play a key role in it.
A bit about the job:
We believe that everything is better when we put the customer first; data & technology help us do that at scale. We leverage rich first-party data to develop insights, models and systems that deliver better customer and commercial outcomes. We combine technical expertise with a partnering approach to drive strategic change and impact.
We embrace hybrid working; we see huge value in meeting in-person to collaborate and have fun, but we also appreciate the productivity, flexibility and quality-of-life that working from home affords. Above all, we treat our people like adults.",,25d,False,1 to 50,Company - Private,"Energy, Mining & Utilities",,Mining & Metals,,0.27,,3.4,3.7,2.2,2.8,3.2,"['""Good annual leave, nice colleagues, decent canteen"" (in 1 reviews)']","['""Recoups study leave support, poor management in places, unrealistic expectations"" (in 1 reviews)']",,
Kroo,4.6,"London, England",Data Engineer,"What We’re All About at Kroo
We’re creating the world’s most social bank and improving people’s relationship with money for good. Our mission is to remove the stress and social awkwardness that money creates, allowing people to freely enjoy their lives in a connected and meaningful way. We’re building a bank that’s better for customers, their friends, and the planet.
Here at Kroo, doing what is right is in our DNA. We act with integrity, transparency and honesty. We think big, dream big, and relentlessly pursue our goals. We like to be bold, break new ground, and we never stop learning. But most importantly, we are on this journey together.
How You’ll Contribute",,16d,False,51 to 200,Company - Private,Financial Services,2016,Banking & Lending,,0.93,1.0,4.5,3.9,4.7,4.4,4.5,"['""Exciting technology, good working culture"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
WiseTech Global,4.3,"London, England",Data Engineer,"Company Overview
Shipamax is a successful and ambitious startup, recently acquired by WiseTech, the global leader in logistics solutions. You will join a team of experienced data scientists passionate about pushing the boundaries of what is possible in a friendly and stimulating atmosphere. Shipamax develops AI-based software to extract information from documents, structuring critical logistics data that powers the movement of goods worldwide.
We are seeking a highly passionate Data Engineer that will be responsible for numerous projects in our roadmap. For example creating new dashboards to monitor KPIs and data extraction performance, or creating data pipelines to extract large amounts of data from multiple data sources.",,10d,False,1001 to 5000,Company - Public,Information Technology,1994,Computer Hardware Development,$100 to $500 million,0.83,0.92,4.0,4.1,4.2,4.0,4.3,"['""good culture, and good life"" (in 13 reviews)', '""Great people and great vision"" (in 17 reviews)', '""Wisetech is a great environment to learn."" (in 11 reviews)']","['""Deep inside, the culture is flawed, starting from the top."" (in 13 reviews)', '""less experienced people, so chance to grow."" (in 17 reviews)', '""Bad management, so possibility to reach on top of the ladder."" (in 10 reviews)', '""Permanent work from home with the option to go into the office can feel rather isolating and lonely, folks typically keep to themselves when working."" (in 12 reviews)']",4.0,
PHMG Careers,3.3,,Data Engineer,"Data Engineer

The data tech stack in PHMG is beginning a new journey in modernising our offerings and the way we work, giving us lots of opportunity to use data to better serve our customers and colleagues. We are growing our team to enable us to unlock more value from the technology we have invested in.
We are therefore looking for a Data Engineer to help with the growth of the Data Engineering function; mentor the team to build effective engineering practices and drive a culture of technical excellence and continuous improvement.",,3d,True,501 to 1000,Company - Private,Media & Communication,1998,Advertising & Public Relations,,0.55,0.69,3.3,3.3,3.3,3.1,2.9,"['""Great commission structure"" (in 2 reviews)', '""long Xmas holiday"" (in 1 reviews)']","['""Some long hours, as per a lot of the reviews on here."" (in 4 reviews)', '""No future or career advancement."" (in 6 reviews)', '""Hard work, consistent high expectations that can be difficult to live upto."" (in 3 reviews)']",3.8,"['Vacation & Paid Time Off (3 comments)\n""Accrued PTO, but need more federal holidays. Flexibility also needs improvement. Expected to be in office 5 days a week, and managers don\'t let you leave for appointments during day, or go home if you have a sick kid""']"
Accenture,3.9,"London, England",Data Engineer - London,"Data Engineer - London
Location: London, UK
Salary: Competitive Salary + Package (dependent on experience)
Please Note: Any offer of employment is subject to satisfactory BPSS and SC security clearance which requires 5 years continuous UK address history at the point of application.
Accenture is a leading global professional services company, providing a broad range of services in strategy and consulting, interactive, technology and operations, with digital capabilities across all of these services. With our thought leadership and culture of innovation, we apply industry expertise, diverse skill sets and next-generation technology to each business challenge.",,15d,False,10000+,Company - Public,Management & Consulting,1989,Business Consulting,$10+ billion,0.8,0.89,4.1,3.9,4.0,3.7,3.8,"['""It has been 7 months working in Accenture.....never felt work tirelessly.....trainings are good and good work life balance"" (in 4346 reviews)', '""salary is good and working experience is good"" (in 4737 reviews)', '""Working here is good because the work culture is good and we get to reskill and upskill ourselves."" (in 3261 reviews)', '""Good Management and Woman friendly"" (in 1960 reviews)', '""encourage employees to upskilling themself and gain some certifications Many events in the premises always Benefits are good"" (in 1541 reviews)']","['""For few proj work is to much where we need to extend and no work life balance for women employees"" (in 4346 reviews)', '""Low salary for resources who are loyal and staying with the company for long years."" (in 4737 reviews)', '""Bad work culture depending on location"" (in 3261 reviews)', '""I was in Accenture Kolkata and here management are very very poor like political leader (leader with zero knowledge)."" (in 1960 reviews)', '""less benefits especially in insurance"" (in 1541 reviews)']",4.2,"['401K Plan (570 comments)\n""Good, match, good plan options.""', 'Health Insurance (484 comments)\n""You have to use your flexible allowance to claim""', 'Vacation & Paid Time Off (447 comments)\n""they call every time for work""']"
CLOUD DATA CONSULTANTS LTD,,"Slough, Berkshire, South East England, England",Data Engineer,"Data Engineer
Data Engineering/ Hadoop/ Extract, Transform, Load (ETL)/ Big Data/ Apache Spark
Build data systems and pipelines
Experience in migrating existing legacy applications into Optimized data pipelines utilizing Spark with Scala and Python with testability and perceptibility
Job Type: Full-time
Salary: £29,582.54-£40,000.00 per year
Benefits:",,16d,True,,,,,,,,,,,,,,,,,
Play Sports Network,3.8,"Bath, England",Data Engineer,"If you are a Data Engineer looking for a role working with new technologies and infrastructure, we may have the perfect role within our Data team for you. As a Data Engineer, you will be responsible for optimising our data and data pipelines, as well as optimising data flow and collection for cross functional teams. Ideally, you’ll be an experienced data pipeline builder and data wrangler who enjoys optimising data systems and building them from the ground up.

The right candidate will be excited by the prospect of optimising or even re-designing our company’s data architecture to support our next generation of products and data initiatives.

Role and Responsibilities:",,7d,True,201 to 500,Company - Private,Media & Communication,2012,Film Production,,0.79,0.72,3.5,3.4,4.1,3.5,4.3,"['""Greatly talented and friendly people amongst the tech team"" (in 3 reviews)', '""Really knowledgeable and approachable CTO who listens"" (in 1 reviews)']","['""No career advancement opportunities"" (in 2 reviews)', '""Only product feedback that matters comes from management rather than the actual users of the platforms"" (in 2 reviews)', '""Low Pay,"" (in 1 reviews)']",4.0,
