Company_name,Rating,Location,Job_title,Description,Job_age,Easy_apply,Salary,Employees,Type_of_ownership,Sector,Founded,Industry,Revenue_USD,Friend_recommend,CEO_approval,Career_opportunities,Comp_&_benefits,Culture_&_values,Senior_management,Work/Life_balance,Pros,Cons,Benefits_rating,Benefits_reviews
Stellar Inc.,2.0,"Plano, TX",Senior Data Engineer,"***This is a hybrid job at below locations : Plano TX, Richmond VA, Mclean VA, SF CA, NY NY***
MUST HAVE SKILLS (Most Important): 9+ years of Experience in designing, building, and deploying enterprise-level large data streaming event based application using Spark, Kafka, Snowflake, Java, HBase 7+ years of programming experience in java Strong experience with AWS and scaled agile based product development methodology is preferred 3+ years of proven experience in collaborating with data architects, data scientists and enterprise platform team in building, deploying and managing models in production Knowledge on Jenkins, Jira, Git etc.
Responsibilities:
Design application code, implement technical solutions, and configure applications in various environments in response to business problems in close collaboration with Architects, Business Analysts and Change Partners.",24h,True,$75.00 Per Hour(Employer est.),,Company - Private,Real Estate,,Real Estate,,,,5.0,2.0,3.0,2.0,1.0,"['""Benefits were decent for a single person without dependents."" (in 1 reviews)', '""and for general morale."" (in 1 reviews)', '""The Leadership team makes a point to have office activities and get together to celebrate special occasions"" (in 1 reviews)']","['""Very low pay for the industry."" (in 1 reviews)']",,
Mericaninc,,"Atlanta, GA",Data Engineer,"Job Role: Data engineer
Location: Hybrid model (Day 01 onsite)
Type: Contract
EXPERIENCE :
Python
Kafka or Kinesis
DevOps deployment model
AWS
Job Type: Contract",30d+,True,$60.00 - $65.00 Per Hour(Employer est.),,,,,,,,,,,,,,,,,
Integration Developer Network LLC,4.9,Remote,Azure Data Engineer,"Skills:
Strong Experience with Azure Cloud
Strong Experience With Databricks
Strong Experience With Python Programming
Experience with Spark, Hadoop, Hive, Pig etc. Proven expertise with extracting data from a wide variety of sources and transforming the data as needed.
Previous experience with statistical modeling and deep learning frameworks / libraries is a definite plus.",7d,True,$75.00 - $80.00 Per Hour(Employer est.),51 to 200,Company - Private,Information Technology,2011,Information Technology Support Services,$1 to $5 million,0.87,1.0,4.7,4.7,4.5,4.6,4.4,"['""Great colleagues to work with and a lot of learning opportunities."" (in 2 reviews)', '""I gained so much of information about new technologies."" (in 2 reviews)', '""Many employees get good exposure."" (in 1 reviews)', '""A good place to have a wonderful work life culture."" (in 1 reviews)', '""Thanks to management."" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],5.0,
Stratford Solutions Inc.,,Remote,Senior Data Engineer,"Job title: Senior Data Engineer

Job Location: REMOTE (EST ZONE) M-F 9-5 (35/hrs a week)

Job type: 8 Month Contract

Pay Rate: $100-$125/hr

SCOPE OF SERVICES

Seeking a Data Engineer role to ensure the efficient and successful implementation and support of complex data engineering solutions for City agencies. This resource should demonstrate a solid understanding of industry-standard implementation methodologies using data engineering technologies, tools, and processes.


? Create and maintain optimal data pipeline architecture that is coherent and scalable, based on best practices of integrating data into a consolidated repository.

? Perform the technical design, development, and component testing of repository changes.

? Build analytics tools that utilize the data pipeline to provide actionable insights into customer engagement and experience, operational efficiency, and other key business performance metrics.

? Build the infrastructure required for optimal extraction, transformation, and loading (ETL) of data from a wide variety of data sources using SQL, cloud, and big data technologies.

? Develop ETLs to move data securely from source to target systems.

? Create, update, and maintain system documentation.

? Develop new or build against existing APIs for data access or landing data as output for further downstream consumption in the appropriate target data store.

? Perform special projects and initiatives as assigned.

Candidates who do not have the mandatory skills will not be considered",10d,True,$100.00 - $125.00 Per Hour(Employer est.),1 to 50,Company - Private,,,,$1 to $5 million,,,,,,,,,,,
Alt Shift USA,4.0,"Dallas, TX",Big Data Engineer,"Multiple Bigdata Job Positions across Dallas, TX and Tampa, FL
Position 1: Big Data Engineer
Location: Dallas TX
Experience Required - 6+ years
Job Description
Hadoop/HDFS.
Spark is a must. Scala preferred but Java is ok too.
Experience Spark core, Spark SQL, Spark Streaming ( these 3 are a must) and Spark ML is good to have.",30d+,True,$91K - $129K (Glassdoor est.),1 to 50,Company - Private,,,,,0.74,,4.0,3.6,4.0,4.0,4.0,"['""flexible time , Comfortable work environment"" (in 1 reviews)', '""They promote that they work with modern technologies such as IOT, this was the trap that got me to work with them"" (in 1 reviews)']","['""The administration does not understand anything, and they do not appreciate or respect women at all, and they may be insulted at any moment."" (in 1 reviews)', '""they make false promises, and there is no management of job tasks, the employee feels insulted and vulgar ,Unfortunately, the experience was very bad, and I hope the situation will be improved."" (in 1 reviews)']",,
YT Global Network,5.0,Remote,Data Engineer- Remote,"Data Engineer- Remote
Role: Data and Analytics is an evolving space which includes more software engineering, distributed systems, and cloud skills.
WIll develop, maintain, and enhance the data platform capabilities in an open and collaborative environment to build the central platform.
Will collaborate with internal data customers across IT and the Business to minimize the time from idea inception to analytical insight.
Job responsibilities will include: contributing to data infrastructure design efforts and collaborating with other platforms to integrate infrastructure into the client's systems and testing the feasibility and effectiveness of various technology options; supporting complex tools and solutions to manage orchestration, data pipelines, and infrastructure as code solutions the Data Engineering team builds.",30d+,True,$90.00 - $120.00 Per Hour(Employer est.),,Company - Public,,,,,,,,,,,,"['""good benefits and good people"" (in 1 reviews)']","['""Not too much work given"" (in 1 reviews)']",,
"IT Engagements,Inc.",,"Dallas, TX",Sr Cloud Data Engineer,"Greeting from IT Engagements…!
IT Engagements is a global staff augmentation firm providing a wide range of talent on-demand and total workforce solutions. We have an immediate opening for the below position with our premium clients.
Job:- Sr Cloud Data Engineer
Location:- McLean VA or Dallas, TX (Onsite)
Duration:- 6+ Months Contract to hire
Exp: 8 years+
Job Description",24h,True,$65.00 Per Hour(Employer est.),1 to 50,Company - Public,,,,,,,,,,,,,,,
Major League Baseball,3.8,"New York, NY",Data Engineer,"Launched in 2001 as the tech arm of Major League Baseball, MLB.com is renowned for creating experiences that baseball fans love - and we're just getting started!
Job Overview:
The Data Engineering team at MLB.com builds and maintains data pipelines to integrate baseball fan interaction and transaction data from hundreds of sources into our Data Warehouse. The Data Engineer will assist in translating business requirements and prioritize use cases into data solutions. You will work with multiple teams, including all 30 MLB clubs and internal stakeholders, to build batch and streaming data pipelines to support the data needs across the organization.
We leverage Apache Airflow for all of our data pipeline orchestration, adhering to the concepts laid out by the Airflow creator in The Rise Of The Data Engineer, especially the belief that the best abstraction for software is code. We utilize Google's BigQuery for our Data Warehouse platform and Python to develop complex scripts to interact with APIs and data stores. SQL is the lingua franca across all of the teams in our organization that interact with our Data Warehouse, so we speak it fluently.",4d,True,$120K - $140K (Employer est.),201 to 500,Self-employed,"Arts, Entertainment & Recreation",1869,Sports & Recreation,,0.64,0.52,3.3,3.5,3.6,3.3,3.5,"['""Good people and exciting work"" (in 9 reviews)', '""Name recognition, good pay and benefits."" (in 4 reviews)', '""Great office."" (in 9 reviews)', '""The culture was good and, as a sports fan, it was fun to work in tech in the sports industry."" (in 8 reviews)', '""Great on resume, if you work on MLB tonight and they win an Emmy you will get one as well, pay is decent for out of college, great colleges and you will make great friends."" (in 5 reviews)']","['""Youre at the mercy of freelance hours, they will tell you that you are guaranteed 40 hours but then based on favoritism will cut your hours and leave you to wonder what you did wrong, there are hardly an POC and Women there, and they give you so much work for not enough pay, they are not afraid to replace you even pass you on promotions for the people who kiss up."" (in 5 reviews)']",4.2,"['401K Plan (30 comments)\n""The percentage the company matches""', 'Health Insurance (29 comments)\n""PPO plan is really great""', 'Vacation & Paid Time Off (9 comments)\n""Vacation rollover is not optimal, which encourages you to use it.""']"
SVTC IT,,"Newark, NJ",Senior Data Engineer,"Visa: USC or GC ONLY
Location: NY/NJ Hybrid role - Need only Locals
Job Description:
* Build new and existing applications in preparation for a launch of new business.
* Align with the business teams and rest of the AMFMCT teams in assessing business needs and transforming them into scalable applications.
* Build and maintain code to manage data received from heterogenous data formats including web-based sources, internal/external databases, flat files, heterogenous data formats (binary, ASCII).",11d,True,$70.00 - $80.00 Per Hour(Employer est.),,,,,,,,,,,,,,,,,
Spotify,4.0,"New York, NY","Data Engineer, Music Expression","Engineering
Data
Spotify is looking for a Data Engineer to join our Music Expression organization; the newly built team focused on empowering artists and fans to form deeper connections via new ways to express themselves and their music. The specific opening is for a mid-to-senior experienced Data Engineer to join the team building and managing the new Countdown Pages feature. In particular, this role also potentially contributes to the backend stack.
Location
New York or Remote Americas",24h,False,$87K - $135K (Glassdoor est.),5001 to 10000,Company - Public,Information Technology,2006,Internet & Web Services,,0.78,0.75,3.6,3.9,4.2,3.4,4.3,"['""Working from anywhere is great for people with family and living far from the office."" (in 47 reviews)', '""Collaborative culture is great."" (in 42 reviews)', '""Great work life balance"" (in 26 reviews)', '""days was a great benefit."" (in 30 reviews)', '""Salary is good"" (in 41 reviews)']","['""Lots of great talent quit, people talking about quitting constantly."" (in 47 reviews)', '""Agile culture brings problems to non"" (in 42 reviews)', '""Sometimes the work life balance was low"" (in 26 reviews)', '""Uncompetitive salary compared to other ‘big’ tech companies in London"" (in 41 reviews)']",4.7,"['Maternity & Paternity Leave (66 comments)\n""6 months leave for either parent is incredibly generous.""', 'Vacation & Paid Time Off (24 comments)\n""23 days a year, plus several holidays.""', '401K Plan (21 comments)\n""401k has a good match program""']"
